TIMESTAMP_START,TIMESTAMP_END,NEE,NEE_VUT_REF_QC,SW_IN_F,VPD_F_MDS,TA_F_MDS,RECO_NT_VUT_REF,GPP_NT_VUT_REF,RECO_DT_VUT_REF,GPP_DT_VUT_REF,SW_IN_POT,TS_F_MDS_1,RH
200301010000,200301010030,-9999.0,1,0.0,0.759,3.312,0.710119,-0.106792,2.5469,0.0,0.0,5.572,90.2
200301010030,200301010100,-9999.0,1,0.0,0.85,3.264,0.707103,-0.110705,2.54438,0.0,0.0,5.467,89.0
200301010100,200301010130,-9999.0,1,0.0,0.6,2.674,0.670596,-0.159947,2.5133,0.0,0.0,5.345,91.9
200301010130,200301010200,-9999.0,1,0.0,0.459,1.804,0.618697,-0.359565,2.46679,0.0,0.0,5.249,93.4
200301010200,200301010230,-9999.0,1,0.0,0.201,1.275,0.58827,-0.399329,2.43811,0.0,0.0,5.212,97.0
200301010230,200301010300,-9999.0,1,0.0,0.214,1.672,0.611024,-0.371566,2.45966,0.0,0.0,5.103,96.9
200301010300,200301010330,-9999.0,1,0.0,0.263,2.071,0.634379,-0.340638,2.48115,0.0,0.0,5.071,96.3
200301010330,200301010400,-9999.0,1,0.0,0.452,2.213,0.642808,-0.328813,2.48875,0.0,0.0,5.101,93.7
200301010400,200301010430,-9999.0,1,0.0,0.33,1.614,0.60767,-0.375683,2.45652,0.0,0.0,5.046,95.2
200301010430,200301010500,-9999.0,1,0.0,0.294,0.916,0.568111,-0.421802,2.41847,0.0,0.0,4.958,95.5
200301010500,200301010530,-9999.0,1,0.0,0.186,0.169,0.527433,-0.590333,2.37716,0.0,0.0,5.03,97.0
200301010530,200301010600,-9999.0,1,0.0,0.137,0.275,0.533101,-0.583721,2.38306,0.0,0.0,5.048,97.8
200301010600,200301010630,-9999.0,1,0.0,0.177,1.509,0.601623,-0.383083,2.45083,0.0,0.0,5.118,97.4
200301010630,200301010700,-9999.0,1,0.0,0.385,2.153,0.639239,-0.333275,2.48554,0.0,0.0,5.16,94.6
200301010700,200301010730,-9999.0,1,1.209,0.375,2.03,0.631956,-0.343654,2.47895,0.09682,26.6006,5.172,94.7
200301010730,200301010800,-9999.0,1,15.93,0.376,2.064,0.633965,-0.306065,2.48077,1.19913,160.855,5.261,94.7
200301010800,200301010830,-9999.0,1,67.62,0.375,2.282,0.646926,2.61268,2.49244,4.2038,300.183,5.342,94.8
