TIMESTAMP_START,TIMESTAMP_END,NEE,NEE_VUT_REF_QC,SW_IN_F,VPD_F_MDS,TA_F_MDS,RECO_NT_VUT_REF,GPP_NT_VUT_REF,RECO_DT_VUT_REF,GPP_DT_VUT_REF,SW_IN_POT,PPFD_IN,RH
200901010630,200901010700,-9999.0,1,0.0,0.302,-0.139,1.1631,0.373579,0.023707,0.0,0.0,0.0,95.0
200901010700,200901010730,-9999.0,1,0.0,0.304,-0.079,1.16719,0.327402,0.023741,0.0,0.0,0.0,95.0
200901010730,200901010800,-9999.0,1,0.0,0.299,-0.014,1.17163,0.326111,0.023777,0.0,0.0,0.0,95.1
200901010800,200901010830,-9999.0,1,0.0,0.294,0.05,1.17601,0.38447,0.023813,0.0,0.0,0.0,95.2
200901010830,200901010900,-9999.0,1,1.221,0.346,0.135,1.18182,0.390948,0.023861,0.000445,8.64285,3.939,94.4
200901010900,200901010930,-9999.0,1,7.58,0.342,0.231,1.1884,0.384791,0.023915,0.002764,88.0147,14.06,94.5
200901010930,200901011000,-9999.0,1,17.26,0.306,0.289,1.19237,0.448556,0.023947,0.006293,175.793,31.94,95.1
200901011000,200901011030,-9999.0,1,32.27,0.29,0.425,1.20171,1.87282,0.024023,0.011763,253.418,57.88,95.4
200901011030,200901011100,-8.35154,0,39.37,0.255,0.578,1.21224,9.56378,0.024108,0.014349,319.56,69.96,96.0
200901011100,200901011130,-4.7402,0,47.46,0.231,0.681,1.21934,5.95954,0.024165,0.017295,373.089,84.3,96.4
200901011130,200901011200,-1.11515,0,53.05,0.22,0.821,1.22901,2.34416,0.024243,0.019329,413.089,94.3,96.6
200901011200,200901011230,1.76143,0,56.72,0.203,0.951,1.23801,-0.523425,0.024314,0.020665,438.874,101.8,96.9
200901011230,200901011300,5.84829,0,41.74,0.192,1.118,1.24958,-4.59871,0.024406,0.015212,450.004,76.8,97.1
200901011300,200901011330,-2.82587,0,39.62,0.213,1.163,1.2527,4.07857,0.024431,0.01444,446.289,74.2,96.8
200901011330,200901011400,-1.95942,0,36.73,0.446,1.194,1.25486,3.21428,0.024448,0.013387,427.792,69.59,93.3
200901011400,200901011430,-9999.0,1,28.85,0.486,1.174,1.25347,1.6804,0.024437,0.010517,394.829,55.8,92.7
200901011430,200901011500,-9999.0,1,27.6,0.464,1.136,1.25083,1.23435,0.024416,0.010061,347.964,52.88,93.0
200901011500,200901011530,-0.633278,0,26.51,0.498,1.14,1.25111,1.88439,0.024418,0.009664,288.0,50.51,92.5
200901011530,200901011600,1.50242,0,22.72,0.496,1.085,1.24729,-0.255129,0.024388,0.008283,215.962,42.52,92.5
200901011600,200901011630,-0.998416,0,12.24,0.561,1.069,1.24618,2.2446,0.024379,0.004463,133.083,23.5,91.5
200901011630,200901011700,1.90845,0,2.699,0.587,1.049,1.24479,-0.663656,0.024368,0.000984,41.1001,7.56,91.1
200901011700,200901011730,1.07529,0,0.0,0.615,0.953,1.23814,0.162853,0.024315,0.0,0.0,0.0,90.6
200901011730,200901011800,2.4921,0,0.0,0.408,0.581,1.21245,-1.27965,0.02411,0.0,0.0,0.0,93.6
200901011800,200901011830,0.36097,0,0.0,0.313,0.322,1.19464,0.833669,0.023965,0.0,0.0,0.0,95.0
200901011830,200901011900,-0.12492,0,0.0,0.279,0.195,1.18593,1.31085,0.023895,0.0,0.0,0.0,95.5
200901011900,200901011930,-1.0143,0,0.0,0.294,0.014,1.17354,2.18784,0.023793,0.0,0.0,0.0,95.2
200901011930,200901012000,5.12477,0,0.0,0.31,-0.07,1.16781,-3.95696,0.023746,0.0,0.0,0.0,94.9
200901012000,200901012030,-9999.0,1,0.0,0.309,-0.095,1.1661,0.332669,0.023732,0.0,0.0,0.0,94.9
200901012030,200901012100,-9999.0,1,0.0,0.319,-0.208,1.1584,0.324498,0.023668,0.0,0.0,0.0,94.7
200901012100,200901012130,2.349,0,0.0,0.288,-0.235,1.15656,-1.19244,0.023653,0.0,0.0,0.0,95.2
200901012130,200901012200,-9999.0,1,0.0,0.319,-0.204,1.15867,0.32477,0.02367,0.0,0.0,0.0,94.7
200901012200,200901012230,-9999.0,1,0.0,0.343,-0.204,1.15867,0.32477,0.02367,0.0,0.0,0.0,94.3
200901012230,200901012300,0.0162476,0,0.0,0.342,-0.264,1.15459,1.13834,0.023637,0.0,0.0,0.0,94.3
200901012300,200901012330,2.15195,0,0.0,0.333,-0.382,1.14656,-1.00539,0.02357,0.0,0.0,0.0,94.4
200901012330,200901020000,-2.78356,0,0.0,0.332,-0.405,1.145,3.92856,0.023557,0.0,0.0,0.0,94.4
200901020000,200901020030,-1.76096,0,0.0,0.331,-0.465,1.14093,2.90189,0.023523,0.0,0.0,0.0,94.4
200901020030,200901020100,-2.72425,0,0.0,0.323,-0.525,1.13686,3.86111,0.023489,0.0,0.0,0.0,94.5
200901020100,200901020130,-9999.0,1,0.0,0.336,-0.476,1.14018,0.318547,0.023517,0.0,0.0,0.0,94.3
200901020130,200901020200,-9999.0,1,0.0,0.361,-0.42,1.14398,0.319028,0.023548,0.0,0.0,0.0,93.9
200901020200,200901020230,-9999.0,1,0.0,0.382,-0.525,1.13686,0.308894,0.023489,0.0,0.0,0.0,93.5
200901020230,200901020300,-9999.0,1,0.0,0.325,-0.69,1.12569,0.307328,0.023395,0.0,0.0,0.0,94.4
200901020300,200901020330,-9999.0,1,0.0,0.311,-0.799,1.11833,0.308733,0.023333,0.0,0.0,0.0,94.6
200901020330,200901020400,-9999.0,1,0.0,0.301,-0.991,1.10539,0.326786,0.023223,0.0,0.0,0.0,94.7
200901020400,200901020430,-9999.0,1,0.0,0.292,-1.134,1.09579,0.312001,0.023141,0.0,0.0,0.0,94.8
200901020430,200901020500,-9999.0,1,0.0,0.295,-1.276,1.08627,0.308315,0.02306,0.0,0.0,0.0,94.7
200901020500,200901020530,-9999.0,1,0.0,0.292,-1.419,1.0767,0.298131,0.022977,0.0,0.0,0.0,94.7
200901020530,200901020600,9.05908,0,0.0,0.29,-1.521,1.0699,-7.98918,0.022918,0.0,0.0,0.0,94.7
200901020600,200901020630,-9999.0,1,0.0,0.284,-1.546,1.06823,0.291826,0.022904,0.0,0.0,0.0,94.8
200901020630,200901020700,-9999.0,1,0.0,0.282,-1.604,1.06437,0.291789,0.02287,0.0,0.0,0.0,94.8
200901020700,200901020730,-9999.0,1,0.0,0.271,-1.613,1.06377,0.296259,0.022865,0.0,0.0,0.0,95.0
200901020730,200901020800,-8.41306,0,0.0,0.287,-1.664,1.06038,9.47344,0.022835,0.0,0.0,0.0,94.7
200901020800,200901020830,-9999.0,1,0.0,0.289,-1.791,1.05194,0.298923,0.022761,0.0,0.0,0.0,94.6
200901020830,200901020900,-4.80403,0,0.579,0.292,-1.688,1.05878,5.86281,0.022821,0.000211,9.34304,2.709,94.6
200901020900,200901020930,-9999.0,1,5.689,0.295,-1.506,1.0709,0.327333,0.022927,0.002075,89.6718,11.06,94.6
200901020930,200901021000,-3.43901,0,13.85,0.293,-1.358,1.08078,4.51979,0.023012,0.00505,177.503,25.42,94.7
200901021000,200901021030,1.94035,0,26.9,0.292,-1.142,1.09525,-0.845101,0.023137,0.009806,255.175,48.68,94.8
200901021030,200901021100,0.215354,0,49.98,0.289,-0.781,1.11955,0.904191,0.023343,0.018212,321.358,87.3,95.0
200901021100,200901021130,-2.64616,0,87.9,0.289,-0.507,1.13808,3.78424,0.023499,0.032006,374.919,151.3,95.1
200901021130,200901021200,-8.01888,0,177.7,0.302,-0.179,1.16037,9.17925,0.023685,0.06459,414.943,300.2,95.0
200901021200,200901021230,-0.008248,0,265.5,0.464,0.171,1.18429,1.19253,0.023881,0.096339,440.744,418.6,92.5
200901021230,200901021300,1.44097,0,328.5,0.987,0.57,1.21169,-0.229278,0.024104,0.119054,451.881,541.9,84.5
200901021300,200901021330,-2.01512,0,256.6,1.298,0.492,1.20632,3.22144,0.02406,0.093126,448.163,458.9,79.5
200901021330,200901021400,-2.01315,0,304.6,1.266,0.489,1.20612,3.21927,0.024059,0.110443,429.655,544.6,80.0
200901021400,200901021430,0.046187,0,237.5,1.219,0.46,1.20412,1.15793,0.024042,0.086226,396.672,439.4,80.7
200901021430,200901021500,0.82011,0,192.9,1.303,0.679,1.21921,0.399095,0.024164,0.070094,349.779,353.9,79.7
200901021500,200901021530,4.58764,0,168.4,1.477,0.931,1.23662,-3.35102,0.024303,0.061221,289.778,306.8,77.4
200901021530,200901021600,0.38411,0,124.3,1.713,1.04,1.24417,0.860061,0.024363,0.045227,217.697,216.6,74.0
200901021600,200901021630,0.644396,0,70.3,1.696,1.013,1.2423,0.597903,0.024348,0.025606,134.767,117.9,74.2
200901021630,200901021700,0.422927,0,21.05,1.416,0.719,1.22197,0.799039,0.024186,0.007675,42.6218,41.07,78.0
200901021700,200901021730,-0.283531,0,0.0,1.276,0.385,1.19897,1.4825,0.024001,0.0,0.0,0.0,79.7
200901021730,200901021800,1.64551,0,0.0,1.209,0.2,1.18627,-0.459238,0.023897,0.0,0.0,0.0,80.5
200901021800,200901021830,0.503437,0,0.0,1.236,0.295,1.19279,0.689349,0.02395,0.0,0.0,0.0,80.2
200901021830,200901021900,1.87109,0,0.0,1.327,0.336,1.1956,-0.67549,0.023973,0.0,0.0,0.0,78.8
200901021900,200901021930,-0.245816,0,0.0,1.328,0.213,1.18716,1.43298,0.023905,0.0,0.0,0.0,78.6
200901021930,200901022000,0.28273,0,0.0,1.101,0.251,1.18977,0.907038,0.023926,0.0,0.0,0.0,82.3
200901022000,200901022030,0.180816,0,0.0,0.993,0.05,1.17601,0.995189,0.023813,0.0,0.0,0.0,83.8
200901022030,200901022100,0.526104,0,0.0,0.936,-0.164,1.1614,0.635293,0.023693,0.0,0.0,0.0,84.5
200901022100,200901022130,0.463021,0,0.0,0.874,-0.371,1.14731,0.68429,0.023576,0.0,0.0,0.0,85.3
200901022130,200901022200,0.280425,0,0.0,0.814,-0.487,1.13944,0.859012,0.02351,0.0,0.0,0.0,86.2
200901022200,200901022230,0.762814,0,0.0,0.745,-0.566,1.13408,0.371269,0.023466,0.0,0.0,0.0,87.3
200901022230,200901022300,0.944945,0,0.0,0.728,-0.429,1.14337,0.198427,0.023543,0.0,0.0,0.0,87.7
200901022300,200901022330,0.886032,0,0.0,0.751,-0.225,1.15724,0.271209,0.023659,0.0,0.0,0.0,87.5
200901022330,200901030000,0.0862415,0,0.0,0.802,-0.078,1.16726,1.08102,0.023741,0.0,0.0,0.0,86.8
200901030000,200901030030,-1.06873,0,0.0,0.993,0.134,1.18175,2.25048,0.02386,0.0,0.0,0.0,83.9
200901030030,200901030100,0.689016,0,0.0,0.896,-0.027,1.17074,0.481727,0.02377,0.0,0.0,0.0,85.3
200901030100,200901030130,1.02742,0,0.0,1.081,0.0,1.17259,0.145168,0.023785,0.0,0.0,0.0,82.3
200901030130,200901030200,0.303658,0,0.0,1.033,-0.23,1.1569,0.853243,0.023656,0.0,0.0,0.0,82.8
200901030200,200901030230,0.492677,0,0.0,1.028,-0.384,1.14643,0.653751,0.023569,0.0,0.0,0.0,82.7
200901030230,200901030300,0.624366,0,0.0,0.95,-0.557,1.13469,0.510327,0.023471,0.0,0.0,0.0,83.8
200901030300,200901030330,0.39211,0,0.0,0.929,-0.7,1.12502,0.732906,0.023389,0.0,0.0,0.0,84.0
200901030330,200901030400,-0.313048,0,0.0,0.928,-0.803,1.11806,1.43111,0.023331,0.0,0.0,0.0,83.9
200901030400,200901030430,0.261912,0,0.0,0.9,-0.957,1.10768,0.84577,0.023243,0.0,0.0,0.0,84.2
200901030430,200901030500,0.40829,0,0.0,0.893,-1.066,1.10035,0.692061,0.02318,0.0,0.0,0.0,84.2
200901030500,200901030530,0.505959,0,0.0,0.926,-1.168,1.0935,0.587545,0.023122,0.0,0.0,0.0,83.5
200901030530,200901030600,0.106297,0,0.0,0.886,-1.436,1.07557,0.969272,0.022967,0.0,0.0,0.0,83.9
200901030600,200901030630,0.0513983,0,0.0,0.84,-1.639,1.06204,1.01064,0.02285,0.0,0.0,0.0,84.5
200901030630,200901030700,2.33108,0,0.0,0.856,-1.723,1.05645,-1.27463,0.022801,0.0,0.0,0.0,84.1
200901030700,200901030730,-0.44218,0,0.0,0.94,-1.595,1.06497,1.50715,0.022875,0.0,0.0,0.0,82.7
200901030730,200901030800,0.517602,0,0.0,0.911,-1.782,1.05254,0.534934,0.022767,0.0,0.0,0.0,83.0
200901030800,200901030830,1.53812,0,0.0,0.872,-1.977,1.03962,-0.498503,0.022653,0.0,0.0,0.0,83.5
200901030830,200901030900,2.15359,0,5.657,0.862,-2.051,1.03473,-1.11886,0.02261,0.002063,8.68814,16.53,83.6
200901030900,200901030930,1.54524,0,38.76,0.926,-1.959,1.04081,-0.504432,0.022664,0.014127,88.3994,68.91,82.5
200901030930,200901031000,2.16978,0,91.0,1.007,-1.72,1.05665,-1.11313,0.022803,0.033132,176.602,159.9,81.3
200901031000,200901031030,1.72669,0,149.5,1.147,-1.274,1.0864,-0.640289,0.023061,0.05437,254.686,276.1,79.4
200901031030,200901031100,0.69978,0,203.5,1.327,-0.73,1.12299,0.423209,0.023372,0.073931,321.314,386.2,77.1
200901031100,200901031130,-0.814048,0,249.8,1.669,-0.238,1.15636,1.9704,0.023651,0.09067,375.347,467.4,72.2
200901031130,200901031200,0.86438,0,284.0,1.882,0.063,1.17689,0.312514,0.023821,0.103015,415.861,529.1,69.34
200901031200,200901031230,0.075079,0,307.9,2.003,0.233,1.18853,1.11346,0.023916,0.111633,442.162,569.5,67.77
200901031230,200901031300,0.322962,0,319.5,2.112,0.431,1.20213,0.879164,0.024026,0.115812,453.799,589.3,66.5
200901031300,200901031330,0.033624,0,315.3,2.232,0.642,1.21665,1.18303,0.024143,0.114299,450.575,580.8,65.13
200901031330,200901031400,-0.632227,0,300.9,2.295,0.785,1.22652,1.85875,0.024223,0.109109,432.544,556.3,64.51
200901031400,200901031430,0.2015,0,271.0,2.377,0.991,1.24078,1.03927,0.024336,0.098324,400.015,502.1,63.79
200901031430,200901031500,-0.419892,0,235.1,2.349,1.185,1.25423,1.67412,0.024443,0.085359,353.544,436.6,64.72
200901031500,200901031530,0.516933,0,184.1,2.29,1.169,1.25312,0.736188,0.024434,0.066908,293.926,332.9,65.57
200901031530,200901031600,0.473808,0,126.6,2.232,1.131,1.25048,0.776675,0.024413,0.046062,222.182,219.1,66.35
200901031600,200901031630,0.730736,0,69.57,2.064,0.801,1.22763,0.496893,0.024231,0.025341,139.538,114.3,68.13
200901031630,200901031700,0.96472,0,20.76,2.029,0.422,1.20151,0.236788,0.024021,0.007569,47.4103,40.92,67.8
200901031700,200901031730,-0.334465,0,0.0,1.846,0.052,1.17614,1.51061,0.023814,0.0,0.0,0.0,69.9
200901031730,200901031800,0.159918,0,0.0,1.332,-0.496,1.13883,0.978909,0.023505,0.0,0.0,0.0,77.4
200901031800,200901031830,-9999.0,1,0.0,1.273,-0.743,1.12211,0.413156,0.023365,0.0,0.0,0.0,78.0
200901031830,200901031900,-9999.0,1,0.0,1.288,-0.895,1.11186,0.409729,0.023278,0.0,0.0,0.0,77.5
200901031900,200901031930,0.85541,0,0.0,1.197,-1.21,1.09069,0.235278,0.023098,0.0,0.0,0.0,78.6
200901031930,200901032000,-9999.0,1,0.0,1.071,-1.53,1.0693,0.353075,0.022913,0.0,0.0,0.0,80.4
200901032000,200901032030,-9999.0,1,0.0,1.035,-1.71,1.05732,0.346717,0.022809,0.0,0.0,0.0,80.8
200901032030,200901032100,-9999.0,1,0.0,0.95,-1.993,1.03856,0.338576,0.022644,0.0,0.0,0.0,82.0
200901032100,200901032130,-9999.0,1,0.0,0.914,-2.217,1.02378,0.320828,0.022513,0.0,0.0,0.0,82.4
200901032130,200901032200,2.05766,0,0.0,0.908,-2.379,1.01313,-1.04453,0.022417,0.0,0.0,0.0,82.3
200901032200,200901032230,1.21891,0,0.0,0.874,-2.584,0.9997,-0.21921,0.022297,0.0,0.0,0.0,82.7
200901032230,200901032300,-9999.0,1,0.0,0.825,-2.807,0.985151,0.265525,0.022164,0.0,0.0,0.0,83.4
200901032300,200901032330,-9999.0,1,0.0,0.744,-3.094,0.966521,0.122795,0.021994,0.0,0.0,0.0,84.7
200901032330,200901040000,-9999.0,1,0.0,0.663,-3.35,0.949995,0.018292,0.021841,0.0,0.0,0.0,86.1
200901040000,200901040030,-9999.0,1,0.0,0.663,-3.543,0.937594,-0.098046,0.021725,0.0,0.0,0.0,85.9
200901040030,200901040100,-9999.0,1,0.0,0.75,-3.339,0.950703,0.013675,0.021847,0.0,0.0,0.0,84.3
200901040100,200901040130,-9999.0,1,0.0,0.72,-3.529,0.938492,-0.101808,0.021733,0.0,0.0,0.0,84.7
200901040130,200901040200,-9999.0,1,0.0,0.693,-3.694,0.927927,-0.091073,0.021633,0.0,0.0,0.0,85.1
200901040200,200901040230,-9999.0,1,0.0,0.637,-4.166,0.897916,-0.172644,0.021347,0.0,0.0,0.0,85.8
200901040230,200901040300,-9999.0,1,0.0,0.566,-4.47,0.878754,-0.213916,0.021161,0.0,0.0,0.0,87.1
200901040300,200901040330,-9999.0,1,0.0,0.554,-4.55,0.873735,-0.162075,0.021112,0.0,0.0,0.0,87.3
200901040330,200901040400,-9999.0,1,0.0,0.546,-4.637,0.868286,-0.113083,0.021059,0.0,0.0,0.0,87.4
200901040400,200901040430,-9999.0,1,0.0,0.532,-4.771,0.859916,-0.108429,0.020976,0.0,0.0,0.0,87.6
200901040430,200901040500,-9999.0,1,0.0,0.485,-5.096,0.839727,0.013372,0.020775,0.0,0.0,0.0,88.4
200901040500,200901040530,-9999.0,1,0.0,0.47,-5.273,0.828801,-0.014387,0.020666,0.0,0.0,0.0,88.6
200901040530,200901040600,-9999.0,1,0.0,0.465,-5.438,0.818658,-0.049239,0.020563,0.0,0.0,0.0,88.6
200901040600,200901040630,-9999.0,1,0.0,0.447,-5.601,0.808681,-0.038415,0.020461,0.0,0.0,0.0,88.9
200901040630,200901040700,-9999.0,1,0.0,0.448,-5.679,0.803922,0.06752,0.020412,0.0,0.0,0.0,88.8
200901040700,200901040730,-9999.0,1,0.0,0.41,-6.109,0.77786,0.008367,0.020141,0.0,0.0,0.0,89.4
200901040730,200901040800,-9999.0,1,0.0,0.379,-6.114,0.777559,0.008066,0.020138,0.0,0.0,0.0,90.2
200901040800,200901040830,-9999.0,1,0.0,0.379,-6.138,0.776113,0.040633,0.020123,0.0,0.0,0.0,90.2
200901040830,200901040900,-9999.0,1,9.39,0.354,-6.314,0.765542,-0.240818,0.020011,0.003424,9.5214,14.18,90.7
200901040900,200901040930,-9999.0,1,68.33,0.366,-6.428,0.758722,0.579002,0.019939,0.024889,90.3696,64.02,90.3
200901040930,200901041000,-9999.0,1,91.4,0.389,-6.682,0.743606,0.617714,0.019777,0.033278,178.633,119.6,89.5
200901041000,200901041030,-9999.0,1,164.2,0.398,-6.499,0.754485,0.294918,0.019894,0.059699,256.771,221.9,89.4
200901041030,200901041100,-9999.0,1,187.5,0.428,-5.794,0.796922,0.320342,0.02034,0.068139,323.445,287.5,89.2
200901041100,200901041130,-9999.0,1,216.9,0.47,-4.826,0.856488,1.27762,0.020943,0.078779,377.516,365.0,89.0
200901041130,200901041200,-9999.0,1,225.6,0.578,-3.98,0.909705,1.33365,0.02146,0.081925,418.058,434.3,87.3
200901041200,200901041230,-9999.0,1,245.6,0.657,-3.276,0.954763,2.69841,0.021885,0.089153,444.377,503.6,86.3
200901041230,200901041300,-9999.0,1,221.9,0.793,-2.835,0.983329,1.37622,0.022148,0.080587,456.023,473.8,84.0
200901041300,200901041330,-9999.0,1,195.5,0.975,-2.514,1.00428,1.06337,0.022338,0.071036,452.796,423.6,80.8
200901041330,200901041400,-9999.0,1,215.4,0.952,-2.269,1.02036,1.51651,0.022482,0.078236,434.753,436.7,81.6
200901041400,200901041430,-9999.0,1,206.3,1.005,-2.033,1.03592,1.13046,0.02262,0.074944,402.201,389.6,80.9
200901041430,200901041500,-9999.0,1,187.3,1.137,-1.839,1.04876,1.14906,0.022734,0.068067,355.697,332.4,78.7
200901041500,200901041530,-9999.0,1,128.0,1.19,-1.842,1.04856,2.21194,0.022732,0.04657,296.038,237.8,77.7
200901041530,200901041600,-9999.0,1,76.1,1.229,-1.833,1.04915,2.11226,0.022737,0.027716,224.245,147.1,77.0
200901041600,200901041630,-9999.0,1,43.75,1.157,-1.982,1.03929,1.21842,0.02265,0.015944,141.544,85.8,78.1
200901041630,200901041700,-9999.0,1,11.67,1.029,-2.069,1.03354,0.355491,0.022599,0.004256,49.3521,27.4,80.4
200901041700,200901041730,-9999.0,1,0.0,0.97,-2.087,1.03235,0.351992,0.022589,0.0,0.0,0.0,81.5
200901041730,200901041800,-9999.0,1,0.0,1.017,-2.08,1.03281,0.35054,0.022593,0.0,0.0,0.0,80.6
200901041800,200901041830,-9999.0,1,0.0,0.966,-2.067,1.03367,0.348415,0.0226,0.0,0.0,0.0,81.6
200901041830,200901041900,-9999.0,1,0.0,0.926,-2.12,1.03017,0.340398,0.022569,0.0,0.0,0.0,82.3
200901041900,200901041930,-9999.0,1,0.0,0.888,-2.21,1.02424,0.337663,0.022517,0.0,0.0,0.0,82.9
200901041930,200901042000,-9999.0,1,0.0,0.83,-2.479,1.00657,0.261804,0.022359,0.0,0.0,0.0,83.7
200901042000,200901042030,-9999.0,1,0.0,0.8,-2.892,0.979623,0.277517,0.022114,0.0,0.0,0.0,83.8
200901042030,200901042100,-9999.0,1,0.0,0.713,-3.311,0.952507,-0.02202,0.021864,0.0,0.0,0.0,85.1
200901042100,200901042130,-9999.0,1,0.0,0.696,-3.362,0.949223,-0.024395,0.021833,0.0,0.0,0.0,85.4
200901042130,200901042200,-9999.0,1,0.0,0.759,-2.921,0.977738,0.256226,0.022097,0.0,0.0,0.0,84.6
200901042200,200901042230,-9999.0,1,0.0,0.701,-3.439,0.94427,-0.12013,0.021787,0.0,0.0,0.0,85.2
200901042230,200901042300,-9999.0,1,0.0,0.704,-3.484,0.94138,-0.13755,0.02176,0.0,0.0,0.0,85.1
200901042300,200901042330,-9999.0,1,0.0,0.709,-3.56,0.936504,-0.164416,0.021714,0.0,0.0,0.0,84.9
200901042330,200901050000,-9999.0,1,0.0,0.763,-3.272,0.955021,-0.011768,0.021887,0.0,0.0,0.0,84.1
200901050000,200901050030,-9999.0,1,0.0,0.738,-3.381,0.948,-0.03212,0.021822,0.0,0.0,0.0,84.5
200901050030,200901050100,-9999.0,1,0.0,0.669,-3.894,0.915172,-0.232038,0.021513,0.0,0.0,0.0,85.4
200901050100,200901050130,-9999.0,1,0.0,0.689,-3.676,0.929078,-0.156772,0.021644,0.0,0.0,0.0,85.2
200901050130,200901050200,-9999.0,1,0.0,0.719,-3.644,0.931125,-0.206215,0.021664,0.0,0.0,0.0,84.6
200901050200,200901050230,-9999.0,1,0.0,0.818,-3.386,0.947678,-0.065802,0.021819,0.0,0.0,0.0,82.8
200901050230,200901050300,-9999.0,1,0.0,0.708,-3.582,0.935095,-0.225275,0.021701,0.0,0.0,0.0,84.9
200901050300,200901050330,-9999.0,1,0.0,0.726,-3.602,0.938736,-0.259654,0.021689,0.0,0.0,0.0,84.5
200901050330,200901050400,-9999.0,1,0.0,0.618,-3.709,0.936742,-0.283358,0.021624,0.0,0.0,0.0,86.7
200901050400,200901050430,-9999.0,1,0.0,0.685,-3.569,0.950728,-0.321142,0.021709,0.0,0.0,0.0,85.4
200901050430,200901050500,-9999.0,1,0.0,0.748,-3.531,0.958149,-0.305141,0.021732,0.0,0.0,0.0,84.1
200901050500,200901050530,0.72057,0,0.0,0.789,-3.484,0.966191,0.245621,0.02176,0.0,0.0,0.0,83.3
200901050530,200901050600,-9999.0,1,0.0,0.806,-3.443,0.97387,-0.26968,0.021785,0.0,0.0,0.0,83.0
200901050600,200901050630,-9999.0,1,0.0,0.824,-3.376,0.983314,-0.193676,0.021825,0.0,0.0,0.0,82.7
200901050630,200901050700,-9999.0,1,0.0,0.79,-3.389,0.987441,-0.186279,0.021817,0.0,0.0,0.0,83.4
200901050700,200901050730,0.136725,0,0.0,0.803,-3.325,0.99675,0.860025,0.021855,0.0,0.0,0.0,83.2
200901050730,200901050800,-9999.0,1,0.0,0.836,-3.252,1.00672,-0.178589,0.021899,0.0,0.0,0.0,82.6
200901050800,200901050830,-9999.0,1,0.0,0.701,-3.35,1.00508,-0.222711,0.021841,0.0,0.0,0.0,85.3
200901050830,200901050900,-9999.0,1,1.929,0.612,-3.326,1.01173,-0.21681,0.021855,0.000704,8.99309,5.696,87.2
200901050900,200901050930,-9999.0,1,8.23,0.566,-3.286,1.0195,-0.21386,0.021879,0.003001,89.3942,17.62,88.2
200901050930,200901051000,-9999.0,1,11.96,0.514,-3.263,1.02612,-0.209748,0.021893,0.004361,178.035,26.67,89.3
200901051000,200901051030,-9999.0,1,51.11,0.405,-3.199,1.03562,0.068865,0.021931,0.018623,256.591,103.0,91.6
200901051030,200901051100,2.97351,0,49.95,0.393,-2.976,1.05633,-1.91718,0.022064,0.018201,323.716,104.9,92.0
200901051100,200901051130,10.0016,0,83.6,0.411,-2.698,1.08117,-8.92043,0.022229,0.030443,378.263,171.4,91.8
200901051130,200901051200,-7.13635,0,108.8,0.464,-2.468,1.10287,8.23922,0.022365,0.0396,419.298,222.3,90.9
200901051200,200901051230,-7.505,0,122.9,0.467,-2.236,1.12494,8.62994,0.022501,0.044719,446.119,246.1,91.0
200901051230,200901051300,-10.5036,0,132.2,0.445,-2.118,1.13892,11.6425,0.022571,0.048094,458.268,248.0,91.5
200901051300,200901051330,-7.77354,0,135.7,0.406,-1.831,1.16544,8.93898,0.022738,0.049364,455.536,246.7,92.4
200901051330,200901051400,6.4377,0,128.7,0.434,-1.608,1.1875,-5.2502,0.022868,0.046824,437.97,231.4,92.0
