TIMESTAMP_START,TIMESTAMP_END,NEE,NEE_VUT_REF_QC,SW_IN_F,VPD_F_MDS,TA_F_MDS,RECO_NT_VUT_REF,GPP_NT_VUT_REF,RECO_DT_VUT_REF,GPP_DT_VUT_REF,SW_IN_POT,TS_F_MDS_1,RH
200301010000,200301010030,1.29101,0,0.0,0.72,-19.52,0.124349,-1.17191,0.320862,0.0,0.0,-2.891,44.59
200301010030,200301010100,1.48106,0,0.0,0.685,-19.8,0.113251,-1.37276,0.314461,0.0,0.0,-2.905,45.97
200301010100,200301010130,0.389509,0,0.0,0.667,-19.79,0.113634,-0.280833,0.31469,0.0,0.0,-2.919,47.48
200301010130,200301010200,-9999.0,1,0.0,0.619,-20.07,0.103292,-0.362026,0.308284,0.0,0.0,-2.929,50.03
200301010200,200301010230,-9999.0,1,0.0,0.58,-20.19,0.09909,-0.366104,0.305536,0.0,0.0,-2.942,52.68
200301010230,200301010300,-9999.0,1,0.0,0.539,-20.42,0.091409,-0.269743,0.300269,0.0,0.0,-2.957,55.12
200301010300,200301010330,0.29477,0,0.0,0.511,-20.65,0.0842,-0.214647,0.294999,0.0,0.0,-2.968,56.61
200301010330,200301010400,-0.166395,0,0.0,0.508,-20.54,0.08759,0.249799,0.297519,0.0,0.0,-2.98,57.33
200301010400,200301010430,0.583882,0,0.0,0.488,-20.8,0.079743,-0.508069,0.291561,0.0,0.0,-2.991,58.02
200301010430,200301010500,-9999.0,1,0.0,0.473,-20.94,0.075752,-0.225157,0.288352,0.0,0.0,-3.001,58.78
200301010500,200301010530,-9999.0,1,0.0,0.455,-21.08,0.071919,-0.228858,0.285143,0.0,0.0,-3.013,59.87
200301010530,200301010600,-9999.0,1,0.0,0.463,-20.98,0.074641,-0.22623,0.287435,0.0,0.0,-3.027,59.53
200301010600,200301010630,-9999.0,1,0.0,0.466,-20.86,0.078013,-0.222973,0.290186,0.0,0.0,-3.041,59.72
200301010630,200301010700,-9999.0,1,0.901,0.441,-20.92,0.076312,-0.224616,0.28881,0.003605,0.0,-3.055,61.7
