TIMESTAMP_START,TIMESTAMP_END,NEE,NEE_VUT_REF_QC,SW_IN_F,VPD_F_MDS,TA_F_MDS,RECO_NT_VUT_REF,GPP_NT_VUT_REF,RECO_DT_VUT_REF,GPP_DT_VUT_REF,SW_IN_POT,PPFD_IN,TS_F_MDS_1
200601012200,200601012230,-9999.0,1,0.0,0.185,22.503,2.74865,-1.43555,4.42088,0.0,0.0,0.0,24.749
200601012230,200601012300,-8.75095,0,0.0,0.157,22.393,2.73765,11.4886,4.40061,0.0,0.0,0.0,24.727
200601012300,200601012330,-9999.0,1,0.0,0.182,22.267,2.72507,-1.45913,4.37742,0.0,0.0,0.0,24.703
200601012330,200601020000,-9999.0,1,0.0,1.135,22.513,2.74965,-1.43455,4.42273,0.0,0.0,0.0,24.67
200601020000,200601020030,-9999.0,1,0.0,1.775,22.633,2.76165,-1.42255,4.44488,0.0,0.0,0.0,24.639
200601020030,200601020100,-9999.0,1,0.0,1.324,22.303,2.72867,-1.45553,4.38404,0.0,0.0,0.0,24.602
200601020100,200601020130,-9999.0,1,0.0,1.47,22.347,2.73306,-1.45114,4.39214,0.0,0.0,0.0,24.563
200601020130,200601020200,-9999.0,1,0.0,1.135,22.133,2.7117,-1.4725,4.35279,0.0,0.0,0.0,24.526
200601020200,200601020230,-9999.0,1,0.0,0.329,21.673,2.66591,-1.6997,4.2686,0.0,0.0,0.0,24.491
200601020230,200601020300,-9999.0,1,0.0,0.185,21.8,2.67854,-1.68707,4.29179,0.0,0.0,0.0,24.462
200601020300,200601020330,-9999.0,1,0.0,0.116,21.703,2.66889,-1.69672,4.27407,0.0,0.0,0.0,24.43
200601020330,200601020400,-9999.0,1,0.0,0.082,21.713,2.66989,-1.69572,4.2759,0.0,0.0,0.0,24.408
200601020400,200601020430,-9999.0,1,0.0,0.056,21.63,2.66164,-1.56786,4.26075,0.0,0.0,0.0,24.384
200601020430,200601020500,-9999.0,1,0.0,0.047,21.577,2.65638,-1.11502,4.25109,0.0,0.0,0.0,24.362
200601020500,200601020530,-9999.0,1,0.0,0.03,21.543,2.653,-1.11839,4.24489,0.0,0.0,0.0,24.333
200601020530,200601020600,-9999.0,1,0.0,0.03,21.527,2.65141,-1.11998,4.24198,0.0,0.0,0.0,24.311
200601020600,200601020630,-9999.0,1,0.0,0.03,21.59,2.65767,-1.11372,4.25346,0.0,0.0,0.0,24.289
200601020630,200601020700,-9999.0,1,0.0,0.014,21.65,2.66363,-1.10776,4.2644,0.0,0.0,0.0,24.27
200601020700,200601020730,-9999.0,1,0.0,0.005,21.717,2.67028,-1.10111,4.27663,0.0,10.3763,0.0,24.254
200601020730,200601020800,-9999.0,1,4.272,0.005,21.827,2.68122,-1.09017,4.29673,0.335732,144.79,10.2136,24.239
200601020800,200601020830,-9999.0,1,13.893,0.005,21.927,2.69118,-0.918093,4.31503,1.07773,312.592,32.6674,24.23
200601020830,200601020900,-9999.0,2,31.45,0.005,22.017,2.70014,2.77533,4.33151,2.38352,474.553,73.996,24.217
200601020900,200601020930,-9999.0,2,41.403,0.005,22.09,2.70742,2.34209,4.3449,3.0974,627.9,97.1364,24.212
200601020930,200601021000,-9999.0,2,67.403,0.005,22.143,2.7127,7.13947,4.35463,4.87828,770.011,160.835,24.214
200601021000,200601021030,-9999.0,1,105.833,0.005,22.33,2.73136,6.8213,4.38901,7.30789,898.452,246.653,24.204
200601021030,200601021100,-9999.0,2,92.967,0.005,22.41,2.73935,6.85718,4.40374,6.51971,1011.03,217.385,24.213
200601021100,200601021130,-9999.0,2,152.2,0.023,22.617,2.76005,10.992,4.44193,9.95785,1105.81,355.426,24.23
200601021130,200601021200,-9999.0,1,175.5,0.096,22.633,2.76165,15.1065,4.44488,11.1871,1181.18,400.737,24.247
200601021200,200601021230,-9999.0,1,368.233,0.65,23.193,2.81781,12.8511,4.5487,19.3572,1235.85,831.219,24.271
200601021230,200601021300,-9999.0,1,422.0,2.713,24.007,2.89981,19.5839,4.70085,21.1492,1268.87,960.642,24.292
200601021300,200601021330,-22.6031,0,433.633,3.664,24.453,2.94492,25.548,4.78482,21.5151,1279.69,980.101,24.326
200601021330,200601021400,-20.6685,0,425.333,5.026,25.077,3.00824,23.6767,4.90299,21.2548,1268.13,952.302,24.356
200601021400,200601021430,-14.6714,0,381.8,5.831,25.35,3.03601,17.7074,4.95494,19.8257,1234.37,870.336,24.382
200601021430,200601021500,-7.72348,0,232.633,5.543,25.283,3.02919,10.7527,4.94218,13.9499,1179.0,529.604,24.411
200601021500,200601021530,-12.6755,0,286.8,6.0,25.437,3.04487,15.7204,4.97153,16.2827,1102.96,667.922,24.434
200601021530,200601021600,-3.57618,0,175.0,5.524,25.257,3.02655,6.60273,4.93723,11.1614,1007.55,390.531,24.459
200601021600,200601021630,-10.3495,0,314.9,5.653,25.58,3.05944,13.4089,4.99882,17.3977,894.415,716.014,24.484
200601021630,200601021700,-6.98258,0,171.633,5.659,25.567,3.05812,10.0407,4.99634,10.9875,765.481,380.683,24.513
200601021700,200601021730,-6.80718,0,173.933,4.859,25.517,3.05302,9.8602,4.98679,11.1065,622.955,390.214,24.538
200601021730,200601021800,-7.37709,0,152.3,4.392,25.253,3.02614,10.4032,4.93646,9.96326,469.278,342.956,24.563
200601021800,200601021830,-4.18807,0,95.673,4.208,25.15,3.01566,7.20373,4.91687,6.68752,307.077,214.486,24.584
200601021830,200601021900,0.994111,0,28.033,4.192,24.837,2.98386,1.98975,4.85744,2.13412,139.129,65.2315,24.599
200601021900,200601021930,1.82592,0,0.0,3.484,24.367,2.93622,1.1103,4.76859,0.0,8.48281,8.28241,24.696
200601021930,200601022000,-9999.0,1,0.0,3.447,24.283,2.92772,-0.681556,4.75276,0.0,0.0,0.0,24.688
200601022000,200601022030,-9999.0,1,0.0,3.534,24.223,2.92164,-0.687626,4.74146,0.0,0.0,0.0,24.567
200601022030,200601022100,-9999.0,1,0.0,3.857,24.29,2.92842,-0.680847,4.75408,0.0,0.0,0.0,24.553
200601022100,200601022130,-9999.0,1,0.0,3.754,24.23,2.92235,-0.686918,4.74278,0.0,0.0,0.0,24.549
200601022130,200601022200,-9999.0,1,0.0,3.037,23.953,2.89436,-0.714911,4.69071,0.0,0.0,0.0,24.534
200601022200,200601022230,-9999.0,1,0.0,2.444,23.647,2.86349,-0.745777,4.63338,0.0,0.0,0.0,24.521
200601022230,200601022300,-9999.0,1,0.0,2.194,23.423,2.84094,-0.768334,4.59154,0.0,0.0,0.0,24.502
200601022300,200601022330,-9999.0,1,0.0,2.302,23.383,2.83691,-0.77236,4.58408,0.0,0.0,0.0,24.487
200601022330,200601030000,-9999.0,1,0.0,1.791,23.203,2.81881,-0.790456,4.55056,0.0,0.0,0.0,24.469
200601030000,200601030030,-9999.0,1,0.0,1.738,23.147,2.81319,-0.796081,4.54014,0.0,0.0,0.0,24.446
200601030030,200601030100,-9999.0,1,0.0,1.841,23.147,2.81319,-0.796081,4.54014,0.0,0.0,0.0,24.426
200601030100,200601030130,-9999.0,1,0.0,1.953,23.153,2.81379,-0.950879,4.54126,0.0,0.0,0.0,24.407
200601030130,200601030200,-9999.0,1,0.0,1.658,22.997,2.79813,-0.96654,4.51228,0.0,0.0,0.0,24.381
200601030200,200601030230,-9999.0,1,0.0,1.744,23.023,2.80074,-0.96393,4.51711,0.0,0.0,0.0,24.356
200601030230,200601030300,-9999.0,1,0.0,0.976,22.55,2.75335,-1.01132,4.42955,0.0,0.0,0.0,24.333
200601030300,200601030330,-9999.0,1,0.0,0.692,22.437,2.74205,-1.02262,4.40871,0.0,0.0,0.0,24.311
200601030330,200601030400,-9999.0,1,0.0,0.979,22.457,2.74405,-1.02062,4.4124,0.0,0.0,0.0,24.287
200601030400,200601030430,-9999.0,1,0.0,0.601,22.147,2.7131,-1.05157,4.35536,0.0,0.0,0.0,24.259
200601030430,200601030500,-9999.0,1,0.0,0.229,21.84,2.68252,-1.27602,4.2991,0.0,0.0,0.0,24.232
200601030500,200601030530,-9999.0,1,0.0,0.143,21.87,2.6855,-1.07917,4.30459,0.0,0.0,0.0,24.202
200601030530,200601030600,-9999.0,1,0.0,0.116,21.77,2.67556,0.044884,4.28631,0.0,0.0,0.0,24.181
200601030600,200601030630,-9999.0,1,0.0,0.099,21.637,2.66234,0.234655,4.26203,0.0,0.0,0.0,24.161
200601030630,200601030700,-9999.0,1,0.0,0.082,21.633,2.66194,-0.075863,4.2613,0.0,0.0,0.0,24.139
200601030700,200601030730,-9999.0,1,3.003,0.082,21.64,2.66263,-0.075167,4.26257,0.236411,10.4236,8.63168,24.116
200601030730,200601030800,-9999.0,1,34.117,0.082,21.683,2.6669,1.20653,4.27042,2.57663,145.005,73.6253,24.093
200601030800,200601030830,-9999.0,2,68.7,0.074,21.85,2.68351,6.09405,4.30093,4.96408,312.917,152.354,24.082
200601030830,200601030900,-9999.0,1,113.567,0.083,21.993,2.69775,6.78769,4.32712,7.77012,474.983,249.936,24.072
200601030900,200601030930,-9999.0,1,304.8,0.123,22.67,2.76536,18.6963,4.45172,17.0039,628.43,657.393,24.067
200601030930,200601031000,-9999.0,1,515.633,4.0,25.25,3.02583,20.9546,4.93589,23.9008,770.633,1126.46,24.077
200601031000,200601031030,-9999.0,1,603.9,11.261,28.177,3.32587,20.9617,5.50122,26.1413,899.158,1308.51,24.108
200601031030,200601031100,-9999.0,1,741.333,12.584,28.673,3.3771,19.8454,5.59853,29.095,1011.81,1605.42,24.152
200601031100,200601031130,-9999.0,1,825.333,10.225,27.08,3.21293,19.6071,5.28751,30.6434,1106.65,1761.23,24.212
200601031130,200601031200,-19.8025,0,901.333,11.74,27.83,3.29009,23.0926,5.43339,31.9071,1182.07,1909.89,24.284
200601031200,200601031230,-17.0973,0,866.333,13.052,28.343,3.343,20.4403,5.53374,31.3401,1236.77,1829.6,24.384
200601031230,200601031300,-14.7509,0,961.0,14.224,28.693,3.37917,18.1301,5.60246,32.8197,1269.82,2029.14,24.504
200601031300,200601031330,-6.41894,0,1000.0,15.462,28.953,3.40607,9.82501,5.65363,33.3821,1280.65,2105.85,24.556
200601031330,200601031400,-20.6731,0,1034.0,16.161,29.493,3.46201,24.1351,5.76027,33.8522,1269.07,2190.12,24.6
200601031400,200601031430,-14.6865,0,583.567,14.411,29.06,3.41714,18.1036,5.67473,25.6518,1235.29,1269.55,24.663
200601031430,200601031500,-21.6277,0,586.8,15.407,29.477,3.46035,25.0881,5.7571,25.7307,1179.88,1277.5,24.727
200601031500,200601031530,-9.67364,0,320.9,14.81,29.393,3.45165,13.1253,5.74049,17.6281,1103.8,713.199,24.791
200601031530,200601031600,-9999.0,1,340.133,15.667,29.523,3.46513,14.2082,5.76621,18.3491,1008.33,759.784,24.841
200601031600,200601031630,-9999.0,1,430.2,14.109,29.197,3.43133,16.0735,5.70176,21.4079,895.118,960.233,24.887
200601031630,200601031700,-9999.0,1,391.833,11.918,28.647,3.37441,14.8558,5.59341,20.1649,766.1,870.323,24.927
200601031700,200601031730,-9999.0,1,263.967,11.051,28.293,3.33784,13.7275,5.52394,15.3303,623.482,588.47,24.967
200601031730,200601031800,-5.54305,0,126.7,11.057,28.01,3.30864,8.85169,5.46855,8.53593,469.705,303.436,24.998
200601031800,200601031830,-3.43532,0,120.1,10.419,27.66,3.27258,6.7079,5.40024,8.15403,307.398,260.151,25.02
200601031830,200601031900,-9999.0,1,54.057,10.195,27.61,3.26743,1.65163,5.3905,3.97887,139.341,104.156,25.034
200601031900,200601031930,-9999.0,1,2.81,9.657,27.433,3.24922,-0.031395,5.35605,0.221275,8.52484,14.793,25.04
200601031930,200601032000,-9999.0,1,0.0,9.359,27.393,3.2451,-0.035509,5.34827,0.0,0.0,0.0,25.039
200601032000,200601032030,-9999.0,1,0.0,9.841,27.377,3.24346,-0.037155,5.34516,0.0,0.0,0.0,25.03
200601032030,200601032100,-9999.0,1,0.0,8.162,26.83,3.18727,0.391563,5.2391,0.0,0.0,0.0,25.018
200601032100,200601032130,-9999.0,1,0.0,5.504,25.99,3.10128,0.616951,5.07731,0.0,0.0,0.0,25.003
200601032130,200601032200,-9999.0,1,0.0,5.227,25.88,3.09005,-1.55907,5.05622,0.0,0.0,0.0,24.983
200601032200,200601032230,-9999.0,1,0.0,4.927,25.79,3.08086,-1.11077,5.03898,0.0,0.0,0.0,24.968
200601032230,200601032300,-9999.0,1,0.0,2.38,24.927,2.993,-0.902461,4.87451,0.0,0.0,0.0,24.956
200601032300,200601032330,-9999.0,1,0.0,1.983,24.557,2.95546,0.032799,4.80445,0.0,0.0,0.0,24.946
200601032330,200601040000,-9999.0,1,0.0,1.503,23.75,2.87388,-0.048785,4.65265,0.0,0.0,0.0,24.917
200601040000,200601040030,-9999.0,1,0.0,0.773,23.233,2.82183,-0.100831,4.55614,0.0,0.0,0.0,24.841
200601040030,200601040100,-9999.0,1,0.0,0.75,23.343,2.83289,-0.089772,4.57662,0.0,0.0,0.0,24.763
200601040100,200601040130,-9999.0,1,0.0,0.432,23.08,2.80646,-0.1162,4.52769,0.0,0.0,0.0,24.746
200601040130,200601040200,-9999.0,1,0.0,0.588,23.283,2.82686,0.070145,4.56545,0.0,0.0,0.0,24.73
200601040200,200601040230,-9999.0,1,0.0,0.471,23.14,2.81249,0.055775,4.53884,0.0,0.0,0.0,24.718
200601040230,200601040300,-9999.0,1,0.0,1.817,23.187,2.81721,0.060496,4.54758,0.0,0.0,0.0,24.701
200601040300,200601040330,-9999.0,1,0.0,0.473,22.887,2.7871,0.030387,4.49188,0.0,0.0,0.0,24.671
200601040330,200601040400,-9999.0,1,0.0,0.262,22.843,2.78269,0.025976,4.48373,0.0,0.0,0.0,24.651
200601040400,200601040430,-9999.0,1,0.0,0.186,22.673,2.76566,0.008948,4.45227,0.0,0.0,0.0,24.63
200601040430,200601040500,-9999.0,1,0.0,0.15,22.627,2.76105,0.004343,4.44377,0.0,0.0,0.0,24.611
200601040500,200601040530,-9999.0,1,0.0,0.131,22.52,2.75035,-0.006361,4.42402,0.0,0.0,0.0,24.59
200601040530,200601040600,-9999.0,1,0.0,0.338,22.12,2.71041,-0.046303,4.35041,0.0,0.0,0.0,24.566
200601040600,200601040630,-9999.0,1,0.0,0.437,21.57,2.65568,-0.18565,4.24981,0.0,0.0,0.0,24.514
200601040630,200601040700,-9999.0,1,0.0,0.551,21.44,2.64278,-0.198551,4.22614,0.0,0.0,0.0,24.388
200601040700,200601040730,-9999.0,1,0.0,0.38,21.317,2.63058,-0.210746,4.20378,0.0,8.57042,3.21369,24.308
200601040730,200601040800,-9999.0,1,15.239,0.189,21.383,2.63713,-0.204204,4.21577,1.18002,139.57,33.0639,24.264
200601040800,200601040830,-9999.0,1,68.0,0.123,21.517,2.65042,2.97492,4.24016,4.91781,307.743,149.365,24.239
200601040830,200601040900,-9999.0,1,103.0,0.124,21.693,2.6679,6.75784,4.27225,7.13643,470.162,225.161,24.229
200601040900,200601040930,-9999.0,1,270.2,0.296,22.22,2.72038,13.4644,4.36878,15.5946,624.046,579.554,24.218
200601040930,200601041000,-9999.0,2,526.267,2.09,23.427,2.84134,23.7915,4.59229,24.1874,766.763,1144.31,24.227
200601041000,200601041030,-9999.0,1,558.467,3.405,24.227,2.92205,21.0464,4.74221,25.0264,895.87,1221.89,24.249
200601041030,200601041100,-12.2631,0,342.233,3.316,24.38,2.93753,15.2006,4.77104,18.4263,1009.16,745.869,24.277
200601041100,200601041130,-11.3232,0,475.933,3.047,24.33,2.93247,14.2557,4.76161,22.7863,1104.69,1054.27,24.307
200601041130,200601041200,-19.4466,0,808.0,5.539,25.827,3.08464,22.5312,5.04606,30.3378,1180.83,1765.0,24.347
200601041200,200601041230,-20.0259,0,588.0,6.934,26.58,3.16164,23.1875,5.19081,25.7598,1236.28,1322.16,24.409
200601041230,200601041300,-23.591,0,986.667,8.909,27.22,3.22731,26.8183,5.31466,33.1927,1270.08,2123.1,24.467
200601041300,200601041330,-23.4943,0,504.7,9.109,27.397,3.24551,26.7398,5.34905,23.601,1281.67,1088.13,24.528
200601041330,200601041400,-18.5828,0,773.733,10.053,27.617,3.26815,21.851,5.39186,29.7127,1270.83,1675.08,24.569
200601041400,200601041430,-14.4718,0,529.233,10.321,27.74,3.28082,17.7526,5.41583,24.2665,1237.76,1163.29,24.62
200601041430,200601041500,-16.9629,0,718.0,11.868,28.357,3.34445,20.3074,5.53648,28.633,1183.02,1589.14,24.668
200601041500,200601041530,-20.5103,0,737.333,12.681,28.517,3.36098,23.8713,5.56787,29.0168,1107.55,1628.53,24.72
200601041530,200601041600,-16.9515,0,538.5,12.38,28.527,3.36201,20.3135,5.56984,24.5111,1012.64,1204.78,24.761
200601041600,200601041630,-14.9023,0,374.2,11.76,28.407,3.34961,18.2519,5.54629,19.5647,899.913,840.803,24.802
200601041630,200601041700,-12.4221,0,325.3,10.715,28.18,3.32618,15.7483,5.50181,17.7954,771.299,740.457,24.846
200601041700,200601041730,-9999.0,1,306.133,12.675,28.8,3.39024,13.4326,5.6235,17.0563,628.997,700.709,24.889
200601041730,200601041800,-9999.0,1,70.22,9.094,27.503,3.25642,4.0599,5.36966,5.06429,475.444,168.145,24.93
200601041800,200601041830,-9999.0,2,23.137,6.194,25.973,3.09955,2.40774,5.07405,1.77283,313.266,55.9779,24.943
200601041830,200601041900,-9999.0,1,11.407,4.591,24.753,2.97533,0.354205,4.84153,0.887848,145.238,28.2257,24.812
200601041900,200601041930,-9999.0,1,4.846,5.759,25.263,3.02716,-0.548673,4.93837,0.380545,10.4749,6.86743,24.756
200601041930,200601042000,-9999.0,1,0.0,3.601,24.633,2.96316,0.401514,4.81882,0.0,0.0,0.0,24.718
200601042000,200601042030,-9999.0,1,0.0,1.018,22.953,2.79372,0.232066,4.50412,0.0,0.0,0.0,24.646
200601042030,200601042100,-9999.0,1,0.0,0.993,22.107,2.70911,0.147461,4.34802,0.0,0.0,0.0,24.542
200601042100,200601042130,-9999.0,1,0.0,1.561,21.82,2.68053,-0.160803,4.29545,0.0,0.0,0.0,24.43
200601042130,200601042200,-9999.0,1,0.0,3.309,22.317,2.73006,0.168414,4.38661,0.0,0.0,0.0,24.372
200601042200,200601042230,-9999.0,1,0.0,2.17,21.88,2.6865,-0.070212,4.30642,0.0,0.0,0.0,24.334
200601042230,200601042300,-9999.0,1,0.0,2.854,22.347,2.73306,0.540759,4.39214,0.0,0.0,0.0,24.302
200601042300,200601042330,-9999.0,1,0.0,2.658,22.397,2.73806,0.949545,4.40134,0.0,0.0,0.0,24.268
200601042330,200601050000,-9999.0,1,0.0,2.026,21.973,2.69576,0.993527,4.32345,0.0,0.0,0.0,24.236
200601050000,200601050030,-9999.0,1,0.0,0.936,21.577,2.65638,0.903195,4.25109,0.0,0.0,0.0,24.204
200601050030,200601050100,-9999.0,1,0.0,1.782,22.123,2.71071,1.42322,4.35096,0.0,0.0,0.0,24.178
200601050100,200601050130,-9999.0,1,0.0,1.55,22.167,2.71509,1.4276,4.35904,0.0,0.0,0.0,24.157
200601050130,200601050200,-9999.0,1,0.0,1.37,22.117,2.71011,1.42262,4.34986,0.0,0.0,0.0,24.134
200601050200,200601050230,-9999.0,1,0.0,1.562,22.383,2.73665,1.44917,4.39876,0.0,0.0,0.0,24.117
200601050230,200601050300,-9999.0,1,0.0,1.133,22.36,2.73436,1.44687,4.39453,0.0,0.0,0.0,24.097
200601050300,200601050330,-9999.0,1,0.0,1.142,22.227,2.72108,1.43359,4.37006,0.0,0.0,0.0,24.087
200601050330,200601050400,-9999.0,1,0.0,1.124,22.357,2.73406,1.44657,4.39398,0.0,0.0,0.0,24.074
200601050400,200601050430,-9999.0,1,0.0,0.928,22.337,2.73206,1.44457,4.3903,0.0,0.0,0.0,24.069
200601050430,200601050500,-9999.0,1,0.0,0.831,22.363,2.73466,1.44717,4.39508,0.0,0.0,0.0,24.063
200601050500,200601050530,-9999.0,1,0.0,0.554,22.29,2.72737,1.43988,4.38165,0.0,0.0,0.0,24.057
200601050530,200601050600,-9999.0,1,0.0,0.727,22.41,2.73935,1.45186,4.40374,0.0,0.0,0.0,24.048
200601050600,200601050630,-9999.0,1,0.0,1.187,22.743,2.77267,1.48518,4.46521,0.0,0.0,0.0,24.033
200601050630,200601050700,-9999.0,1,0.0,0.863,22.46,2.74435,1.45686,4.41295,0.0,0.0,0.0,24.022
200601050700,200601050730,-9999.0,1,0.0,0.408,22.127,2.7111,1.42362,4.35169,0.0,8.62364,3.94764,24.012
200601050730,200601050800,-9999.0,2,22.303,0.241,22.1,2.70841,1.97477,4.34674,1.71082,139.815,52.6445,23.993
200601050800,200601050830,-9999.0,1,79.647,0.471,22.187,2.71709,4.86048,4.36271,5.67737,308.112,176.634,23.987
200601050830,200601050900,-9999.0,1,166.5,0.506,22.457,2.74405,12.6679,4.4124,10.7199,470.65,363.762,23.982
200601050900,200601050930,3.0151,0,246.6,0.546,22.887,2.7871,-0.228003,4.49188,14.5761,624.647,536.898,23.996
200601050930,200601051000,-19.5987,0,311.167,1.01,23.433,2.84194,22.4406,4.5934,17.2531,767.468,685.511,24.021
200601051000,200601051030,-16.5506,0,453.367,2.272,24.227,2.92205,19.4726,4.74221,22.1194,896.67,985.717,24.056
200601051030,200601051100,-21.8152,0,479.967,3.537,25.01,3.00143,24.8166,4.89026,22.9029,1010.04,1046.85,24.1
200601051100,200601051130,-24.8469,0,473.533,5.046,25.86,3.08801,27.9349,5.05239,22.7165,1105.64,1026.26,24.151
200601051130,200601051200,-22.1893,0,500.767,5.935,26.18,3.1207,25.31,5.11379,23.4919,1181.84,1090.25,24.208
200601051200,200601051230,-20.9045,0,450.2,7.998,27.0,3.20472,24.1092,5.272,22.0238,1237.33,978.642,24.277
200601051230,200601051300,-16.2228,0,604.933,7.148,26.627,3.16646,19.3893,5.19988,26.1658,1271.16,1325.95,24.343
200601051300,200601051330,-14.7342,0,520.733,8.282,27.103,3.21529,17.9495,5.29197,24.0389,1282.75,1137.95,24.397
