TIMESTAMP_START,TIMESTAMP_END,NEE,NEE_VUT_REF_QC,SW_IN_F,VPD_F_MDS,TA_F_MDS,RECO_NT_VUT_REF,GPP_NT_VUT_REF,RECO_DT_VUT_REF,GPP_DT_VUT_REF,SW_IN_POT,PPFD_IN,TS_F_MDS_1
200901011400,200901011430,-9999.0,2,667.633,9.39,27.157,2.5558,22.1158,3.05386,14.8648,1233.51,1416.27,24.555
200901011430,200901011500,-9999.0,2,589.933,9.866,27.233,2.56313,20.011,3.05603,13.7949,1178.17,1271.13,24.603
200901011500,200901011530,-9999.0,2,467.7,10.423,27.557,2.59446,17.7715,3.06522,11.7862,1102.18,1036.85,24.64
200901011530,200901011600,-9999.0,2,593.867,11.046,27.627,2.60124,20.0987,3.06721,13.5505,1006.83,1306.26,24.672
200901011600,200901011630,-9999.0,2,428.567,11.412,27.913,2.629,15.461,3.07527,10.922,893.762,966.935,24.705
200901011630,200901011700,-9999.0,2,299.167,10.647,27.483,2.58729,13.9432,3.06313,8.54376,764.906,695.444,24.73
200901011700,200901011730,-9999.0,2,222.667,10.87,27.467,2.58574,6.91124,3.06268,6.7676,622.467,519.255,24.76
200901011730,200901011800,-9999.0,2,154.8,10.241,27.277,2.56738,7.68195,3.05728,5.02842,468.882,363.611,24.78
200901011800,200901011830,-9999.0,2,75.3,11.198,27.32,2.57153,3.28124,3.0585,2.62653,306.78,181.524,24.805
200901011830,200901011900,-9999.0,2,23.791,9.92,27.053,2.54577,2.46916,3.05089,0.877722,138.933,55.6998,24.815
200901011900,200901011930,-9999.0,2,0.0,6.645,25.333,2.38159,-1.90175,3.00098,0.0,8.44436,4.3585,24.822
200901011930,200901012000,-9999.0,2,0.0,6.297,24.843,2.33541,-2.02048,2.98648,0.0,0.0,0.0,24.813
200901012000,200901012030,-9999.0,2,0.0,5.398,24.557,2.30858,-2.16072,2.97795,0.0,0.0,0.0,24.79
200901012030,200901012100,-9999.0,2,0.0,4.675,24.18,2.27335,-2.29355,2.96664,0.0,0.0,0.0,24.765
200901012100,200901012130,-9999.0,2,0.0,4.222,23.943,2.25129,-2.31561,2.95949,0.0,0.0,0.0,24.747
200901012130,200901012200,-9999.0,2,0.0,3.223,23.547,2.21458,-2.42195,2.94748,0.0,0.0,0.0,24.733
200901012200,200901012230,-9999.0,2,0.0,0.952,22.62,2.12938,-5.56864,2.919,0.0,0.0,0.0,24.698
200901012230,200901012300,-9999.0,2,0.0,0.634,22.453,2.11415,-5.58387,2.91382,0.0,0.0,0.0,24.635
200901012300,200901012330,-9999.0,2,0.0,0.511,22.297,2.09995,-5.59807,2.90897,0.0,0.0,0.0,24.53
200901012330,200901020000,-9999.0,2,0.0,0.465,22.257,2.09631,-5.60171,2.90772,0.0,0.0,0.0,24.495
200901020000,200901020030,-9999.0,2,0.0,0.376,22.257,2.09631,-5.60171,2.90772,0.0,0.0,0.0,24.472
200901020030,200901020100,-9999.0,2,0.0,0.314,22.303,2.10049,-6.3847,2.90916,0.0,0.0,0.0,24.46
200901020100,200901020130,-9999.0,2,0.0,0.275,22.137,2.08541,-7.0705,2.90398,0.0,0.0,0.0,24.447
200901020130,200901020200,-9999.0,2,0.0,0.243,21.783,2.05338,-8.78172,2.89288,0.0,0.0,0.0,24.422
200901020200,200901020230,-9999.0,2,0.0,0.215,21.59,2.03598,-11.8062,2.88679,0.0,0.0,0.0,24.395
200901020230,200901020300,-9999.0,2,0.0,0.204,21.417,2.02043,-11.8218,2.88132,0.0,0.0,0.0,24.368
200901020300,200901020330,-9999.0,2,0.0,0.194,21.307,2.01057,-11.8316,2.87783,0.0,0.0,0.0,24.343
200901020330,200901020400,-9999.0,2,0.0,0.176,21.193,2.00036,-11.8418,2.87421,0.0,0.0,0.0,24.315
200901020400,200901020430,-9999.0,2,0.0,0.157,20.987,1.98195,-4.03681,2.86764,0.0,0.0,0.0,24.28
200901020430,200901020500,-9999.0,2,0.0,0.149,20.973,1.9807,-4.03806,2.8672,0.0,0.0,0.0,24.245
200901020500,200901020530,-9999.0,2,0.0,0.149,20.973,1.9807,-4.03806,2.8672,0.0,0.0,0.0,24.218
200901020530,200901020600,-9999.0,2,0.0,0.141,20.993,1.98249,-3.8452,2.86783,0.0,0.0,0.0,24.193
200901020600,200901020630,-9999.0,2,0.0,0.124,20.993,1.98249,-3.9472,2.86783,0.0,0.0,0.0,24.178
200901020630,200901020700,-9999.0,2,0.0,0.124,21.0,1.98311,-3.9973,2.86806,0.0,0.0,0.0,24.163
200901020700,200901020730,-9999.0,2,0.0,0.142,21.14,1.99561,-4.23578,2.87252,0.0,10.3763,2.55268,24.15
200901020730,200901020800,-9999.0,2,10.137,0.177,21.277,2.00788,-11.8343,2.87688,0.379269,144.79,22.5703,24.133
200901020800,200901020830,-9999.0,2,34.52,0.347,21.323,2.012,-6.54817,2.87834,1.25976,312.592,77.9208,24.12
200901020830,200901020900,-9999.0,2,81.113,0.381,21.333,2.0129,0.695356,2.87866,2.82714,474.553,182.5,24.11
200901020900,200901020930,-9999.0,2,135.567,0.316,21.473,2.02546,5.57229,2.88309,4.48941,627.9,302.12,24.108
200901020930,200901021000,-9999.0,2,219.233,0.295,21.727,2.04833,11.6464,2.89111,6.7433,770.011,489.863,24.108
200901021000,200901021030,-9999.0,2,213.2,0.472,22.49,2.11752,15.3843,2.91497,6.59157,898.452,476.789,24.12
200901021030,200901021100,-9999.0,2,253.933,1.613,23.023,2.16629,19.8807,2.93144,7.58665,1011.03,587.915,24.133
200901021100,200901021130,-9999.0,2,167.933,1.892,23.167,2.17952,9.11446,2.93587,5.40111,1105.81,388.028,24.148
200901021130,200901021200,-9999.0,2,225.367,2.88,23.58,2.21763,16.1857,2.94848,6.89599,1181.18,540.399,24.17
200901021200,200901021230,-9999.0,2,179.8,3.854,23.597,2.2192,10.8789,2.949,5.72237,1235.85,440.19,24.187
200901021230,200901021300,-9999.0,2,197.133,3.426,23.313,2.19297,14.4768,2.94034,6.17973,1268.87,482.762,24.188
200901021300,200901021330,-9999.0,2,200.3,3.679,23.597,2.2192,14.2441,2.949,6.26181,1279.69,482.032,24.192
200901021330,200901021400,-9999.0,2,229.133,2.863,23.203,2.18284,16.8814,2.93697,6.98895,1268.13,549.424,24.198
200901021400,200901021430,-9999.0,2,229.1,3.838,23.867,2.24423,16.0607,2.95719,6.98813,1234.37,542.257,24.207
200901021430,200901021500,-9999.0,2,239.867,4.835,24.213,2.27643,16.1602,2.96763,7.25069,1179.0,568.272,24.218
200901021500,200901021530,-9999.0,2,198.367,4.357,24.31,2.28548,13.9319,2.97055,6.21176,1102.96,462.919,24.235
200901021530,200901021600,-9999.0,2,209.633,4.069,24.293,2.28389,14.3283,2.97004,6.50112,1007.55,481.435,24.252
200901021600,200901021630,-9999.0,2,238.367,5.372,24.477,2.30109,15.7049,2.97556,7.21439,894.415,554.236,24.265
200901021630,200901021700,-9999.0,2,111.3,5.077,24.38,2.29202,3.19373,2.97265,3.76958,765.481,257.093,24.282
200901021700,200901021730,-9999.0,2,142.767,4.898,24.187,2.274,6.53579,2.96685,4.69687,622.955,334.307,24.287
200901021730,200901021800,-9999.0,2,178.1,4.962,24.403,2.29417,10.673,2.97334,5.67676,469.278,412.815,24.298
200901021800,200901021830,-9999.0,2,121.6,4.574,24.363,2.29043,4.5123,2.97214,4.07907,307.077,283.439,24.308
200901021830,200901021900,-9999.0,2,46.67,3.869,24.003,2.25687,-1.01183,2.9613,1.68252,139.129,108.876,24.322
200901021900,200901021930,-9999.0,2,3.737,2.874,23.213,2.18376,-3.76201,2.93728,0.14075,8.48281,11.7009,24.328
200901021930,200901022000,-9999.0,2,0.0,2.227,22.853,2.15069,-3.721,2.92621,0.0,0.0,0.0,24.32
200901022000,200901022030,-9999.0,2,0.0,2.656,22.977,2.16207,-3.70963,2.93003,0.0,0.0,0.0,24.313
200901022030,200901022100,-9999.0,2,0.0,1.703,22.537,2.1218,-3.74989,2.91643,0.0,0.0,0.0,24.302
200901022100,200901022130,-9999.0,2,0.0,1.429,22.43,2.11205,-4.48217,2.91311,0.0,0.0,0.0,24.29
200901022130,200901022200,-9999.0,2,0.0,1.588,22.483,2.11688,-4.47734,2.91476,0.0,0.0,0.0,24.278
200901022200,200901022230,-9999.0,2,0.0,1.546,22.417,2.11087,-5.90429,2.9127,0.0,0.0,0.0,24.265
200901022230,200901022300,-9999.0,2,0.0,1.298,22.253,2.09594,-7.93525,2.9076,0.0,0.0,0.0,24.252
200901022300,200901022330,-9999.0,2,0.0,0.946,22.06,2.07843,-11.7638,2.90157,0.0,0.0,0.0,24.237
200901022330,200901030000,-9999.0,2,0.0,0.881,21.993,2.07236,-11.7698,2.89947,0.0,0.0,0.0,24.225
200901030000,200901030030,-9999.0,2,0.0,0.683,21.907,2.06458,-11.7776,2.89677,0.0,0.0,0.0,24.21
200901030030,200901030100,-9999.0,2,0.0,1.252,22.36,2.10568,-11.7365,2.91093,0.0,0.0,0.0,24.195
200901030100,200901030130,-9999.0,2,0.0,1.726,22.5,2.11843,-11.7238,2.91528,0.0,0.0,0.0,24.185
200901030130,200901030200,-9999.0,2,0.0,1.275,22.303,2.10049,-3.76189,2.90916,0.0,0.0,0.0,24.173
200901030200,200901030230,-9999.0,2,0.0,1.044,22.213,2.09231,-4.20835,2.90635,0.0,0.0,0.0,24.177
200901030230,200901030300,-9999.0,2,0.0,1.354,22.29,2.09931,-3.69407,2.90875,0.0,0.0,0.0,24.172
200901030300,200901030330,-9999.0,2,0.0,1.726,22.503,2.1187,-3.38606,2.91538,0.0,0.0,0.0,24.162
200901030330,200901030400,-9999.0,2,0.0,1.596,22.377,2.10722,-3.46143,2.91146,0.0,0.0,0.0,24.158
200901030400,200901030430,-9999.0,2,0.0,1.064,22.097,2.08179,-4.26375,2.90273,0.0,0.0,0.0,24.152
200901030430,200901030500,-9999.0,2,0.0,0.62,21.853,2.0597,-3.99404,2.89507,0.0,0.0,0.0,24.148
200901030500,200901030530,-9999.0,2,0.0,0.425,21.74,2.0495,-4.12463,2.89152,0.0,0.0,0.0,24.142
200901030530,200901030600,-9999.0,2,0.0,0.345,21.657,2.04202,-4.27205,2.88891,0.0,0.0,0.0,24.132
200901030600,200901030630,-9999.0,2,0.0,0.31,21.61,2.03779,-4.27801,2.88742,0.0,0.0,0.0,24.127
200901030630,200901030700,-9999.0,2,0.0,0.283,21.573,2.03445,-4.46876,2.88625,0.0,0.0,0.0,24.12
200901030700,200901030730,-9999.0,2,0.0,0.309,21.583,2.03536,-4.36634,2.88657,0.0,8.52484,4.22465,24.112
200901030730,200901030800,-9999.0,2,11.883,0.566,21.793,2.05428,-4.21914,2.89319,0.443793,139.341,28.3491,24.107
200901030800,200901030830,-9999.0,2,21.683,0.991,21.917,2.06549,-8.00251,2.89709,0.801676,307.398,52.2571,24.097
200901030830,200901030900,-9999.0,2,43.577,1.059,22.023,2.07508,-7.86555,2.90041,1.57587,469.705,105.749,24.093
200901030900,200901030930,-9999.0,2,49.727,0.813,22.047,2.07725,-7.86338,2.90116,1.78728,623.482,123.407,24.088
200901030930,200901031000,-9999.0,2,70.397,0.586,22.123,2.08414,-3.68846,2.90354,2.47925,766.1,174.887,24.088
200901031000,200901031030,-9999.0,2,76.767,0.809,22.327,2.10267,-3.46969,2.9099,2.68692,895.118,190.554,24.097
200901031030,200901031100,-9999.0,2,79.2,1.354,22.5,2.11843,-3.45393,2.91528,2.76556,1008.33,201.474,24.097
200901031100,200901031130,-9999.0,2,81.033,1.569,22.57,2.12481,0.807274,2.91746,2.82456,1103.8,205.988,24.105
200901031130,200901031200,-9999.0,2,119.133,1.271,22.487,2.11724,5.11102,2.91488,4.00548,1179.88,296.17,24.11
200901031200,200901031230,-9999.0,2,116.567,0.921,22.4,2.10932,5.1031,2.91218,3.92858,1235.29,284.321,24.117
200901031230,200901031300,-9999.0,2,188.833,0.915,22.457,2.11451,11.5485,2.91395,5.96245,1269.07,454.76,24.118
200901031300,200901031330,-9999.0,2,190.1,1.074,22.813,2.14703,13.0269,2.92497,5.99582,1280.65,459.938,24.123
200901031330,200901031400,-9999.0,2,155.333,1.374,23.08,2.17152,6.60803,2.93319,5.0525,1269.82,376.362,24.133
200901031400,200901031430,-9999.0,2,174.0,1.426,23.14,2.17704,9.11198,2.93504,5.5662,1236.77,415.461,24.15
200901031430,200901031500,-9999.0,2,168.867,1.403,23.2,2.18256,9.1175,2.93688,5.42664,1182.07,394.849,24.165
200901031500,200901031530,-9999.0,2,165.433,1.086,23.003,2.16445,9.09939,2.93083,5.33257,1106.65,373.706,24.178
200901031530,200901031600,-9999.0,2,162.6,1.231,23.057,2.16941,9.10435,2.93249,5.25452,1011.81,368.86,24.192
200901031600,200901031630,-9999.0,2,201.5,1.58,22.88,2.15317,14.6632,2.92704,6.2928,899.158,457.283,24.205
200901031630,200901031700,-9999.0,2,169.6,1.687,23.11,2.17428,9.10922,2.93412,5.44665,770.633,389.406,24.21
200901031700,200901031730,-9999.0,2,136.367,1.736,23.303,2.19205,6.36602,2.94003,4.5126,628.43,316.118,24.215
200901031730,200901031800,-9999.0,2,104.933,1.907,23.383,2.19943,1.93756,2.94248,3.57526,474.983,243.362,24.227
200901031800,200901031830,-9999.0,2,65.517,3.68,23.513,2.21143,0.101113,2.94644,2.3184,312.917,151.255,24.227
200901031830,200901031900,-9999.0,2,24.693,3.178,23.313,2.19297,-2.36745,2.94034,0.910162,145.005,57.0699,24.217
200901031900,200901031930,-9999.0,2,0.0,2.745,23.067,2.17033,-2.94201,2.9328,0.0,10.4236,5.84109,24.205
200901031930,200901032000,-9999.0,2,0.0,3.019,22.97,2.16142,-2.95092,2.92981,0.0,0.0,0.0,24.193
200901032000,200901032030,-9999.0,2,0.0,2.984,22.88,2.15317,-2.96937,2.92704,0.0,0.0,0.0,24.183
200901032030,200901032100,-9999.0,2,0.0,2.618,22.743,2.14062,-3.14585,2.92281,0.0,0.0,0.0,24.18
200901032100,200901032130,-9999.0,2,0.0,2.388,22.62,2.12938,-3.26135,2.919,0.0,0.0,0.0,24.168
200901032130,200901032200,-9999.0,2,0.0,2.44,22.6,2.12755,-3.36129,2.91839,0.0,0.0,0.0,24.162
200901032200,200901032230,-9999.0,2,0.0,2.089,22.427,2.11178,-3.39766,2.91302,0.0,0.0,0.0,24.15
200901032230,200901032300,-9999.0,2,0.0,3.083,22.667,2.13367,-3.15149,2.92046,0.0,0.0,0.0,24.138
200901032300,200901032330,-9999.0,2,0.0,3.494,22.743,2.14062,-3.10203,2.92281,0.0,0.0,0.0,24.128
200901032330,200901040000,-9999.0,2,0.0,3.188,22.543,2.12235,-3.09448,2.91662,0.0,0.0,0.0,24.118
200901040000,200901040030,-9999.0,2,0.0,3.881,22.74,2.14035,-2.91817,2.92272,0.0,0.0,0.0,24.102
200901040030,200901040100,-9999.0,2,0.0,3.3,22.423,2.11141,-3.11708,2.91289,0.0,0.0,0.0,24.083
200901040100,200901040130,-9999.0,2,0.0,3.47,22.457,2.11451,-3.11398,2.91395,0.0,0.0,0.0,24.065
200901040130,200901040200,-9999.0,2,0.0,3.778,22.533,2.12144,-3.00898,2.91631,0.0,0.0,0.0,24.035
200901040200,200901040230,-9999.0,2,0.0,4.181,22.653,2.13239,-2.87094,2.92003,0.0,0.0,0.0,24.008
200901040230,200901040300,-9999.0,2,0.0,4.494,22.76,2.14218,-2.87926,2.92334,0.0,0.0,0.0,23.992
200901040300,200901040330,-9999.0,2,0.0,4.949,22.953,2.15986,-2.71002,2.92929,0.0,0.0,0.0,23.97
200901040330,200901040400,-9999.0,2,0.0,4.855,22.857,2.15106,-2.74017,2.92633,0.0,0.0,0.0,23.957
200901040400,200901040430,-9999.0,2,0.0,2.833,21.87,2.06124,-3.3821,2.89561,0.0,0.0,0.0,23.943
200901040430,200901040500,-9999.0,2,0.0,2.85,21.87,2.06124,-3.38769,2.89561,0.0,0.0,0.0,23.933
200901040500,200901040530,-9999.0,2,0.0,2.85,21.87,2.06124,-3.36,2.89561,0.0,0.0,0.0,23.923
200901040530,200901040600,-9999.0,2,0.0,2.787,21.86,2.06033,-3.32142,2.8953,0.0,0.0,0.0,23.91
200901040600,200901040630,-9999.0,2,0.0,2.654,21.793,2.05428,-3.47617,2.89319,0.0,0.0,0.0,23.895
200901040630,200901040700,-9999.0,2,0.0,2.281,21.613,2.03805,-4.1841,2.88752,0.0,0.0,0.0,23.89
200901040700,200901040730,-9999.0,2,2.54,2.371,21.64,2.04049,-4.51615,2.88837,0.095785,8.57042,8.58894,23.878
200901040730,200901040800,-9999.0,2,57.12,2.038,21.463,2.02456,-7.98004,2.88278,2.03802,139.57,125.312,23.863
200901040800,200901040830,-9999.0,2,152.3,1.933,21.583,2.03536,6.20932,2.88657,4.9674,307.743,350.512,23.858
200901040830,200901040900,-9999.0,2,355.067,2.74,22.373,2.10686,20.2269,2.91134,9.79,470.162,843.502,23.852
200901040900,200901040930,-9999.0,2,455.267,4.736,23.593,2.21883,11.6895,2.94888,11.6616,624.046,1124.6,23.858
200901040930,200901041000,-9999.0,2,513.067,6.579,24.71,2.32292,21.1078,2.98252,12.6251,766.763,1227.32,23.877
200901041000,200901041030,-9999.0,2,305.8,6.447,24.583,2.31101,16.3108,2.97873,8.76076,895.87,687.694,23.907
200901041030,200901041100,-9999.0,2,217.4,5.436,24.233,2.27829,13.9825,2.96824,6.69736,1009.16,494.619,23.933
200901041100,200901041130,-9999.0,2,356.8,6.105,24.72,2.32386,16.9234,2.98282,9.82479,1104.69,817.041,23.957
200901041130,200901041200,-9999.0,2,284.4,5.587,24.507,2.30389,16.3861,2.97645,8.28823,1180.83,654.417,23.987
200901041200,200901041230,-9999.0,2,269.333,5.077,24.28,2.28268,18.1033,2.96965,7.94564,1236.28,623.701,24.003
200901041230,200901041300,-9999.0,2,383.467,5.767,24.733,2.32508,17.3824,2.9832,10.3489,1270.08,869.299,24.028
200901041300,200901041330,-9999.0,2,505.467,7.414,25.343,2.38254,22.5117,3.00128,12.5028,1281.67,1145.21,24.055
200901041330,200901041400,-9999.0,2,399.433,7.792,25.323,2.38065,15.6698,3.00069,10.6528,1270.83,918.498,24.087
200901041400,200901041430,-9999.0,2,527.833,8.301,25.93,2.43822,20.5281,3.01848,12.8592,1237.76,1201.39,24.108
200901041430,200901041500,-9999.0,2,560.367,8.787,25.92,2.43727,21.6355,3.01819,13.359,1183.02,1276.86,24.147
200901041500,200901041530,-9999.0,2,394.533,8.385,25.763,2.42234,15.8002,3.01361,10.5603,1107.55,917.833,24.178
200901041530,200901041600,-9999.0,2,379.4,8.065,25.95,2.44013,16.2904,3.01906,10.2703,1012.64,882.596,24.205
200901041600,200901041630,-9999.0,2,362.533,8.693,26.13,2.45728,17.1781,3.0243,9.93926,899.913,836.721,24.235
200901041630,200901041700,-9999.0,2,251.5,8.378,25.997,2.4446,14.0468,3.02043,7.5291,771.299,576.097,24.26
200901041700,200901041730,-9999.0,2,195.333,7.687,25.687,2.41513,13.251,3.01138,6.13287,628.997,450.44,24.282
200901041730,200901041800,-9999.0,2,157.0,7.439,25.697,2.41608,8.30488,3.01167,5.09908,475.444,364.64,24.298
200901041800,200901041830,-9999.0,2,89.97,6.811,25.267,2.37536,1.62704,2.99904,3.10929,313.266,208.399,24.317
200901041830,200901041900,-9999.0,2,30.077,6.11,24.82,2.33325,-1.82652,2.98579,1.10256,145.238,70.9002,24.323
200901041900,200901041930,-9999.0,2,0.0,5.96,24.633,2.3157,-2.76049,2.98022,0.0,10.4749,6.96569,24.33
200901041930,200901042000,-9999.0,2,0.0,6.038,24.533,2.30633,-2.76986,2.97723,0.0,0.0,0.0,24.33
200901042000,200901042030,-9999.0,2,0.0,5.261,24.32,2.28641,-2.67343,2.97085,0.0,0.0,0.0,24.32
200901042030,200901042100,-9999.0,2,0.0,5.04,24.257,2.28053,-2.67931,2.96896,0.0,0.0,0.0,24.31
200901042100,200901042130,-9999.0,2,0.0,4.744,24.037,2.26003,-2.69981,2.96233,0.0,0.0,0.0,24.302
200901042130,200901042200,-9999.0,2,0.0,4.363,23.763,2.23458,-2.81562,2.95404,0.0,0.0,0.0,24.293
200901042200,200901042230,-9999.0,2,0.0,4.34,23.673,2.22624,-2.82396,2.95131,0.0,0.0,0.0,24.28
200901042230,200901042300,-9999.0,2,0.0,4.464,23.627,2.22198,-2.82822,2.94991,0.0,0.0,0.0,24.275
200901042300,200901042330,-9999.0,2,0.0,3.819,23.32,2.19362,-2.95574,2.94055,0.0,0.0,0.0,24.26
200901042330,200901050000,-9999.0,2,0.0,3.254,23.073,2.17088,-2.97848,2.93298,0.0,0.0,0.0,24.243
200901050000,200901050030,-9999.0,2,0.0,2.541,22.783,2.14428,-3.17941,2.92405,0.0,0.0,0.0,24.232
200901050030,200901050100,-9999.0,2,0.0,1.722,22.46,2.11478,-3.6084,2.91404,0.0,0.0,0.0,24.222
200901050100,200901050130,-9999.0,2,0.0,1.899,22.507,2.11907,-3.43836,2.9155,0.0,0.0,0.0,24.205
200901050130,200901050200,-9999.0,2,0.0,1.619,22.333,2.10322,-3.74204,2.91009,0.0,0.0,0.0,24.195
200901050200,200901050230,-9999.0,2,0.0,1.366,22.217,2.09267,-3.99898,2.90647,0.0,0.0,0.0,24.178
200901050230,200901050300,-9999.0,2,0.0,1.321,22.21,2.09204,-4.10474,2.90626,0.0,0.0,0.0,24.165
200901050300,200901050330,-9999.0,2,0.0,1.199,22.123,2.08414,-4.43302,2.90354,0.0,0.0,0.0,24.148
200901050330,200901050400,-9999.0,2,0.0,0.823,21.893,2.06332,-4.76959,2.89633,0.0,0.0,0.0,24.128
200901050400,200901050430,-9999.0,2,0.0,0.664,21.647,2.04112,-5.48898,2.88859,0.0,0.0,0.0,24.113
200901050430,200901050500,-9999.0,2,0.0,0.411,21.52,2.02969,-5.95793,2.88458,0.0,0.0,0.0,24.095
200901050500,200901050530,-9999.0,2,0.0,0.368,21.543,2.03176,-5.95586,2.88531,0.0,0.0,0.0,24.078
200901050530,200901050600,-9999.0,2,0.0,0.43,21.617,2.03842,-5.72748,2.88764,0.0,0.0,0.0,24.063
200901050600,200901050630,-9999.0,2,0.0,0.523,21.563,2.03355,-5.27606,2.88594,0.0,0.0,0.0,24.047
200901050630,200901050700,-9999.0,2,0.0,0.48,21.557,2.03301,-5.61723,2.88575,0.0,0.0,0.0,24.035
200901050700,200901050730,-9999.0,2,0.0,0.676,21.727,2.04833,-4.64126,2.89111,0.0,8.62364,3.97075,24.022
200901050730,200901050800,-9999.0,2,10.2,1.236,21.91,2.06485,-3.96272,2.89687,0.381601,139.815,27.5549,24.007
200901050800,200901050830,-9999.0,2,25.96,1.669,22.12,2.08387,-9.43423,2.90345,0.955628,308.112,62.7043,23.995
200901050830,200901050900,-9999.0,2,49.837,2.513,22.54,2.12208,-9.69812,2.91653,1.79103,470.65,116.532,23.99
200901050900,200901050930,-9999.0,2,127.733,2.102,22.53,2.12116,3.15017,2.91621,4.26055,624.647,287.601,23.99
200901050930,200901051000,-9999.0,2,240.1,1.677,22.73,2.13943,17.9565,2.92241,7.25632,767.468,534.983,23.997
200901051000,200901051030,-9999.0,2,277.5,2.824,23.363,2.19758,19.7092,2.94186,8.13237,896.67,617.421,24.017
200901051030,200901051100,-9999.0,2,487.4,4.178,24.123,2.26804,19.646,2.96493,12.2068,1010.04,1083.08,24.042
200901051100,200901051130,-9999.0,2,787.867,5.954,25.027,2.35272,20.0787,2.99194,16.3324,1105.64,1708.03,24.073
200901051130,200901051200,-9999.0,2,861.0,9.266,26.333,2.47667,20.0055,3.03019,17.1302,1181.84,1803.59,24.112
200901051200,200901051230,-9999.0,2,659.233,11.174,27.343,2.57375,20.0091,3.05916,14.3709,1237.33,1407.71,24.165
200901051230,200901051300,-9999.0,2,714.967,10.434,26.963,2.5371,17.2164,3.04832,15.3127,1271.16,1489.95,24.217
200901051300,200901051330,-9999.0,2,529.1,11.149,27.13,2.55319,19.3478,3.05309,12.5925,1282.75,1113.38,24.263
