TIMESTAMP_START,TIMESTAMP_END,NEE,NEE_VUT_REF_QC,SW_IN_F,VPD_F_MDS,TA_F_MDS,RECO_NT_VUT_REF,GPP_NT_VUT_REF,RECO_DT_VUT_REF,GPP_DT_VUT_REF,SW_IN_POT,PPFD_IN,RH
201301011100,201301011130,-9999.0,1,240.888,0.64,9.205,2.0932,1.57138,3.91825,1.76241,373.089,409.308,94.4996
201301011130,201301011200,0.79546,0,172.675,1.11,9.4,2.10471,1.30925,3.95598,1.31885,413.089,320.479,90.5937
201301011200,201301011230,3.45833,0,135.919,1.445,9.421,2.10595,-1.35238,3.96005,1.06329,438.874,258.45,87.7688
201301011230,201301011300,-9999.0,1,47.27,1.15,7.916,2.01663,-0.404336,3.67135,0.392759,450.004,96.9229,89.2253
201301011300,201301011330,-9999.0,1,91.061,0.661,6.526,1.93324,-0.396187,3.41029,0.734087,446.289,177.992,93.1887
201301011330,201301011400,-9999.0,1,160.559,0.508,7.168,1.97186,0.718222,3.53017,1.23595,427.792,295.024,94.9867
201301011400,201301011430,-9999.0,1,259.921,0.731,8.236,2.03571,1.17933,3.73223,1.87959,394.829,436.595,93.2994
201301011430,201301011500,0.101403,0,225.898,1.845,8.856,2.07254,1.97114,3.85097,1.66816,347.964,370.104,83.7771
201301011500,201301011530,-1.83768,0,194.619,2.429,9.444,2.10731,3.94499,3.9645,1.46573,288.0,316.504,79.4694
201301011530,201301011600,-9999.0,1,55.513,2.032,8.18,2.03238,-0.353214,3.72156,0.4586,215.962,100.622,81.2942
201301011600,201301011630,9.90821,0,71.601,1.553,7.549,1.9947,-7.91351,3.60188,0.584949,133.083,100.373,85.0732
201301011630,201301011700,0.569599,0,24.022,1.743,7.465,1.98967,1.42007,3.58603,0.2029,41.1001,34.3141,83.1552
201301011700,201301011730,1.10408,0,0.0,1.546,6.887,1.95498,0.8509,3.47755,0.0,0.0,0.0,84.4536
201301011730,201301011800,1.12524,0,0.0,1.444,6.474,1.93011,0.804867,3.40063,0.0,0.0,0.0,85.064
201301011800,201301011830,-9999.0,1,0.0,1.346,6.195,1.91326,-0.295506,3.34897,0.0,0.0,0.0,85.8056
201301011830,201301011900,-9999.0,1,0.0,1.363,6.054,1.90474,-0.35663,3.32295,0.0,0.0,0.0,85.4843
201301011900,201301011930,-9999.0,1,0.0,1.341,5.882,1.89433,-0.464219,3.2913,0.0,0.0,0.0,85.5439
201301011930,201301012000,-9999.0,1,0.0,1.331,5.834,1.89142,-0.481636,3.28248,0.0,0.0,0.0,85.6062
201301012000,201301012030,-9999.0,1,0.0,1.137,5.486,1.87032,-0.270258,3.21878,0.0,0.0,0.0,87.4021
201301012030,201301012100,-9999.0,1,0.0,1.017,5.281,1.85787,-0.247781,3.18144,0.0,0.0,0.0,88.5757
201301012100,201301012130,-9999.0,1,0.0,0.776,4.924,1.83614,0.099044,3.11675,0.0,0.0,0.0,91.0613
201301012130,201301012200,-9999.0,1,0.0,0.611,4.646,1.81919,0.094185,3.06667,0.0,0.0,0.0,92.8184
201301012200,201301012230,-9999.0,1,0.0,0.491,4.396,1.80393,0.395578,3.02186,0.0,0.0,0.0,94.1325
201301012230,201301012300,-9999.0,1,0.0,0.453,4.246,1.79476,1.54234,2.99508,0.0,0.0,0.0,94.5273
201301012300,201301012330,-9999.0,1,0.0,0.394,3.941,1.77609,1.64755,2.94087,0.0,0.0,0.0,95.1383
201301012330,201301020000,-9999.0,1,0.0,0.385,3.986,1.77884,1.60697,2.94885,0.0,0.0,0.0,95.2661
201301020000,201301020030,-9999.0,1,0.0,0.394,3.741,1.76383,1.63529,2.9055,0.0,0.0,0.0,95.0644
201301020030,201301020100,-9999.0,1,0.0,0.336,3.527,1.75069,1.62215,2.86782,0.0,0.0,0.0,95.7338
201301020100,201301020130,-9999.0,1,0.0,0.317,3.423,1.74431,1.61576,2.84957,0.0,0.0,0.0,95.9419
201301020130,201301020200,-9999.0,1,0.0,0.315,3.422,1.74424,1.6157,2.84939,0.0,0.0,0.0,95.9709
201301020200,201301020230,-9999.0,1,0.0,0.33,3.266,1.73466,1.59174,2.82209,0.0,0.0,0.0,95.7282
201301020230,201301020300,-9999.0,1,0.0,0.336,3.137,1.72672,1.58926,2.79958,0.0,0.0,0.0,95.6089
201301020300,201301020330,-9999.0,1,0.0,0.323,3.034,1.72038,1.57744,2.78165,0.0,0.0,0.0,95.755
201301020330,201301020400,-9999.0,1,0.0,0.347,2.967,1.71626,1.52714,2.77001,0.0,0.0,0.0,95.4169
201301020400,201301020430,-9999.0,1,0.0,0.293,2.534,1.68956,1.45975,2.6952,0.0,0.0,0.0,96.0003
201301020430,201301020500,-9999.0,1,0.0,0.277,2.561,1.69123,1.45026,2.69984,0.0,0.0,0.0,96.2359
201301020500,201301020530,-9999.0,1,0.0,0.289,2.532,1.68944,1.44847,2.69486,0.0,0.0,0.0,96.0544
201301020530,201301020600,-9999.0,1,0.0,0.277,2.508,1.68796,1.44699,2.69073,0.0,0.0,0.0,96.214
201301020600,201301020630,-9999.0,1,0.0,0.272,2.663,1.69752,1.49126,2.71741,0.0,0.0,0.0,96.3185
201301020630,201301020700,-9999.0,1,0.0,0.287,2.963,1.71601,1.45691,2.76932,0.0,0.0,0.0,96.2104
201301020700,201301020730,-9999.0,1,0.0,0.306,2.971,1.7165,-0.115748,2.77071,0.0,0.0,0.0,95.9512
201301020730,201301020800,-9999.0,1,0.0,0.319,3.049,1.7213,1.42908,2.78426,0.0,0.0,0.0,95.8084
201301020800,201301020830,-9999.0,1,0.0,0.359,3.337,1.73902,1.4468,2.8345,0.0,0.0,0.0,95.3765
201301020830,201301020900,-9999.0,1,5.022,0.392,3.46,1.74658,1.45967,2.85606,0.043,9.34304,11.7272,94.989
201301020900,201301020930,-9999.0,1,18.321,0.337,3.372,1.74117,1.40891,2.84063,0.155378,89.6718,39.3417,95.6665
201301020930,201301021000,-9999.0,1,53.836,0.365,3.584,1.75419,1.09544,2.87784,0.445266,177.503,107.02,95.3837
201301021000,201301021030,-9999.0,2,100.966,0.442,3.886,1.77272,0.816033,2.93113,0.808492,255.175,188.844,94.523
201301021030,201301021100,-9999.0,2,181.189,0.658,4.623,1.81779,-0.073339,3.06254,1.37633,321.358,323.156,92.2613
201301021100,201301021130,-9999.0,1,242.406,0.906,5.328,1.86073,-0.704084,3.18999,1.77186,374.919,424.372,89.8465
201301021130,201301021200,4.38245,0,274.818,1.055,6.386,1.9248,-2.45765,3.38431,1.96942,414.943,480.634,89.015
201301021200,201301021230,-9999.0,1,319.321,1.463,7.265,1.97768,-0.989189,3.54839,2.22841,440.744,556.863,85.6656
201301021230,201301021300,0.74717,0,195.29,1.49,7.537,1.99398,1.24681,3.59962,1.47016,451.881,362.524,85.6682
201301021300,201301021330,-0.261407,0,170.805,1.304,7.253,1.97696,2.23837,3.54613,1.30614,448.163,320.545,87.21
201301021330,201301021400,1.71549,0,165.621,1.319,7.475,1.99027,0.274777,3.58792,1.27074,429.655,308.816,87.2628
201301021400,201301021430,0.97405,0,171.851,1.491,7.816,2.01066,1.03661,3.65239,1.31325,396.672,313.52,85.9307
201301021430,201301021500,2.74874,0,168.268,1.673,8.195,2.03327,-0.71547,3.72442,1.28884,349.779,296.365,84.6108
201301021500,201301021530,1.66747,0,96.05,1.733,8.228,2.03524,0.367765,3.73071,0.771696,289.778,179.021,84.1024
201301021530,201301021600,1.93457,0,53.06,1.717,8.196,2.03333,0.09876,3.72461,0.439086,217.697,101.881,84.2093
201301021600,201301021630,-9999.0,1,22.814,1.714,8.101,2.02767,2.08306,3.70651,0.192863,134.767,43.8478,84.1362
201301021630,201301021700,-9999.0,1,7.081,1.578,7.98,2.02045,0.035193,3.68351,0.06054,42.6218,13.8833,85.2793
201301021700,201301021730,-9999.0,1,0.0,1.364,7.796,2.00947,-0.051262,3.6486,0.0,0.0,0.0,87.1095
201301021730,201301021800,-9999.0,1,0.0,1.111,7.577,1.99637,-0.072407,3.60717,0.0,0.0,0.0,89.3461
201301021800,201301021830,-9999.0,1,0.0,0.965,7.426,1.98733,-0.085298,3.57868,0.0,0.0,0.0,90.6452
201301021830,201301021900,-9999.0,1,0.0,0.862,7.374,1.98422,-0.072313,3.56889,0.0,0.0,0.0,91.6145
201301021900,201301021930,-9999.0,1,0.0,0.756,7.312,1.9805,-0.07394,3.55722,0.0,0.0,0.0,92.6181
201301021930,201301022000,-9999.0,1,0.0,0.661,7.217,1.9748,-0.030178,3.53937,0.0,0.0,0.0,93.4999
201301022000,201301022030,-9999.0,1,0.0,0.548,7.12,1.96898,-0.022579,3.52116,0.0,0.0,0.0,94.5808
201301022030,201301022100,2.42695,0,0.0,0.5,7.119,1.96892,-0.45803,3.52098,0.0,0.0,0.0,95.0536
201301022100,201301022130,5.0085,0,0.0,0.446,7.083,1.96676,-3.04174,3.51423,0.0,0.0,0.0,95.5744
201301022130,201301022200,1.77009,0,0.0,0.44,7.088,1.96706,0.196969,3.51516,0.0,0.0,0.0,95.6396
201301022200,201301022230,-9999.0,1,0.0,0.439,7.069,1.96592,-0.012992,3.5116,0.0,0.0,0.0,95.6439
201301022230,201301022300,0.89292,0,0.0,0.459,7.06,1.96538,1.07246,3.50991,0.0,0.0,0.0,95.4391
201301022300,201301022330,0.75324,0,0.0,0.511,7.082,1.9667,1.21346,3.51404,0.0,0.0,0.0,94.928
201301022330,201301030000,3.64392,0,0.0,0.573,7.096,1.96754,-1.67638,3.51666,0.0,0.0,0.0,94.3183
201301030000,201301030030,0.77788,0,0.0,0.513,7.123,1.96916,1.19128,3.52173,0.0,0.0,0.0,94.9264
201301030030,201301030100,-9999.0,1,0.0,0.455,7.056,1.96514,-0.013773,3.49614,0.0,0.0,0.0,95.4822
201301030100,201301030130,6.89062,0,0.0,0.299,6.824,1.95119,-4.93943,3.43923,0.0,0.0,0.0,96.9787
201301030130,201301030200,7.85028,0,0.0,0.235,6.752,1.94686,-5.90342,3.4123,0.0,0.0,0.0,97.6175
201301030200,201301030230,7.84171,0,0.0,0.205,6.764,1.94758,-5.89413,3.40123,0.0,0.0,0.0,97.9189
201301030230,201301030300,8.69959,0,0.0,0.186,6.798,1.94963,-6.74996,3.39442,0.0,0.0,0.0,98.114
201301030300,201301030330,3.38421,0,0.0,0.172,6.759,1.94728,-1.43693,3.37359,0.0,0.0,0.0,98.2542
201301030330,201301030400,-9999.0,1,0.0,0.165,6.847,1.95257,-0.145466,3.37732,0.0,0.0,0.0,98.334
201301030400,201301030430,-9999.0,1,0.0,0.161,6.937,1.95799,-0.055404,3.38167,0.0,0.0,0.0,98.3895
201301030430,201301030500,-3.73654,0,0.0,0.157,7.056,1.96514,5.70168,3.39197,0.0,0.0,0.0,98.4412
201301030500,201301030530,5.63365,0,0.0,0.151,7.283,1.97876,-3.65489,3.42416,0.0,0.0,0.0,98.5237
201301030530,201301030600,-0.0007951,0,0.0,0.147,7.418,1.98685,1.98765,3.43858,0.0,0.0,0.0,98.5727
201301030600,201301030630,5.49577,0,0.0,0.142,7.603,1.99793,-3.49784,3.46363,0.0,0.0,0.0,98.6434
201301030630,201301030700,10.6172,0,0.0,0.139,7.73,2.00552,-8.61168,3.47739,0.0,0.0,0.0,98.6763
201301030700,201301030730,-9999.0,1,0.0,0.137,7.764,2.00756,-0.134834,3.47224,0.0,0.0,0.0,98.7067
201301030730,201301030800,-9999.0,1,0.0,0.133,7.832,2.01162,-0.136572,3.4743,0.0,0.0,0.0,98.742
201301030800,201301030830,1.78775,0,0.0,0.13,7.9,2.01568,0.227929,3.47657,0.0,0.0,0.0,98.7783
201301030830,201301030900,2.64554,0,1.367,0.129,7.99,2.02105,-0.624491,3.48374,0.013943,8.68814,3.86381,98.7985
201301030900,201301030930,6.32656,0,6.912,0.129,8.174,2.03202,-4.29454,3.51149,0.070901,88.3994,15.3835,98.8136
201301030930,201301031000,13.7858,0,19.64,0.126,8.33,2.04131,-11.7445,3.53389,0.201683,176.602,40.7251,98.8513
201301031000,201301031030,2.56531,0,29.697,0.126,8.504,2.05165,-0.513656,3.56093,0.305829,254.686,62.4939,98.8698
201301031030,201301031100,1.06874,0,21.004,0.122,8.66,2.06092,0.992178,3.58469,0.219474,321.314,44.3739,98.9154
201301031100,201301031130,5.1876,0,32.681,0.121,8.818,2.07029,-3.11731,3.60961,0.34209,375.347,69.9955,98.932
201301031130,201301031200,2.64384,0,53.09,0.117,9.027,2.08267,-0.561171,3.64699,0.553781,415.861,113.632,98.9811
201301031200,201301031230,5.5349,0,31.154,0.114,9.158,2.09042,-3.44448,3.66722,0.332287,442.162,67.8504,99.0157
201301031230,201301031300,-6.46979,0,53.178,0.113,9.3,2.09881,8.5686,3.69065,0.564638,453.799,114.847,99.0358
201301031300,201301031330,-9999.0,1,54.176,0.115,9.454,2.1079,-0.249273,3.71765,0.579967,450.575,116.933,99.0304
201301031330,201301031400,0.508323,0,55.195,0.115,9.53,2.11238,1.60406,3.72648,0.595687,432.544,118.668,99.0327
201301031400,201301031430,4.19307,0,44.396,0.111,9.695,2.1221,-2.07097,3.75751,0.486402,400.015,95.9389,99.0782
201301031430,201301031500,-9999.0,1,33.716,0.11,9.785,2.12739,0.077024,3.77074,0.37493,353.544,72.8622,99.0906
201301031500,201301031530,-6.92905,0,26.135,0.11,9.832,2.13016,9.05921,3.77357,0.294413,293.926,55.5572,99.0938
201301031530,201301031600,1.48998,0,13.852,0.11,9.872,2.13251,0.642529,3.77483,0.158506,222.182,29.2956,99.0944
201301031600,201301031630,-9999.0,1,5.534,0.111,9.909,2.13468,0.290244,3.7755,0.064166,139.538,12.4032,99.0949
201301031630,201301031700,-9999.0,1,2.029,0.11,9.909,2.13468,0.283894,3.76676,0.023768,47.4103,5.47931,99.0987
201301031700,201301031730,-9999.0,1,0.0,0.109,9.889,2.13351,0.275118,3.75284,0.0,0.0,0.0,99.1062
201301031730,201301031800,5.47075,0,0.0,0.11,9.806,2.12863,-3.34212,3.72241,0.0,0.0,0.0,99.0944
201301031800,201301031830,-9999.0,1,0.0,0.11,9.775,2.12681,0.284586,3.70536,0.0,0.0,0.0,99.0938
201301031830,201301031900,-9999.0,1,0.0,0.11,9.786,2.12745,0.322272,3.69928,0.0,0.0,0.0,99.0944
201301031900,201301031930,-9999.0,1,0.0,0.109,9.838,2.13051,0.324261,3.70415,0.0,0.0,0.0,99.103
201301031930,201301032000,-9999.0,1,0.0,0.108,9.901,2.13421,0.332224,3.71222,0.0,0.0,0.0,99.1138
201301032000,201301032030,2.68607,0,0.0,0.107,9.909,2.13468,-0.551386,3.70565,0.0,0.0,0.0,99.124
201301032030,201301032100,-9999.0,1,0.0,0.107,9.909,2.13468,0.341324,3.69691,0.0,0.0,0.0,99.1213
201301032100,201301032130,-9999.0,1,0.0,0.107,9.909,2.13468,0.344114,3.68818,0.0,0.0,0.0,99.1197
201301032130,201301032200,-9999.0,1,0.0,0.107,9.902,2.13427,0.338893,3.67751,0.0,0.0,0.0,99.1208
201301032200,201301032230,-9999.0,1,0.0,0.107,9.842,2.13075,0.331136,3.65207,0.0,0.0,0.0,99.1175
201301032230,201301032300,-9999.0,1,0.0,0.108,9.84,2.13063,0.323558,3.64265,0.0,0.0,0.0,99.1105
201301032300,201301032330,3.26665,0,0.0,0.109,9.778,2.12698,-1.13967,3.61636,0.0,0.0,0.0,99.096
201301032330,201301040000,13.3399,0,0.0,0.109,9.711,2.12304,-11.2169,3.58849,0.0,0.0,0.0,99.0938
201301040000,201301040030,-9999.0,1,0.0,0.112,9.565,2.11444,0.236901,3.53821,0.0,0.0,0.0,99.0572
201301040030,201301040100,-4.47194,0,0.0,0.115,9.44,2.10707,6.57901,3.49364,0.0,0.0,0.0,99.0297
201301040100,201301040130,-2.0488,0,0.0,0.114,9.372,2.10306,4.15186,3.46489,0.0,0.0,0.0,99.0292
201301040130,201301040200,-5.83589,0,0.0,0.114,9.328,2.10046,7.93635,3.44274,0.0,0.0,0.0,99.0292
201301040200,201301040230,-9999.0,1,0.0,0.114,9.267,2.09686,0.130359,3.41567,0.0,0.0,0.0,99.0292
201301040230,201301040300,-9999.0,1,0.0,0.113,9.159,2.09048,0.026197,3.37514,0.0,0.0,0.0,99.0249
201301040300,201301040330,-9999.0,1,0.0,0.115,9.069,2.08515,0.008945,3.33955,0.0,0.0,0.0,99.0033
201301040330,201301040400,-9999.0,1,0.0,0.118,8.927,2.07675,0.006709,3.28912,0.0,0.0,0.0,98.9667
201301040400,201301040430,-9999.0,1,0.0,0.122,8.762,2.06697,-0.01078,3.23215,0.0,0.0,0.0,98.9246
201301040430,201301040500,-9999.0,1,0.0,0.123,8.623,2.05872,-0.033168,3.18241,0.0,0.0,0.0,98.9004
201301040500,201301040530,-9999.0,1,0.0,0.122,8.563,2.05516,0.001789,3.15464,0.0,0.0,0.0,98.91
201301040530,201301040600,-9999.0,1,0.0,0.115,8.56,2.05498,0.001611,3.14276,0.0,0.0,0.0,98.9711
201301040600,201301040630,-9999.0,1,0.0,0.109,8.563,2.05516,0.064869,3.13257,0.0,0.0,0.0,99.0211
201301040630,201301040700,-9999.0,1,0.0,0.138,8.608,2.05783,0.062312,3.13435,0.0,0.0,0.0,98.7628
201301040700,201301040730,-9999.0,1,0.0,0.223,8.635,2.05944,0.059205,3.13113,0.0,0.0,0.0,98.0127
201301040730,201301040800,-9999.0,1,0.0,0.289,8.624,2.05878,0.048431,3.11703,0.0,0.0,0.0,97.4206
201301040800,201301040830,-9999.0,1,0.0,0.274,8.548,2.05427,0.043918,3.08409,0.0,0.0,0.0,97.5375
201301040830,201301040900,-9999.0,1,2.315,0.257,8.563,2.05516,0.095389,3.07739,0.034147,9.5214,4.72109,97.6963
201301040900,201301040930,-9999.0,1,11.912,0.25,8.536,2.05355,0.180635,3.05848,0.175955,90.3696,23.5597,97.7503
201301040930,201301041000,-9999.0,1,16.653,0.226,8.54,2.05379,0.131193,3.04857,0.246955,178.633,33.194,97.966
201301041000,201301041030,-9999.0,1,22.97,0.208,8.569,2.05552,-0.442425,3.04605,0.341694,256.771,46.846,98.1367
201301041030,201301041100,-9999.0,1,40.474,0.196,8.638,2.05961,-0.293017,3.05555,0.600517,323.445,82.5747,98.2541
201301041100,201301041130,-9999.0,1,72.107,0.184,8.824,2.07065,-0.137494,3.10075,1.05969,377.516,145.398,98.3829
201301041130,201301041200,-9999.0,1,61.507,0.173,8.966,2.07906,-0.232981,3.13372,0.914458,418.058,125.121,98.4871
201301041200,201301041230,2.63779,0,63.834,0.169,9.055,2.08433,-0.553463,3.15103,0.953922,444.377,130.631,98.5337
201301041230,201301041300,-1.7945,0,61.387,0.164,9.047,2.08385,3.87835,3.13826,0.924212,456.023,125.607,98.5726
201301041300,201301041330,8.15964,0,69.047,0.159,9.146,2.08971,-6.06993,3.15934,1.04205,452.796,139.708,98.6293
201301041330,201301041400,1.44837,0,65.5,0.162,9.145,2.08965,0.64128,3.14892,0.996369,434.753,132.331,98.6002
201301041400,201301041430,1.08598,0,55.727,0.182,9.188,2.09219,1.00621,3.15265,0.857019,402.201,112.57,98.439
201301041430,201301041500,1.85063,0,51.555,0.229,9.296,2.09857,0.247942,3.17774,0.799326,355.697,103.738,98.0464
201301041500,201301041530,1.94109,0,35.819,0.286,9.369,2.10288,0.161792,3.19192,0.563059,296.038,71.4904,97.5682
201301041530,201301041600,1.7403,0,39.134,0.324,9.392,2.10424,0.36394,3.18984,0.617843,224.245,74.7601,97.2554
201301041600,201301041630,0.830411,0,29.926,0.34,9.397,2.10453,1.27412,3.18184,0.477443,141.544,53.3387,97.1204
201301041630,201301041700,0.121732,0,10.85,0.365,9.358,2.10223,1.9805,3.15908,0.175776,49.3521,17.6462,96.8981
201301041700,201301041730,0.996703,0,0.0,0.411,9.304,2.09331,1.09661,3.13119,0.0,0.0,0.0,96.4958
201301041730,201301041800,-9999.0,1,0.0,0.404,9.241,2.08388,0.05487,3.10017,0.0,0.0,0.0,96.5351
201301041800,201301041830,-9999.0,1,0.0,0.418,9.211,2.0764,0.047389,3.08013,0.0,0.0,0.0,96.4144
201301041830,201301041900,-9999.0,1,0.0,0.397,9.101,2.06425,-0.03498,3.03311,0.0,0.0,0.0,96.5707
201301041900,201301041930,1.65899,0,0.0,0.345,9.008,2.05312,0.394133,2.99173,0.0,0.0,0.0,96.9997
201301041930,201301042000,1.8248,0,0.0,0.345,8.966,2.04499,0.220193,2.96731,0.0,0.0,0.0,96.9894
201301042000,201301042030,-9999.0,1,0.0,0.369,8.904,2.03571,-0.096006,2.93611,0.0,0.0,0.0,96.7701
201301042030,201301042100,-9999.0,1,0.0,0.353,8.82,2.02518,-0.106543,2.89745,0.0,0.0,0.0,96.8843
201301042100,201301042130,1.12001,0,0.0,0.313,8.753,2.01565,0.895638,2.8644,0.0,0.0,0.0,97.2271
201301042130,201301042200,2.42594,0,0.0,0.299,8.727,2.00851,-0.417435,2.84495,0.0,0.0,0.0,97.3462
201301042200,201301042230,0.91303,0,0.0,0.302,8.708,2.00177,1.08874,2.82778,0.0,0.0,0.0,97.3163
201301042230,201301042300,1.62522,0,0.0,0.28,8.635,1.99195,0.366727,2.79243,0.0,0.0,0.0,97.4989
201301042300,201301042330,1.41124,0,0.0,0.289,8.642,1.98672,0.575483,2.78386,0.0,0.0,0.0,97.4262
201301042330,201301050000,0.883754,0,0.0,0.326,8.653,1.98173,1.09797,2.77667,0.0,0.0,0.0,97.0968
201301050000,201301050030,1.03161,0,0.0,0.338,8.624,1.97445,0.942838,2.75592,0.0,0.0,0.0,96.9768
201301050030,201301050100,1.56201,0,0.0,0.313,8.563,1.96536,0.403352,2.72627,0.0,0.0,0.0,97.1935
201301050100,201301050130,2.15108,0,0.0,0.283,8.531,1.95794,-0.193143,2.70655,0.0,0.0,0.0,97.4555
201301050130,201301050200,0.498123,0,0.0,0.265,8.501,1.95063,1.45251,2.6876,0.0,0.0,0.0,97.6163
201301050200,201301050230,-9999.0,1,0.0,0.259,8.505,1.94526,0.755058,2.68,0.0,0.0,0.0,97.6714
201301050230,201301050300,-9999.0,1,0.0,0.255,8.496,1.93915,-0.17888,2.66809,0.0,0.0,0.0,97.6995
201301050300,201301050330,-9999.0,1,0.0,0.252,8.496,1.93355,-0.189562,2.65916,0.0,0.0,0.0,97.7326
201301050330,201301050400,-9999.0,1,0.0,0.264,8.528,1.92973,-0.192026,2.66073,0.0,0.0,0.0,97.6249
201301050400,201301050430,-9999.0,1,0.0,0.292,8.562,1.92608,-0.204104,2.66323,0.0,0.0,0.0,97.3782
201301050430,201301050500,-9999.0,1,0.0,0.313,8.535,1.91891,-0.217751,2.64508,0.0,0.0,0.0,97.1848
201301050500,201301050530,-9999.0,1,0.0,0.313,8.501,1.91142,-0.227061,2.62508,0.0,0.0,0.0,97.1799
201301050530,201301050600,-9999.0,1,0.0,0.306,8.445,1.90273,-0.241225,2.59812,0.0,0.0,0.0,97.2307
201301050600,201301050630,2.22655,0,0.0,0.308,8.43,1.8963,-0.330245,2.58446,0.0,0.0,0.0,97.2151
201301050630,201301050700,-9999.0,1,0.0,0.301,8.427,1.89055,-0.26706,2.57466,0.0,0.0,0.0,97.2756
201301050700,201301050730,-9999.0,1,0.0,0.303,8.429,1.88507,-0.282361,2.56644,0.0,0.0,0.0,97.2569
201301050730,201301050800,-9999.0,1,0.0,0.314,8.428,1.87942,-0.290616,2.55728,0.0,0.0,0.0,97.1618
201301050800,201301050830,-9999.0,1,0.0,0.32,8.428,1.87383,-0.300366,2.54844,0.0,0.0,0.0,97.1032
201301050830,201301050900,-9999.0,1,3.617,0.334,8.422,1.86792,-0.286492,2.53771,0.052632,8.99309,8.05137,96.9792
201301050900,201301050930,-9999.0,1,15.729,0.33,8.376,1.85984,-0.241751,2.51454,0.224679,89.3942,31.237,97.0
201301050930,201301051000,-9999.0,1,31.748,0.377,8.491,1.86046,-0.09388,2.54156,0.444312,178.035,62.0564,96.6022
201301051000,201301051030,-9999.0,1,42.437,0.445,8.647,1.86324,-0.576331,2.5816,0.583228,256.591,83.8686,96.0283
201301051030,201301051100,-9999.0,1,58.458,0.763,8.905,1.87146,-0.488099,2.65492,0.786914,323.716,116.001,93.3099
201301051100,201301051130,3.39187,0,63.65,1.014,9.122,1.87729,-1.51458,2.71537,0.843338,378.263,127.529,91.241
201301051130,201301051200,-9999.0,1,73.677,1.082,9.319,1.88202,0.661507,2.77027,0.958527,419.298,147.497,90.7798
201301051200,201301051230,-9999.0,1,70.058,1.096,9.349,1.87786,0.790905,2.77022,0.900468,446.119,140.888,90.6767
201301051230,201301051300,1.94363,0,61.411,1.045,9.402,1.87491,-0.068719,2.77771,0.781499,458.268,124.351,91.1445
201301051300,201301051330,2.40446,0,52.927,0.951,9.503,1.87445,-0.530007,2.80103,0.666683,455.536,107.689,91.996
