TIMESTAMP_START,TIMESTAMP_END,NEE,NEE_VUT_REF_QC,SW_IN_F,VPD_F_MDS,TA_F_MDS,RECO_NT_VUT_REF,GPP_NT_VUT_REF,RECO_DT_VUT_REF,GPP_DT_VUT_REF,SW_IN_POT,TS_F_MDS_1,RH
200901010000,200901010030,-0.204,0,0.0,2.19,8.225,1e-06,0.204001,0.056032,0.0,0.0,7.933,79.982
200901010030,200901010100,-0.128635,0,0.0,2.06,8.043,1e-06,0.128636,0.055859,0.0,0.0,7.655,80.854
200901010100,200901010130,-0.0435243,0,0.0,1.66,7.476,1e-06,0.043525,0.055314,0.0,0.0,7.397,84.0
200901010130,200901010200,-9999.0,1,0.0,1.08,6.705,1e-06,0.112311,0.054563,0.0,0.0,7.107,89.038
200901010200,200901010230,-9999.0,1,0.0,1.16,6.786,1e-06,0.110994,0.054642,0.0,0.0,6.844,88.342
200901010230,200901010300,-0.0908715,0,0.0,0.97,6.47,1e-06,0.090872,0.054332,0.0,0.0,6.617,89.987
200901010300,200901010330,-9999.0,1,0.0,1.46,6.98,1e-06,0.121678,0.054832,0.0,0.0,6.401,85.46
200901010330,200901010400,-9999.0,1,0.0,1.54,7.079,1e-06,0.162116,0.054929,0.0,0.0,6.228,84.754
200901010400,200901010430,-0.0756146,0,0.0,0.81,6.132,1e-06,0.075615,0.053997,0.0,0.0,6.055,91.523
200901010430,200901010500,-0.118542,0,0.0,0.45,5.618,1e-06,0.118543,0.053485,0.0,0.0,5.866,95.105
200901010500,200901010530,-9999.0,1,0.0,1.04,6.345,1e-06,0.114701,0.054208,0.0,0.0,5.682,89.219
200901010530,200901010600,-9999.0,1,0.0,0.82,6.073,1e-06,0.112429,0.053939,0.0,0.0,5.501,91.36
200901010600,200901010630,-9999.0,1,0.0,0.8,6.031,1e-06,0.112429,0.053897,0.0,0.0,5.331,91.538
200901010630,200901010700,-0.102319,0,0.0,1.45,6.804,1e-06,0.10232,0.05466,0.0,0.0,5.212,85.377
200901010700,200901010730,-9999.0,1,0.633,1.23,6.472,1e-06,0.113662,0.054334,0.001266,0.318119,5.075,87.332
200901010730,200901010800,-9999.0,1,27.992,1.11,6.335,1e-06,0.127947,0.054199,0.055586,78.5075,4.944,88.488
