TIMESTAMP_START,TIMESTAMP_END,NEE,NEE_VUT_REF_QC,SW_IN_F,VPD_F_MDS,TA_F_MDS,RECO_NT_VUT_REF,GPP_NT_VUT_REF,RECO_DT_VUT_REF,GPP_DT_VUT_REF,SW_IN_POT,PPFD_IN,TS_F_MDS_1
200801102230,200801102300,7.26587,0,0.0,4.102,24.303,3.86168,-3.40419,7.9894,0.0,0.0,0.0,24.672
200801102300,200801102330,4.40677,0,0.0,2.879,23.857,3.82265,-0.584121,8.00108,0.0,0.0,0.0,24.65
200801102330,200801110000,2.19663,0,0.0,2.833,23.82,3.8226,1.62597,8.04588,0.0,0.0,0.0,24.63
200801110000,200801110030,3.87528,0,0.0,2.7,23.727,3.81718,-0.058104,8.08599,0.0,0.0,0.0,24.613
200801110030,200801110100,-9999.0,1,0.0,2.818,23.727,3.82065,-1.16783,8.05304,0.0,0.0,0.0,24.596
200801110100,200801110130,-9999.0,1,0.0,2.489,23.557,3.80782,-1.18928,8.00606,0.0,0.0,0.0,24.581
200801110130,200801110200,-9999.0,1,0.0,0.974,22.837,3.74204,-1.5676,7.91349,0.0,0.0,0.0,24.566
200801110200,200801110230,-9999.0,1,0.0,1.072,22.78,3.73994,-1.38346,7.87611,0.0,0.0,0.0,24.541
200801110230,200801110300,-9999.0,1,0.0,0.62,22.557,3.72181,-1.35457,7.82497,0.0,0.0,0.0,24.516
200801110300,200801110330,-9999.0,1,0.0,0.416,22.427,3.71262,-1.39713,7.78165,0.0,0.0,0.0,24.487
200801110330,200801110400,-9999.0,1,0.0,0.331,22.26,3.69982,-1.33536,7.73531,0.0,0.0,0.0,24.462
200801110400,200801110430,-9999.0,1,0.0,0.276,22.163,3.69377,-1.24487,7.69485,0.0,0.0,0.0,24.436
200801110430,200801110500,6.34987,0,0.0,0.248,22.113,3.69225,-2.65762,7.65832,0.0,0.0,0.0,24.406
200801110500,200801110530,5.75313,0,0.0,0.222,22.093,3.69364,-2.05949,7.62429,0.0,0.0,0.0,24.387
200801110530,200801110600,-9999.0,1,0.0,0.203,21.99,3.68696,-0.980974,7.58347,0.0,0.0,0.0,24.361
200801110600,200801110630,-9999.0,1,0.0,0.183,21.773,3.66915,-1.09681,7.53337,0.0,0.0,0.0,24.339
200801110630,200801110700,-9999.0,1,0.0,0.182,21.72,3.66729,-1.09138,7.49678,0.0,0.0,0.0,24.309
200801110700,200801110730,16.9077,0,3.314,0.163,21.533,3.65233,-13.2554,7.44929,0.330653,4.30595,9.71845,24.273
200801110730,200801110800,22.7242,0,15.48,0.154,21.47,3.64946,-19.0747,7.41198,1.49935,124.491,40.4579,24.233
200801110800,200801110830,9.40535,0,65.56,0.154,21.503,3.65596,-5.74939,7.38248,5.70823,294.086,149.184,24.207
200801110830,200801110900,-11.4661,0,133.333,0.155,21.67,3.67558,15.1417,7.36375,10.2185,458.177,292.612,24.189
200801110900,200801110930,-24.119,0,332.0,0.168,22.047,3.71578,27.8348,7.36157,18.8893,613.956,674.238,24.186
200801110930,200801111000,-7.5247,0,553.233,0.485,23.263,3.83794,11.3626,7.42431,24.4589,758.759,1094.34,24.193
200801111000,200801111030,-7.68136,0,617.267,5.029,25.223,4.03202,11.7134,7.53974,25.6039,890.108,1266.72,24.233
200801111030,200801111100,-10.8863,0,397.367,6.28,25.63,4.07506,14.9614,7.53628,20.7364,1005.75,847.748,24.291
200801111100,200801111130,-22.128,0,661.433,7.568,26.393,4.15252,26.2805,7.55807,26.2562,1103.72,1374.94,24.353
200801111130,200801111200,-23.5149,0,776.6,8.536,26.867,4.202,27.7169,7.55811,27.8873,1182.33,1641.45,24.422
200801111200,200801111230,-23.6536,0,800.233,11.035,27.837,4.29921,27.9528,7.59223,26.6958,1240.24,1708.93,24.5
200801111230,200801111300,-18.5001,0,1015.33,12.013,28.273,4.34495,22.845,7.58803,27.2008,1276.45,2203.66,24.569
200801111300,200801111330,-19.4504,0,481.367,12.516,28.417,4.36265,23.813,7.56345,20.3442,1290.35,1058.96,24.637
200801111330,200801111400,-9999.0,1,391.267,11.369,28.023,4.32862,13.1889,7.50212,19.314,1281.71,863.268,24.677
200801111400,200801111430,-9999.0,1,609.7,11.823,28.07,4.33699,20.7423,7.47097,23.0927,1250.66,1394.08,24.724
200801111430,200801111500,-9999.0,1,383.1,9.538,27.293,4.26575,18.722,7.38361,20.0256,1197.74,890.204,24.769
200801111500,200801111530,-9999.0,1,146.733,4.024,24.36,3.98352,5.66136,7.14356,10.6657,1123.85,345.592,24.743
200801111530,200801111600,-9999.0,1,198.367,2.504,23.983,3.95001,11.0996,7.08324,13.2477,1030.26,435.32,24.701
200801111600,200801111630,-9999.0,1,414.1,4.581,24.88,4.04163,19.7447,7.11421,20.7545,918.574,933.433,24.683
200801111630,200801111700,-9999.0,1,353.767,6.578,25.833,4.13857,16.7751,7.14742,19.0126,790.697,790.962,24.691
200801111700,200801111730,-8.62388,0,233.767,5.865,25.697,4.12891,12.7528,7.1044,14.7132,648.82,521.362,24.7
200801111730,200801111800,-2.07536,0,173.5,5.378,25.62,4.12501,6.20037,7.0655,11.9355,495.369,386.383,24.708
200801111800,200801111830,-9999.0,1,126.307,6.371,26.08,4.17374,7.55427,7.06331,9.36823,332.971,293.028,24.716
200801111830,200801111900,-9999.0,1,21.16,5.5,25.557,4.12609,3.19368,6.99405,1.90868,164.403,62.9999,24.71
200801111900,200801111930,-9999.0,1,2.122,5.744,25.567,4.13071,0.042167,6.96118,0.198767,17.9997,11.7568,24.7
200801111930,200801112000,-9999.0,1,0.0,5.886,25.507,4.12843,-0.005946,6.92356,0.0,0.0,0.0,24.673
200801112000,200801112030,-9999.0,1,0.0,6.176,25.553,4.13659,-0.290668,6.89312,0.0,0.0,0.0,24.652
200801112030,200801112100,-9999.0,1,0.0,5.651,25.197,4.1051,-0.173449,6.83566,0.0,0.0,0.0,24.627
200801112100,200801112130,-9999.0,1,0.0,5.846,25.237,4.11265,-0.165896,6.8049,0.0,0.0,0.0,24.601
200801112130,200801112200,-9999.0,1,0.0,4.664,24.617,4.05487,-0.625497,6.72988,0.0,0.0,0.0,24.572
200801112200,200801112230,-9999.0,1,0.0,3.104,23.9,3.98719,-0.880442,6.6482,0.0,0.0,0.0,24.533
200801112230,200801112300,-9999.0,1,0.0,2.15,23.41,3.94184,-0.844207,6.5819,0.0,0.0,0.0,24.492
200801112300,200801112330,-9999.0,1,0.0,3.304,23.96,4.00014,-0.897568,6.58623,0.0,0.0,0.0,24.461
200801112330,200801120000,-9999.0,1,0.0,4.258,24.44,4.05146,-0.74297,6.58518,0.0,0.0,0.0,24.448
200801120000,200801120030,-9999.0,1,0.0,2.98,24.037,4.01481,-0.797318,6.52531,0.0,0.0,0.0,24.434
200801120030,200801120100,4.66105,0,0.0,1.878,23.553,3.96993,-0.691117,6.4601,0.0,0.0,0.0,24.422
200801120100,200801120130,-9999.0,1,0.0,2.355,23.773,3.99541,-1.00013,6.44179,0.0,0.0,0.0,24.418
200801120130,200801120200,-9999.0,1,0.0,2.391,23.687,3.99027,-1.00527,6.40317,0.0,0.0,0.0,24.401
200801120200,200801120230,7.32996,0,0.0,1.571,23.28,3.95291,-3.37705,6.34346,0.0,0.0,0.0,24.384
200801120230,200801120300,5.16245,0,0.0,0.926,22.817,3.90978,-1.25267,6.28012,0.0,0.0,0.0,24.364
200801120300,200801120330,-9999.0,1,0.0,0.83,22.75,3.90642,-1.32909,6.24306,0.0,0.0,0.0,24.353
200801120330,200801120400,-9999.0,1,0.0,1.385,22.99,3.934,-1.23135,6.22617,0.0,0.0,0.0,24.332
200801120400,200801120430,-9999.0,1,0.0,1.002,22.697,3.90785,-1.36469,6.17438,0.0,0.0,0.0,24.312
200801120430,200801120500,-9999.0,1,0.0,1.1,22.787,3.92032,-1.30313,6.14763,0.0,0.0,0.0,24.298
200801120500,200801120530,-9999.0,1,0.0,0.832,22.613,3.90612,-1.36642,6.10375,0.0,0.0,0.0,24.286
200801120530,200801120600,-9999.0,1,0.0,0.861,22.63,3.91121,-1.36133,6.07229,0.0,0.0,0.0,24.274
200801120600,200801120630,-9999.0,1,0.0,0.781,22.493,3.90071,-1.37183,6.03093,0.0,0.0,0.0,24.256
200801120630,200801120700,-9999.0,1,0.0,0.502,22.267,3.88114,-1.30009,5.98393,0.0,0.0,0.0,24.246
200801120700,200801120730,-9999.0,1,0.0,0.381,22.1,3.86751,-1.51955,5.94082,0.0,4.3599,5.16851,24.23
200801120730,200801120800,-9999.0,1,14.053,0.321,22.21,3.88203,-1.47117,5.91543,1.19368,124.827,32.4995,24.219
200801120800,200801120830,-9999.0,1,87.767,0.373,22.537,3.91864,3.68539,5.9036,6.47586,294.589,184.8,24.209
200801120830,200801120900,3.19225,0,152.633,1.002,23.0,3.9691,0.776853,5.89986,10.0923,458.842,325.113,24.219
200801120900,200801120930,-3.73786,0,200.733,1.409,23.387,4.01185,7.74971,5.89091,12.3155,614.775,430.403,24.244
200801120930,200801121000,5.21003,0,288.1,2.246,23.987,4.07623,-1.1338,5.89436,15.6544,759.721,610.41,24.279
200801121000,200801121030,-12.1649,0,321.6,3.774,24.973,4.17966,16.3446,5.91976,16.7176,891.199,685.718,24.327
200801121030,200801121100,-16.2869,0,352.833,5.194,25.77,4.2638,20.5507,5.9326,17.6256,1006.96,752.91,24.374
200801121100,200801121130,-20.9387,0,435.367,5.653,25.953,4.28593,25.2246,5.90944,19.7765,1105.02,918.222,24.422
200801121130,200801121200,-26.4627,0,667.467,7.659,26.727,4.36765,30.8303,5.91934,24.2253,1183.71,1412.79,24.48
200801121200,200801121230,-21.4867,0,637.833,9.401,27.397,4.43878,25.9255,5.92244,23.7111,1241.67,1357.99,24.544
200801121230,200801121300,-24.9299,0,869.0,11.041,28.183,4.52145,29.4514,5.93093,25.5313,1277.92,1898.42,24.601
200801121300,200801121330,-15.6344,0,957.0,13.103,28.8,4.58707,20.2215,5.92939,23.7728,1291.84,2059.58,24.67
200801121330,200801121400,-21.7421,0,895.333,14.211,29.16,4.62696,26.3691,5.91369,22.0104,1283.18,1930.42,24.747
200801121400,200801121430,-18.9912,0,1011.0,15.57,29.913,4.70601,23.6972,5.9179,21.1709,1252.1,2205.34,24.806
200801121430,200801121500,-10.6432,0,913.333,17.026,30.05,4.72366,15.3669,5.88996,19.0736,1199.13,1967.15,24.874
200801121500,200801121530,-9.60237,0,661.8,14.655,29.603,4.68308,14.2855,5.83228,19.4688,1125.17,1414.99,24.929
200801121530,200801121600,-9999.0,1,499.6,15.979,29.89,4.71573,20.782,5.81196,16.4901,1031.49,1089.22,24.968
200801121600,200801121630,-9999.0,1,221.967,13.682,29.097,4.64034,10.2063,5.73701,11.6984,919.693,497.002,25.009
200801121630,200801121700,-9999.0,1,111.967,10.143,27.943,4.52809,9.33245,5.64342,7.55672,791.69,254.189,25.031
200801121700,200801121730,-9999.0,1,358.2,6.416,26.687,4.40463,18.9246,5.54398,17.288,649.673,747.222,25.037
200801121730,200801121800,-9999.0,1,91.967,7.215,26.95,4.4351,6.07966,5.52373,6.39,496.071,211.41,25.026
200801121800,200801121830,-9999.0,1,72.247,5.603,26.173,4.3597,6.78583,5.44939,5.17511,333.512,165.134,25.012
200801121830,200801121900,-9999.0,1,36.547,4.895,25.243,4.26823,4.02873,5.36691,2.78043,164.779,82.5908,24.997
200801121900,200801121930,-9999.0,1,4.639,4.463,24.79,4.22531,-0.994579,5.30957,0.373565,18.1169,11.3911,24.958
200801121930,200801122000,-9999.0,1,0.0,4.83,24.833,4.2333,-0.748091,5.27853,0.0,0.0,0.0,24.909
200801122000,200801122030,-9999.0,1,0.0,5.069,24.693,4.22245,-1.19265,5.23789,0.0,0.0,0.0,24.866
200801122030,200801122100,-9999.0,1,0.0,5.284,24.75,4.23188,-1.16458,5.20759,0.0,0.0,0.0,24.822
200801122100,200801122130,-9999.0,1,0.0,4.823,24.737,4.2341,-0.901296,5.17363,0.0,0.0,0.0,24.783
200801122130,200801122200,-9999.0,1,0.0,3.241,24.097,4.1715,-0.573575,5.1073,0.0,0.0,0.0,24.754
200801122200,200801122230,-1.04199,0,0.0,2.742,23.51,4.11414,5.15613,5.04377,0.0,0.0,0.0,24.726
200801122230,200801122300,2.06122,0,0.0,3.203,23.497,4.11624,2.05502,5.01023,0.0,0.0,0.0,24.696
200801122300,200801122330,9.76138,0,0.0,2.78,23.333,4.10187,-5.65951,4.9689,0.0,0.0,0.0,24.653
200801122330,200801130000,6.37934,0,0.0,1.876,23.28,4.09903,-2.28031,4.93337,0.0,0.0,0.0,24.612
200801130000,200801130030,-9999.0,1,0.0,1.626,23.353,4.10931,-0.978495,4.9043,0.0,0.0,0.0,24.586
200801130030,200801130100,-9999.0,1,0.0,1.64,23.207,4.09676,-1.03457,4.85228,0.0,0.0,0.0,24.562
200801130100,200801130130,-9999.0,1,0.0,1.556,22.82,4.05902,-1.17812,4.78819,0.0,0.0,0.0,24.549
200801130130,200801130200,-9999.0,1,0.0,1.618,22.507,4.02892,-1.25304,4.72801,0.0,0.0,0.0,24.52
200801130200,200801130230,-9999.0,1,0.0,1.629,22.533,4.03426,-1.10086,4.68503,0.0,0.0,0.0,24.476
200801130230,200801130300,-9999.0,1,0.0,1.01,22.24,4.00617,-0.820144,4.62615,0.0,0.0,0.0,24.436
200801130300,200801130330,-9999.0,1,0.0,0.901,22.207,4.0053,-0.871218,4.58034,0.0,0.0,0.0,24.399
200801130330,200801130400,-9999.0,1,0.0,1.179,22.343,4.02218,-1.16419,4.54286,0.0,0.0,0.0,24.36
200801130400,200801130430,-9999.0,1,0.0,1.182,22.143,4.00377,-1.27994,4.4889,0.0,0.0,0.0,24.324
200801130430,200801130500,-9999.0,1,0.0,0.608,21.763,3.96637,-1.45805,4.42632,0.0,0.0,0.0,24.287
200801130500,200801130530,-9999.0,1,0.0,0.434,21.757,3.96831,-1.39831,4.38206,0.0,0.0,0.0,24.248
200801130530,200801130600,-9999.0,1,0.0,0.383,21.787,3.97404,-1.47153,4.33952,0.0,0.0,0.0,24.211
200801130600,200801130630,-9999.0,1,0.0,0.319,21.633,3.96036,-1.48521,4.28822,0.0,0.0,0.0,24.192
200801130630,200801130700,-9999.0,1,0.0,0.36,21.947,3.99606,-1.48201,4.25907,0.0,0.0,0.0,24.178
200801130700,200801130730,-9999.0,1,3.483,0.594,21.863,3.98977,-1.44852,4.21111,0.252289,4.41626,8.40238,24.158
200801130730,200801130800,-9999.0,1,46.34,0.428,21.87,3.99309,-4.40667,4.16742,3.09864,125.176,88.7289,24.137
200801130800,200801130830,-9999.0,1,155.5,0.451,22.067,4.01649,9.26859,4.13239,8.75631,295.111,270.024,24.118
200801130830,200801130900,-9999.0,1,283.867,1.093,22.957,4.11306,16.3795,4.12815,13.4966,459.53,519.031,24.121
200801130900,200801130930,-9999.0,1,351.867,1.724,23.377,4.16,17.0087,4.1021,15.4274,615.622,703.16,24.137
200801130930,200801131000,-9999.0,1,274.6,2.923,24.223,4.25174,14.3636,4.09381,13.084,760.715,577.357,24.173
200801131000,200801131030,-9999.0,1,537.967,3.594,24.63,4.29725,19.5845,4.06597,19.4949,892.327,1073.9,24.217
200801131030,200801131100,-9999.0,1,474.833,5.418,25.337,4.3742,18.6691,4.05003,18.1658,1008.21,988.651,24.262
200801131100,200801131130,-9999.0,1,450.533,6.076,25.98,4.44434,20.4225,4.03061,17.5726,1106.37,951.105,24.309
200801131130,200801131200,-9999.0,1,388.267,6.815,26.26,4.47648,21.2639,3.99607,16.0471,1185.13,856.414,24.372
200801131200,200801131230,-9999.0,1,546.0,7.987,27.183,4.57568,20.9301,3.98624,19.3598,1243.16,1226.8,24.436
200801131230,200801131300,-14.6311,0,725.633,9.678,27.63,4.62516,19.2563,3.95716,22.1663,1279.44,1644.7,24.52
200801131300,200801131330,-17.4424,0,833.8,10.334,27.963,4.66275,22.1051,3.92337,23.16,1293.38,1863.72,24.6
200801131330,200801131400,-15.0931,0,959.667,13.519,29.05,4.77846,19.8716,3.91681,21.0741,1284.71,2114.62,24.683
200801131400,200801131430,-14.8779,0,862.333,14.35,29.21,4.79807,19.676,3.87577,19.4704,1253.6,1867.85,24.747
200801131430,200801131500,-15.464,0,674.167,15.121,29.63,4.84456,20.3086,3.84379,17.1167,1200.57,1454.32,24.812
200801131500,200801131530,-9999.0,1,514.033,13.819,29.463,4.83039,20.3074,3.79096,16.0088,1126.54,1101.7,24.86
200801131530,200801131600,-9999.0,1,85.817,11.139,28.23,4.70549,8.3107,3.70087,4.88829,1032.76,199.271,24.911
200801131600,200801131630,-9999.0,1,5.331,2.395,22.923,4.14918,-1.18718,3.45988,0.346471,920.85,17.3479,24.787
200801131630,200801131700,-9999.0,1,25.883,1.644,21.787,4.03056,-6.92224,3.37189,1.61601,792.717,63.0902,24.334
200801131700,200801131730,-9999.0,1,76.437,0.676,21.727,4.02671,1.46699,3.32561,4.38679,650.556,174.677,24.262
200801131730,200801131800,-9999.0,1,167.1,1.403,22.65,4.12798,9.9107,3.31637,8.41562,496.798,369.143,24.252
200801131800,200801131830,-9999.0,1,81.11,0.919,22.85,4.15197,2.75548,3.2794,4.57001,334.074,177.812,24.263
200801131830,200801131900,-9999.0,1,31.723,0.736,22.907,4.1607,-3.28188,3.23705,1.91489,165.169,69.6489,24.277
200801131900,200801131930,-9999.0,1,2.98,0.758,22.777,4.14945,-1.26425,3.18793,0.187247,18.2392,8.04581,24.282
200801131930,200801132000,0.078346,0,0.0,2.227,22.987,4.17455,4.0962,3.151,0.0,0.0,0.0,24.272
200801132000,200801132030,6.5797,0,0.0,2.443,23.247,4.205,-2.3747,3.11562,0.0,0.0,0.0,24.256
200801132030,200801132100,12.8826,0,0.0,3.646,23.67,4.25289,-8.62971,3.08558,0.0,0.0,0.0,24.24
200801132100,200801132130,7.50781,0,0.0,0.909,22.513,4.13168,-3.37613,3.00127,0.0,0.0,0.0,24.222
200801132130,200801132200,1.76412,0,0.0,0.504,22.337,4.11539,2.35127,2.95097,0.0,0.0,0.0,24.21
200801132200,200801132230,-9999.0,1,0.0,0.393,22.24,4.10757,-1.30403,2.90347,0.0,0.0,0.0,24.206
200801132230,200801132300,-9999.0,1,0.0,0.604,22.377,4.12491,-1.16794,2.86388,0.0,0.0,0.0,24.19
200801132300,200801132330,-9999.0,1,0.0,0.784,22.373,4.12709,-1.16576,2.81952,0.0,0.0,0.0,24.17
200801132330,200801140000,-9999.0,1,0.0,1.767,22.797,4.17533,-1.21715,2.78905,0.0,0.0,0.0,24.157
200801140000,200801140030,-9999.0,1,0.0,1.808,22.753,4.17323,-1.27835,2.74325,0.0,0.0,0.0,24.139
200801140030,200801140100,-9999.0,1,0.0,0.847,22.183,4.11442,-1.238,2.6808,0.0,0.0,0.0,24.12
200801140100,200801140130,-9999.0,1,0.0,0.793,22.19,4.11777,-1.20337,2.63688,0.0,0.0,0.0,24.092
200801140130,200801140200,-9999.0,1,0.0,0.886,22.247,4.12653,-1.15875,2.59449,0.0,0.0,0.0,24.074
200801140200,200801140230,-9999.0,1,0.0,1.017,22.2,4.12405,-1.16123,2.54888,0.0,0.0,0.0,24.047
200801140230,200801140300,-9999.0,1,0.0,0.619,21.83,4.0866,-1.26177,2.49353,0.0,0.0,0.0,24.02
200801140300,200801140330,-3.96542,0,0.0,0.415,21.67,4.07184,8.03726,2.44473,0.0,0.0,0.0,23.989
200801140330,200801140400,3.23869,0,0.0,0.338,21.703,4.07798,0.839287,2.40177,0.0,0.0,0.0,23.969
200801140400,200801140430,-9999.0,1,0.0,0.292,21.6,4.06936,-1.3642,2.35482,0.0,0.0,0.0,23.949
200801140430,200801140500,-9999.0,1,0.0,0.25,21.643,4.07659,-1.35697,2.31215,0.0,0.0,0.0,23.937
200801140500,200801140530,-9999.0,1,0.0,0.255,21.943,4.11174,-1.3564,2.27671,0.0,0.0,0.0,23.922
200801140530,200801140600,-9999.0,1,0.0,0.313,21.783,4.09693,-1.33663,2.22821,0.0,0.0,0.0,23.909
200801140600,200801140630,-9999.0,1,0.0,0.482,21.913,4.11364,-1.28879,2.1878,0.0,0.0,0.0,23.896
200801140630,200801140700,-9999.0,1,0.0,0.418,21.79,4.10283,-1.26444,2.14044,0.0,0.0,0.0,23.88
200801140700,200801140730,-9999.0,1,2.143,0.34,21.813,4.1079,-1.38358,2.09706,0.114078,3.25887,5.89502,23.874
200801140730,200801140800,-9999.0,1,18.813,0.297,21.85,4.1145,-1.30882,2.05404,0.970813,119.807,43.5235,23.864
200801140800,200801140830,-9999.0,1,63.797,0.367,22.273,4.16317,-0.363205,2.0209,3.07794,290.054,140.16,23.861
200801140830,200801140900,-9999.0,1,70.883,0.679,22.437,4.18363,1.47704,1.98084,3.36528,454.875,156.8,23.864
200801140900,200801140930,-9999.0,1,124.867,0.581,22.483,4.19126,7.36605,1.93772,5.51637,611.452,272.25,23.877
200801140930,200801141000,-9999.0,1,117.367,0.452,22.77,4.22515,7.22543,1.90041,5.19545,757.105,260.587,23.912
200801141000,200801141030,-9999.0,1,120.667,0.458,22.967,4.24924,7.24952,1.8607,5.28541,889.342,254.049,23.946
200801141030,200801141100,-9999.0,1,356.033,0.65,23.353,4.29393,19.6621,1.8252,12.2625,1005.9,722.506,23.989
200801141100,200801141130,-9999.0,1,689.067,3.619,25.087,4.48484,27.6261,1.81957,18.3677,1104.78,1426.4,24.039
200801141130,200801141200,-9999.0,1,834.667,6.459,25.987,4.58489,23.9902,1.79376,20.2294,1184.3,1737.05,24.106
200801141200,200801141230,-18.9368,0,951.0,8.607,26.843,4.67996,23.6168,1.76609,21.4826,1243.1,1984.45,24.171
200801141230,200801141300,-14.6326,0,858.667,9.281,27.177,4.71878,19.3514,1.72695,20.3723,1280.16,1788.89,24.24
200801141300,200801141330,-24.3591,0,569.933,10.109,27.503,4.75673,29.1158,1.68737,16.1484,1294.86,1192.32,24.303
200801141330,200801141400,-14.8339,0,478.833,9.516,27.147,4.72142,19.5553,1.63415,14.4856,1286.94,1008.19,24.354
200801141400,200801141430,-15.7588,0,544.467,10.946,27.737,4.78778,20.5466,1.59941,15.1493,1256.54,1163.51,24.406
200801141430,200801141500,-11.6895,0,896.333,12.25,28.197,4.84011,16.5296,1.56171,18.596,1204.17,1896.68,24.462
200801141500,200801141530,-17.1849,0,771.067,14.592,28.78,4.90555,22.0904,1.52587,15.5473,1130.74,1643.4,24.524
200801141530,200801141600,-10.8437,0,753.667,15.892,28.997,4.9318,15.7755,1.48303,14.4138,1037.5,1601.58,24.562
200801141600,200801141630,-11.1058,0,649.933,15.975,29.143,4.95046,16.0563,1.4388,13.4016,926.051,1381.28,24.59
200801141630,200801141700,-19.1615,0,509.367,14.945,29.34,4.97459,24.1361,1.39533,12.3463,798.292,1070.86,24.628
200801141700,200801141730,-3.44294,0,362.4,14.975,29.017,4.9431,8.38604,1.34307,10.0743,656.412,756.552,24.67
200801141730,200801141800,-6.29756,0,214.967,14.287,29.043,4.94894,11.2465,1.29672,7.13581,502.839,443.305,24.703
200801141800,200801141830,-8.93579,0,119.267,12.898,28.597,4.90414,13.8399,1.2428,4.51925,340.2,241.503,24.727
200801141830,200801141900,-2.72825,0,25.14,10.624,27.683,4.80868,7.53693,1.18176,1.07507,171.279,57.6014,24.746
200801141900,200801141930,-9999.0,1,0.0,11.16,27.587,4.80128,0.453175,1.13398,0.0,21.1187,6.01519,24.758
200801141930,200801142000,-9999.0,1,0.0,7.635,26.647,4.70235,0.162335,1.07342,0.0,0.0,0.0,24.756
200801142000,200801142030,-9999.0,1,0.0,5.95,25.75,4.60756,-0.169034,1.01404,0.0,0.0,0.0,24.748
200801142030,200801142100,-9999.0,1,0.0,5.834,25.2,4.55028,-0.217624,0.960354,0.0,0.0,0.0,24.738
200801142100,200801142130,-9999.0,1,0.0,7.237,25.74,4.61214,-0.056492,0.922764,0.0,0.0,0.0,24.719
200801142130,200801142200,-9999.0,1,0.0,5.668,25.343,4.57154,-0.02527,0.871652,0.0,0.0,0.0,24.701
200801142200,200801142230,-9999.0,1,0.0,4.803,24.703,4.50414,0.128189,0.817492,0.0,0.0,0.0,24.683
200801142230,200801142300,3.08009,0,0.0,4.702,24.493,4.48381,1.40372,0.76953,0.0,0.0,0.0,24.654
200801142300,200801142330,4.32478,0,0.0,3.593,23.877,4.41869,0.093907,0.716443,0.0,0.0,0.0,24.623
200801142330,200801150000,-9999.0,1,0.0,2.314,23.277,4.35509,-0.529047,0.664,0.0,0.0,0.0,24.579
200801150000,200801150030,-9999.0,1,0.0,2.673,23.38,4.36916,-0.514977,0.620674,0.0,0.0,0.0,24.547
200801150030,200801150100,-9999.0,1,0.0,2.689,23.303,4.36331,-0.520826,0.650065,0.0,0.0,0.0,24.516
200801150100,200801150130,-9999.0,1,0.0,2.054,22.95,4.32684,-0.775337,0.675625,0.0,0.0,0.0,24.474
200801150130,200801150200,-9999.0,1,0.0,2.357,23.05,4.34059,-0.728127,0.707166,0.0,0.0,0.0,24.45
200801150200,200801150230,-9999.0,1,0.0,2.493,23.08,4.34658,-0.722141,0.737794,0.0,0.0,0.0,24.428
200801150230,200801150300,-9999.0,1,0.0,2.244,22.973,4.33735,-0.731375,0.766354,0.0,0.0,0.0,24.403
200801150300,200801150330,-9999.0,1,0.0,2.199,22.92,4.3341,-0.80736,0.795647,0.0,0.0,0.0,24.376
200801150330,200801150400,-9999.0,1,0.0,1.714,22.65,4.30668,-1.03587,0.82127,0.0,0.0,0.0,24.347
200801150400,200801150430,-9999.0,1,0.0,1.251,22.343,4.27507,-0.964629,0.845917,0.0,0.0,0.0,24.318
200801150430,200801150500,-9999.0,1,0.0,1.364,22.41,4.28516,-1.05739,0.876872,0.0,0.0,0.0,24.289
200801150500,200801150530,-9999.0,1,0.0,1.821,22.62,4.31122,-1.03133,0.910548,0.0,0.0,0.0,24.258
200801150530,200801150600,-9999.0,1,0.0,1.705,22.557,4.30681,-1.03574,0.939273,0.0,0.0,0.0,24.231
200801150600,200801150630,-9999.0,1,0.0,1.406,22.37,4.28852,-0.951181,0.965479,0.0,0.0,0.0,24.21
200801150630,200801150700,-9999.0,1,0.0,0.79,21.94,4.24297,-0.866126,0.986502,0.0,0.0,0.0,24.186
200801150700,200801150730,-9999.0,1,2.77,0.571,21.957,4.24746,-0.720041,1.01637,0.113211,3.31063,7.28477,24.152
200801150730,200801150800,-9999.0,1,31.53,1.285,22.317,4.29041,-7.50709,1.05366,1.25773,120.177,67.2812,24.128
200801150800,200801150830,-9999.0,1,81.507,1.165,22.277,4.28853,3.53294,1.08251,3.11657,290.606,168.115,24.108
200801150830,200801150900,-5.69779,0,112.833,1.541,22.567,4.32366,10.0214,1.11882,4.20952,455.604,238.138,24.102
200801150900,200801150930,-9999.0,1,287.933,2.075,23.123,4.38859,14.868,1.16165,9.37127,612.349,576.839,24.117
200801150930,200801151000,-9999.0,1,513.1,3.891,24.487,4.54371,19.4033,1.22414,14.3488,758.157,974.382,24.148
200801151000,200801151030,-9999.0,1,521.933,5.788,25.633,4.67402,19.9227,1.28266,14.5518,890.536,1053.23,24.196
200801151030,200801151100,-9999.0,1,674.0,7.213,26.18,4.73756,26.6188,1.32772,17.1909,1007.22,1346.21,24.251
200801151100,200801151130,-18.6426,0,575.033,8.428,26.65,4.79251,23.4351,1.37145,15.5925,1106.21,1160.56,24.308
200801151130,200801151200,-17.4207,0,838.667,9.054,27.11,4.8463,22.267,1.41542,19.6415,1185.81,1678.79,24.362
200801151200,200801151230,-16.7961,0,791.533,9.687,27.257,4.86548,21.6616,1.45181,19.0578,1244.67,1619.89,24.431
200801151230,200801151300,-25.2445,0,695.667,11.284,27.893,4.93866,30.1832,1.50122,16.9388,1281.77,1444.42,24.5
200801151300,200801151330,-24.5481,0,729.667,13.493,28.767,5.03787,29.586,1.5576,16.0329,1296.49,1548.75,24.56
