TIMESTAMP_START,TIMESTAMP_END,NEE,NEE_VUT_REF_QC,SW_IN_F,VPD_F_MDS,TA_F_MDS,RECO_NT_VUT_REF,GPP_NT_VUT_REF,RECO_DT_VUT_REF,GPP_DT_VUT_REF,SW_IN_POT,PPFD_IN,TS_F_MDS_1
200501012330,200501020000,-9999.0,1,0.0,2.022,22.705,2.89614,-0.639084,7.28327,0.0,0.0,0.0,23.973
200501020000,200501020030,-9999.0,1,0.0,1.952,22.628,2.88651,-0.481331,7.27733,0.0,0.0,0.0,23.948
200501020030,200501020100,-9999.0,1,0.0,1.913,22.733,2.89964,-0.468201,7.28543,0.0,0.0,0.0,23.937
200501020100,200501020130,-9999.0,1,0.0,1.896,22.852,2.91454,-0.536348,7.29459,0.0,0.0,0.0,23.93
200501020130,200501020200,-9999.0,1,0.0,1.893,22.916,2.92257,-0.350662,7.29951,0.0,0.0,0.0,23.917
200501020200,200501020230,-9999.0,1,0.0,1.874,22.923,2.92345,-0.349783,7.30005,0.0,0.0,0.0,23.914
200501020230,200501020300,-9999.0,1,0.0,1.855,22.845,2.91366,-0.359565,7.29405,0.0,0.0,0.0,23.918
200501020300,200501020330,-9999.0,1,0.0,1.836,22.772,2.90452,-0.368709,7.28844,0.0,0.0,0.0,23.9
200501020330,200501020400,-9999.0,1,0.0,1.793,22.564,2.87852,-0.336504,7.27239,0.0,0.0,0.0,23.9
200501020400,200501020430,-9999.0,1,0.0,1.762,22.371,2.85446,-0.307763,7.25744,0.0,0.0,0.0,23.879
200501020430,200501020500,-9999.0,1,0.0,1.724,22.199,2.83307,-0.25977,7.24408,0.0,0.0,0.0,23.849
200501020500,200501020530,-9999.0,1,0.0,1.715,22.118,2.82302,-0.123833,7.23777,0.0,0.0,0.0,23.828
200501020530,200501020600,-9999.0,1,0.0,1.71,22.069,2.81694,-0.129908,7.23395,0.0,0.0,0.0,23.797
200501020600,200501020630,-9999.0,1,0.0,1.701,21.981,2.80604,-0.113238,7.22708,0.0,0.0,0.0,23.779
200501020630,200501020700,-9999.0,1,0.0,1.684,21.911,2.79738,-0.102679,7.2216,0.0,0.0,0.0,23.747
200501020700,200501020730,3.04743,0,0.0,1.685,21.918,2.79825,-0.249183,7.22215,0.0,10.3763,0.0,23.734
200501020730,200501020800,-9999.0,1,0.0,1.691,21.978,2.80567,-0.09439,7.22684,0.0,144.79,0.0,23.711
200501020800,200501020830,-9999.0,1,82.331,1.71,22.066,2.81657,-0.23876,7.23371,7.33304,312.592,184.422,23.702
200501020830,200501020900,-5.48625,0,329.738,1.857,22.596,2.88251,8.36876,7.27486,19.5552,474.553,738.613,23.704
200501020900,200501020930,-10.2483,0,277.654,4.494,23.646,3.01461,13.2629,7.3552,17.7124,627.9,621.945,23.722
200501020930,200501021000,-9999.0,1,210.683,5.653,23.98,3.05702,10.1045,7.38043,14.8887,770.011,471.929,23.742
200501021000,200501021030,-9999.0,1,152.96,4.282,23.415,2.98539,7.54216,7.33766,11.9166,898.452,342.63,23.747
200501021030,200501021100,-9999.0,1,275.342,2.616,22.916,2.92257,12.6711,7.29951,17.6241,1011.03,616.766,23.746
200501021100,200501021130,-9999.0,1,321.114,3.317,23.429,2.98715,14.0338,7.33872,19.2682,1105.81,719.296,23.768
200501021130,200501021200,-9999.0,1,392.25,5.134,24.156,3.07945,19.3054,7.39366,21.4514,1181.18,878.641,23.8
200501021200,200501021230,-12.8321,0,302.239,7.304,24.672,3.14549,15.9776,7.43222,18.6158,1235.85,677.016,23.813
200501021230,200501021300,-10.3053,0,190.215,7.158,24.735,3.15358,13.4589,7.4369,13.9002,1268.87,426.081,23.82
200501021300,200501021330,-15.2579,0,379.757,7.086,24.781,3.15949,18.4174,7.44031,21.0964,1279.69,850.656,23.834
200501021330,200501021400,-13.8693,0,344.354,7.398,24.915,3.17673,17.046,7.45025,20.0267,1268.13,771.354,23.86
200501021400,200501021430,-9.56318,0,261.893,6.847,24.764,3.15731,12.7205,7.43905,17.0984,1234.37,586.641,23.884
200501021430,200501021500,-14.2984,0,487.452,6.963,25.045,3.19349,17.4919,7.45986,23.832,1179.0,1091.89,23.901
200501021500,200501021530,-6.71565,0,143.345,7.575,25.206,3.21428,9.92993,7.47173,11.3613,1102.96,321.094,23.936
200501021530,200501021600,-3.49114,0,133.872,7.18,24.922,3.17764,6.66878,7.45076,10.7951,1007.55,299.874,23.951
200501021600,200501021630,-10.0305,0,285.959,7.755,25.287,3.22475,13.2553,7.47769,18.0247,894.415,640.549,23.966
200501021630,200501021700,-9.88457,0,265.315,8.648,25.568,3.26117,13.1457,7.4983,17.2342,765.481,594.305,23.989
200501021700,200501021730,-8.8043,0,193.365,8.704,25.701,3.27845,12.0827,7.50802,14.0567,622.955,433.137,24.011
200501021730,200501021800,-2.61388,0,0.0,8.105,25.498,3.25209,5.86597,7.49318,0.0,469.278,0.0,24.029
200501021800,200501021830,-0.130986,0,0.0,8.058,25.424,3.24249,3.37348,7.48775,0.0,307.077,0.0,24.048
200501021830,200501021900,0.894911,0,0.0,7.538,25.203,3.21389,2.31898,7.47151,0.0,139.129,0.0,24.058
200501021900,200501021930,3.20003,0,0.0,7.828,25.164,3.20885,0.008822,7.46864,0.0,8.48281,0.0,24.061
200501021930,200501022000,4.62225,0,0.0,7.689,24.939,3.17983,-1.44243,7.45202,0.0,0.0,0.0,24.054
200501022000,200501022030,3.63008,0,0.0,8.049,24.887,3.17313,-0.456951,7.44817,0.0,0.0,0.0,24.048
200501022030,200501022100,6.82943,0,0.0,8.295,24.774,3.15859,-3.67084,7.4398,0.0,0.0,0.0,24.029
200501022100,200501022130,2.93396,0,0.0,8.096,24.697,3.1487,0.214736,7.43408,0.0,0.0,0.0,24.012
200501022130,200501022200,4.00924,0,0.0,8.627,24.746,3.15499,-0.854247,7.43772,0.0,0.0,0.0,23.986
200501022200,200501022230,3.60784,0,0.0,8.517,24.644,3.14189,-0.465949,7.43013,0.0,0.0,0.0,23.96
200501022230,200501022300,3.11432,0,0.0,8.016,24.317,3.10001,-0.014313,7.40573,0.0,0.0,0.0,23.946
200501022300,200501022330,3.65387,0,0.0,4.38,23.183,2.95613,-0.697744,7.31997,0.0,0.0,0.0,23.934
200501022330,200501030000,3.85547,0,0.0,4.127,22.845,2.91366,-0.941805,7.29405,0.0,0.0,0.0,23.909
200501030000,200501030030,3.95556,0,0.0,4.756,23.14,2.95071,-1.00485,7.31668,0.0,0.0,0.0,23.897
200501030030,200501030100,6.56243,0,0.0,6.982,23.79,3.03287,-3.52956,7.39761,0.0,0.0,0.0,23.882
200501030100,200501030130,6.79598,0,0.0,4.698,23.193,2.95739,-3.83859,7.38336,0.0,0.0,0.0,23.87
200501030130,200501030200,8.60256,0,0.0,3.715,22.659,2.89038,-5.71218,7.37315,0.0,0.0,0.0,23.849
200501030200,200501030230,2.50463,0,0.0,3.641,22.599,2.88289,0.378257,7.39958,0.0,0.0,0.0,23.832
200501030230,200501030300,2.65585,0,0.0,3.676,22.621,2.88564,0.229785,7.43244,0.0,0.0,0.0,23.811
200501030300,200501030330,3.92529,0,0.0,3.677,22.673,2.89214,-1.03316,7.46768,0.0,0.0,0.0,23.798
200501030330,200501030400,-9999.0,1,0.0,2.942,22.378,2.85533,-0.338732,7.47532,0.0,0.0,0.0,23.782
200501030400,200501030430,-9999.0,1,0.0,3.564,22.389,2.8567,-0.394702,7.50725,0.0,0.0,0.0,23.763
200501030430,200501030500,-9999.0,1,0.0,3.415,22.392,2.85707,-0.367849,7.53855,0.0,0.0,0.0,23.741
200501030500,200501030530,2.28602,0,0.0,2.977,22.129,2.82438,0.538362,7.54828,0.0,0.0,0.0,23.723
200501030530,200501030600,3.64823,0,0.0,2.822,22.146,2.82649,-0.821739,7.58063,0.0,0.0,0.0,23.704
200501030600,200501030630,0.57623,0,0.0,2.543,21.939,2.80084,2.22461,7.59462,0.0,0.0,0.0,23.69
200501030630,200501030700,-9999.0,1,0.0,2.94,21.978,2.80567,-0.16913,7.62874,0.0,0.0,0.0,23.663
200501030700,200501030730,-9999.0,1,0.0,2.715,21.915,2.79788,-0.176924,7.65443,0.0,8.52484,0.0,23.641
200501030730,200501030800,6.21427,0,0.0,2.574,21.95,2.8022,-3.41207,7.68824,0.0,139.341,0.0,23.629
200501030800,200501030830,3.13658,0,89.704,2.683,22.02,2.81087,-0.325709,7.72499,8.21572,307.398,200.938,23.616
200501030830,200501030900,1.51396,0,176.153,4.606,22.866,2.9163,1.40234,7.82623,13.6849,469.705,394.582,23.616
200501030900,200501030930,-8.17265,0,257.623,5.102,23.555,3.00309,11.1757,7.91412,17.5153,623.482,577.075,23.626
200501030930,200501031000,-10.0741,0,235.173,5.087,23.822,3.03694,13.111,7.96742,16.5994,766.1,526.788,23.654
200501031000,200501031030,-17.2307,0,338.338,6.135,24.184,3.08302,20.3137,8.02852,20.5069,895.118,757.877,23.691
200501031030,200501031100,-18.0286,0,408.412,6.966,24.662,3.1442,21.1728,8.09907,22.599,1008.33,914.843,23.731
200501031100,200501031130,-13.4206,0,508.097,8.102,25.143,3.20614,16.6267,8.16984,25.0042,1103.8,1138.14,23.774
200501031130,200501031200,-21.0217,0,595.513,9.369,25.536,3.25702,24.2787,8.23349,26.7193,1179.88,1333.95,23.822
200501031200,200501031230,-17.8212,0,392.663,10.773,26.099,3.33031,21.1515,8.31077,22.2016,1235.29,879.565,23.879
200501031230,200501031300,-21.2647,0,642.111,11.535,26.246,3.34953,24.6142,8.35478,27.3581,1269.07,1438.33,23.914
200501031300,200501031330,-16.0877,0,533.578,12.428,26.671,3.40527,19.493,8.42107,25.3642,1280.65,1195.22,23.948
200501031330,200501031400,-24.2373,0,568.615,12.178,26.91,3.43673,27.674,8.47256,26.0764,1269.82,1273.7,23.978
200501031400,200501031430,-11.8002,0,275.342,11.038,26.531,3.38688,15.1871,8.47465,18.4727,1236.77,616.766,24.033
200501031430,200501031500,-10.6528,0,254.969,11.186,26.464,3.37809,14.0309,8.5016,17.683,1182.07,571.13,24.072
200501031500,200501031530,-6.38985,0,210.812,10.086,26.225,3.34678,9.73663,8.51451,15.8286,1106.65,472.22,24.104
200501031530,200501031600,-7.20916,0,222.751,9.252,26.105,3.3311,10.5403,8.53695,16.4252,1011.81,498.962,24.14
200501031600,200501031630,-8.80812,0,282.184,11.414,26.443,3.37533,12.1835,8.59695,18.8225,899.158,632.093,24.169
200501031630,200501031700,-5.32681,0,159.755,10.618,26.372,3.36603,8.69284,8.62346,13.2139,770.633,357.851,24.187
200501031700,200501031730,-4.58718,0,154.01,10.19,26.253,3.35045,7.93762,8.64595,12.9264,628.43,344.982,24.211
200501031730,200501031800,-6.72688,0,173.687,9.297,26.119,3.33293,10.0598,8.66709,14.0837,474.983,389.059,24.237
200501031800,200501031830,-9999.0,1,117.463,9.739,26.323,3.35961,6.62143,8.71636,10.664,312.917,263.117,24.264
200501031830,200501031900,-9999.0,1,0.0,7.667,25.701,3.27845,-0.124123,8.69639,0.0,145.005,0.0,24.284
200501031900,200501031930,-9999.0,1,0.0,3.171,23.562,3.00397,-0.114148,8.54344,0.0,10.4236,0.0,24.232
200501031930,200501032000,-9999.0,1,0.0,2.498,22.951,2.92696,-0.322309,8.52046,0.0,0.0,0.0,24.179
200501032000,200501032030,-9999.0,1,0.0,2.428,22.55,2.87677,-0.312421,8.51552,0.0,0.0,0.0,24.136
200501032030,200501032100,-9999.0,1,0.0,2.332,22.448,2.86405,-0.330013,8.53735,0.0,0.0,0.0,24.084
200501032100,200501032130,-9999.0,1,0.0,2.374,22.599,2.88289,-0.254043,8.5822,0.0,0.0,0.0,24.056
200501032130,200501032200,-9999.0,1,0.0,2.298,22.631,2.88688,-0.245686,8.61625,0.0,0.0,0.0,24.043
200501032200,200501032230,-9999.0,1,0.0,2.265,22.614,2.88476,-0.233709,8.64582,0.0,0.0,0.0,24.018
200501032230,200501032300,-9999.0,1,0.0,2.14,22.747,2.89876,-0.198353,8.68918,0.0,0.0,0.0,24.004
200501032300,200501032330,-9999.0,1,0.0,2.075,22.715,2.89212,-0.186156,8.7174,0.0,0.0,0.0,23.999
200501032330,200501040000,-9999.0,1,0.0,2.101,22.68,2.88513,-0.169861,8.74532,0.0,0.0,0.0,23.991
200501040000,200501040030,-9999.0,1,0.0,2.184,22.694,2.88425,-0.170744,8.77777,0.0,0.0,0.0,23.978
200501040030,200501040100,-9999.0,1,0.0,2.208,22.723,2.88523,-0.169761,8.81163,0.0,0.0,0.0,23.972
200501040100,200501040130,-9999.0,1,0.0,2.118,22.575,2.8642,-0.19079,8.82892,0.0,0.0,0.0,23.959
200501040130,200501040200,-9999.0,1,0.0,2.087,22.575,2.86158,-0.193405,8.86003,0.0,0.0,0.0,23.943
200501040200,200501040230,-9999.0,1,0.0,2.126,22.642,2.86728,-0.187712,8.89748,0.0,0.0,0.0,23.933
200501040230,200501040300,-9999.0,1,0.0,2.221,22.589,2.85809,-0.1969,8.92359,0.0,0.0,0.0,23.924
200501040300,200501040330,-9999.0,1,0.0,2.064,22.466,2.84027,-0.216034,8.943,0.0,0.0,0.0,23.909
200501040330,200501040400,-9999.0,1,0.0,2.028,22.501,2.84198,-0.237877,8.97742,0.0,0.0,0.0,23.894
200501040400,200501040430,-9999.0,1,0.0,2.019,22.427,2.83025,-0.296737,9.00141,0.0,0.0,0.0,23.887
200501040430,200501040500,-9999.0,1,0.0,2.019,22.347,2.81781,-0.30918,9.02475,0.0,0.0,0.0,23.873
200501040500,200501040530,-9999.0,1,0.0,1.981,22.199,2.79706,-0.235134,9.04143,0.0,0.0,0.0,23.856
200501040530,200501040600,-9999.0,1,0.0,1.939,22.182,2.7924,-0.239789,9.07076,0.0,0.0,0.0,23.829
200501040600,200501040630,-9999.0,1,0.0,1.926,22.073,2.7765,-0.140625,9.09107,0.0,0.0,0.0,23.814
200501040630,200501040700,-9999.0,1,0.0,1.973,22.132,2.78115,-0.115018,9.12782,0.0,0.0,0.0,23.8
200501040700,200501040730,-9999.0,1,0.0,1.946,22.069,2.7709,-0.057999,9.15257,0.0,8.57042,0.0,23.779
200501040730,200501040800,-9999.0,1,0.0,1.942,21.957,2.75471,-0.024548,9.17241,0.0,139.57,0.0,23.761
200501040800,200501040830,-9999.0,1,97.561,2.179,22.199,2.78162,-0.221349,9.22737,9.8732,307.743,218.537,23.75
200501040830,200501040900,-9999.0,1,271.614,2.785,22.874,2.86167,11.2247,9.32508,19.622,470.162,608.416,23.743
200501040900,200501040930,-9999.0,1,310.733,4.848,23.864,2.9815,12.5085,9.45298,21.1207,624.046,696.042,23.768
200501040930,200501041000,-9999.0,1,359.643,5.871,24.321,3.03577,16.13,9.52871,22.7553,766.763,805.601,23.796
200501041000,200501041030,-9.5538,0,535.82,7.175,24.964,3.11368,12.6675,9.62215,27.0669,895.87,1200.24,23.83
200501041030,200501041100,-15.3793,0,767.041,9.329,25.997,3.2417,18.621,9.75207,30.6387,1009.16,1718.17,23.882
200501041100,200501041130,-9999.0,2,877.343,11.869,26.899,3.35418,19.5895,9.86867,31.0529,1104.69,1965.25,23.958
200501041130,200501041200,-9999.0,1,766.687,12.652,27.321,3.40544,21.9793,9.9403,29.5907,1180.83,1717.38,24.038
200501041200,200501041230,-9999.0,1,813.875,13.233,27.735,3.4558,22.4789,10.0112,29.8653,1236.28,1823.08,24.127
200501041230,200501041300,-9999.0,1,696.377,13.528,27.887,3.47228,21.1696,10.0579,28.4268,1270.08,1559.88,24.212
200501041300,200501041330,-9999.0,1,709.708,12.3,27.718,3.44717,21.7316,10.0751,29.1032,1281.67,1589.74,24.27
200501041330,200501041400,-9999.0,1,519.894,11.882,27.788,3.453,19.5817,10.1143,26.3352,1270.83,1164.56,24.334
200501041400,200501041430,-19.3877,0,461.735,12.572,27.771,3.44757,22.8353,10.1455,24.948,1237.76,1034.29,24.376
200501041430,200501041500,-14.8907,0,536.764,11.916,27.739,3.44022,18.3309,10.1752,26.6865,1183.02,1202.35,24.427
200501041500,200501041530,-10.9103,0,330.953,11.793,27.62,3.42167,14.332,10.1968,21.7762,1107.55,741.335,24.469
200501041530,200501041600,-15.1685,0,521.073,12.15,28.133,3.48461,18.6531,10.2777,26.3575,1012.64,1167.2,24.512
200501041600,200501041630,-7.18361,0,273.513,13.402,28.125,3.48031,10.6639,10.3098,19.4878,899.913,612.67,24.569
200501041630,200501041700,-9999.0,1,289.616,13.589,28.203,3.48711,12.8829,10.35,20.0528,771.299,648.741,24.604
200501041700,200501041730,-9999.0,1,114.655,13.006,27.887,3.44313,5.93949,10.353,11.3881,628.997,256.827,24.626
200501041730,200501041800,-9999.0,1,86.79,6.73,25.435,3.12904,5.97405,10.1474,9.40874,475.444,194.411,24.587
200501041800,200501041830,-9999.0,1,73.543,4.834,24.827,3.05044,1.77359,10.1185,8.2618,313.266,164.735,24.552
200501041830,200501041900,-9999.0,1,0.0,4.37,24.869,3.05277,-0.189361,10.1546,0.0,145.238,0.0,24.538
200501041900,200501041930,-9999.0,1,0.0,5.18,25.009,3.06724,-0.184383,10.2007,0.0,10.4749,0.0,24.532
200501041930,200501042000,1.57051,0,0.0,4.674,24.957,3.0579,1.48739,10.2273,0.0,0.0,0.0,24.526
200501042000,200501042030,4.5405,0,0.0,4.94,24.988,3.05885,-1.48165,10.2623,0.0,0.0,0.0,24.522
200501042030,200501042100,8.43412,0,0.0,6.235,25.266,3.09038,-5.34374,10.3225,0.0,0.0,0.0,24.513
200501042100,200501042130,6.14586,0,0.0,4.788,24.665,3.01324,-3.13262,10.2929,0.0,0.0,0.0,24.5
200501042130,200501042200,-9999.0,1,0.0,4.277,24.331,2.96942,0.117583,10.2901,0.0,0.0,0.0,24.486
200501042200,200501042230,-9999.0,1,0.0,3.583,24.086,2.9367,0.066526,10.2962,0.0,0.0,0.0,24.466
200501042230,200501042300,1.10924,0,0.0,3.236,23.896,2.9108,1.80156,10.3078,0.0,0.0,0.0,24.446
200501042300,200501042330,-9999.0,1,0.0,3.185,23.917,2.91058,-0.060107,10.3416,0.0,0.0,0.0,24.429
200501042330,200501050000,-9999.0,1,0.0,2.969,23.875,2.90272,-0.253178,10.3687,0.0,0.0,0.0,24.413
200501050000,200501050030,-9999.0,1,0.0,3.05,23.84,2.89572,-0.277609,10.3965,0.0,0.0,0.0,24.402
200501050030,200501050100,-9999.0,1,0.0,2.879,23.671,2.87255,-0.256732,10.3496,0.0,0.0,0.0,24.389
200501050100,200501050130,-9999.0,1,0.0,3.002,23.696,2.87282,-0.256457,10.3234,0.0,0.0,0.0,24.378
200501050130,200501050200,13.2517,0,0.0,2.799,23.58,2.85612,-10.3956,10.2822,0.0,0.0,0.0,24.36
200501050200,200501050230,-9999.0,1,0.0,2.708,23.422,2.83442,-0.227908,10.2366,0.0,0.0,0.0,24.342
200501050230,200501050300,-9999.0,1,0.0,2.466,23.295,2.81651,-0.26825,10.1944,0.0,0.0,0.0,24.324
200501050300,200501050330,9.72461,0,0.0,2.315,23.2,2.80247,-6.92214,10.1556,0.0,0.0,0.0,24.303
200501050330,200501050400,5.90333,0,0.0,2.278,23.088,2.78645,-3.11688,10.115,0.0,0.0,0.0,24.284
200501050400,200501050430,-9999.0,1,0.0,2.331,23.014,2.77498,-0.278992,10.0785,0.0,0.0,0.0,24.269
200501050430,200501050500,-9999.0,1,0.0,2.41,22.919,2.76105,-0.292923,10.0398,0.0,0.0,0.0,24.248
200501050500,200501050530,4.38129,0,0.0,2.445,22.803,2.74467,-1.63662,9.99893,0.0,0.0,0.0,24.224
200501050530,200501050600,1.54887,0,0.0,2.426,22.744,2.73507,1.1862,9.96411,0.0,0.0,0.0,24.201
200501050600,200501050630,3.76323,0,0.0,2.311,22.726,2.73031,-1.03292,9.93363,0.0,0.0,0.0,24.172
200501050630,200501050700,-9999.0,1,0.0,2.289,22.645,2.71815,-0.205574,9.89656,0.0,0.0,0.0,24.157
200501050700,200501050730,-9999.0,1,0.0,2.224,22.536,2.70273,-0.289914,9.85659,0.0,8.62364,0.0,24.133
200501050730,200501050800,2.62506,0,0.0,2.366,22.473,2.69273,0.067675,9.82147,0.0,139.815,0.0,24.112
200501050800,200501050830,5.48051,0,79.524,2.667,22.533,2.69716,-2.78336,9.79923,8.68972,308.112,178.133,24.089
200501050830,200501050900,0.54891,0,112.661,2.895,22.856,2.73241,2.1835,9.80419,11.341,470.65,252.361,24.076
200501050900,200501050930,-5.66852,0,221.559,4.178,23.422,2.79646,8.46498,9.83358,17.7952,624.647,496.293,24.072
200501050930,200501051000,-14.7336,0,450.999,6.505,24.451,2.91619,17.6498,9.90842,25.4542,767.468,1010.24,24.09
200501051000,200501051030,-15.0563,0,675.142,8.53,25.291,3.01441,18.0707,9.96224,29.5335,896.67,1512.32,24.117
200501051030,200501051100,-20.2212,0,763.974,10.374,26.081,3.10737,23.3286,10.0095,30.4546,1010.04,1711.3,24.154
200501051100,200501051130,-19.3595,0,824.728,12.313,26.664,3.1756,22.5351,10.0356,29.9894,1105.64,1847.39,24.207
200501051130,200501051200,-18.8239,0,709.708,14.007,27.089,3.2247,22.0486,10.046,27.8085,1181.84,1589.74,24.249
200501051200,200501051230,-20.6303,0,680.687,13.352,26.942,3.20349,23.8338,10.0023,27.7568,1237.33,1524.74,24.248
200501051230,200501051300,-18.4295,0,978.915,15.346,27.679,3.29111,21.7206,10.0411,29.3999,1271.16,2192.77,24.263
200501051300,200501051330,-17.8574,0,703.809,16.298,27.841,3.30792,21.1653,10.026,26.4882,1282.75,1576.53,24.283
200501051330,200501051400,-15.3179,0,696.849,17.441,28.28,3.35906,18.677,10.036,25.8205,1271.91,1560.94,24.31
200501051400,200501051430,-14.347,0,655.087,17.567,28.473,3.37973,17.7267,10.0233,25.2718,1238.81,1467.4,24.354
