TIMESTAMP_START,TIMESTAMP_END,NEE,NEE_VUT_REF_QC,SW_IN_F,VPD_F_MDS,TA_F_MDS,RECO_NT_VUT_REF,GPP_NT_VUT_REF,RECO_DT_VUT_REF,GPP_DT_VUT_REF,SW_IN_POT,TS_F_MDS_1,RH
201301010000,201301010030,-9999.0,1,0.0,1.264,4.5,2.61741,-0.954916,2.24582,0.0,0.0,10.0,85.0
201301010030,201301010100,-9999.0,1,0.0,0.956,3.7,2.49039,-0.668197,2.21034,0.0,0.0,10.0,88.0
201301010100,201301010130,-9999.0,1,0.0,0.858,3.4,2.44335,-0.736859,2.19689,0.0,0.0,10.0,89.0
201301010130,201301010200,-9999.0,1,0.0,0.769,3.2,2.41217,-0.555967,2.18788,0.0,0.0,10.0,90.0
201301010200,201301010230,-9999.0,1,0.0,0.753,2.9,2.36568,-0.584196,2.17429,0.0,0.0,10.0,90.0
201301010230,201301010300,-9999.0,1,0.0,0.677,2.9,2.36568,-0.584196,2.17429,0.0,0.0,10.0,91.0
201301010300,201301010330,-9999.0,1,0.0,0.594,2.7,2.33488,-0.38362,2.16519,0.0,0.0,10.0,92.0
201301010330,201301010400,-9999.0,1,0.0,0.581,2.4,2.28896,-0.461042,2.15146,0.0,0.0,10.0,92.0
201301010400,201301010430,-9999.0,1,0.0,0.577,2.3,2.27373,-0.373972,2.14687,0.0,0.0,10.0,92.0
201301010430,201301010500,-9999.0,1,0.0,0.501,2.2,2.25854,-0.142543,2.14227,0.0,0.0,10.0,93.0
201301010500,201301010530,3.38499,0,0.0,0.498,2.1,2.24339,-1.14161,2.13766,0.0,0.0,10.0,93.0
201301010530,201301010600,2.21856,0,0.0,0.491,1.9,2.2132,-0.005362,2.1284,0.0,0.0,10.0,93.0
201301010600,201301010630,2.04693,0,0.0,0.487,1.8,2.19816,0.151234,2.12377,0.0,0.0,10.0,93.0
201301010630,201301010700,1.04019,0,0.0,0.491,1.9,2.2132,1.17301,2.1284,0.0,0.0,10.0,93.0
201301010700,201301010730,0.370134,0,0.0,0.487,1.8,2.19816,1.82803,2.12377,0.0,0.0,10.0,93.0
201301010730,201301010800,1.127,0,8.0,0.487,1.8,2.19816,1.07116,2.12377,1.05656,19.5546,10.0,93.0
201301010800,201301010830,-0.655958,0,37.0,0.433,2.3,2.27373,2.92969,2.14687,4.14236,123.244,10.0,94.0
201301010830,201301010900,-2.32897,0,94.0,0.569,4.0,2.53776,4.86673,2.22371,8.09931,229.108,10.0,93.0
201301010900,201301010930,-7.57117,0,162.0,1.008,5.7,2.81207,10.3832,2.29799,10.9491,324.703,10.0,89.0
201301010930,201301011000,-10.5888,0,233.0,1.472,7.7,3.1467,13.7355,2.3822,12.8542,408.392,10.0,86.0
201301011000,201301011030,-11.3721,0,291.0,2.182,9.8,3.51044,14.8825,2.4671,13.9588,478.743,10.0,82.0
201301011030,201301011100,-15.0257,0,299.0,2.462,10.8,3.68764,18.7133,2.5063,14.0889,534.553,10.0,81.0
201301011100,201301011130,-15.8777,0,293.0,2.825,12.1,3.9215,19.7992,2.55612,13.9918,574.866,10.0,80.0
201301011130,201301011200,-17.9026,0,156.0,2.862,12.3,3.95781,21.8604,2.56367,10.748,598.994,10.0,80.0
201301011200,201301011230,-11.0554,0,258.0,3.357,12.6,4.01243,15.0678,2.57494,13.3685,606.522,10.0,77.0
201301011230,201301011300,-11.14,0,159.0,3.005,12.3,3.95781,15.0978,2.56367,10.8495,597.323,10.0,79.0
201301011300,201301011330,-8.25726,0,101.0,2.862,12.3,3.95781,12.2151,2.56367,8.46301,571.554,10.0,80.0
201301011330,201301011400,-5.65585,0,67.0,2.683,12.1,3.9215,9.57735,2.55612,6.48008,529.655,10.0,81.0
201301011400,201301011430,-1.02636,0,55.0,1.64,11.6,3.83111,4.85747,2.53711,5.62575,472.344,9.4,88.0
201301011430,201301011500,-9.7646,0,115.0,1.651,11.7,3.84914,13.6137,2.54092,9.13349,400.601,9.4,88.0
201301011500,201301011530,-3.40154,0,61.0,1.8,11.8,3.8672,7.26874,2.54473,6.06487,315.654,9.4,87.0
201301011530,201301011600,-3.71863,0,43.0,2.946,12.0,3.90338,7.62201,2.55233,4.66703,218.955,9.4,79.0
201301011600,201301011630,-9999.0,1,21.0,3.066,11.9,3.88528,3.31562,2.54854,2.56675,112.161,9.4,78.0
201301011630,201301011700,-9999.0,1,3.0,2.733,11.6,3.83111,1.58336,2.53711,0.408876,13.395,10.0,80.0
201301011700,201301011730,4.98806,0,0.0,1.814,10.8,3.68764,-1.30042,2.5063,0.0,0.0,10.0,86.0
201301011730,201301011800,3.55155,0,0.0,1.684,10.8,3.68764,0.136091,2.5063,0.0,0.0,10.0,87.0
201301011800,201301011830,-9999.0,1,0.0,1.379,10.3,3.59874,1.18569,2.48679,0.0,0.0,10.0,89.0
201301011830,201301011900,-9999.0,1,0.0,1.369,10.2,3.58103,1.23237,2.48287,0.0,0.0,10.0,89.0
201301011900,201301011930,2.51834,0,0.0,1.098,9.9,3.52805,1.00971,2.47105,0.0,0.0,10.0,91.0
201301011930,201301012000,-9999.0,1,0.0,0.837,9.6,3.47529,1.1956,2.45916,0.0,0.0,10.0,93.0
201301012000,201301012030,-9999.0,1,0.0,0.82,9.3,3.42277,1.13997,2.4472,0.0,0.0,10.0,93.0
201301012030,201301012100,0.882739,0,0.0,0.694,9.1,3.38788,2.50514,2.43919,0.0,0.0,10.0,94.0
201301012100,201301012130,0.569045,0,0.0,0.698,9.2,3.40531,2.83627,2.4432,0.0,0.0,10.0,94.0
201301012130,201301012200,2.68744,0,0.0,0.698,9.2,3.40531,0.717872,2.4432,0.0,0.0,10.0,94.0
201301012200,201301012230,2.54845,0,0.0,0.703,9.3,3.42277,0.874319,2.4472,0.0,0.0,10.0,94.0
201301012230,201301012300,2.36736,0,0.0,0.703,9.3,3.42277,1.05541,2.4472,0.0,0.0,10.0,94.0
201301012300,201301012330,2.71077,0,0.0,0.586,9.3,3.42277,0.711999,2.4472,0.0,0.0,10.0,95.0
201301012330,201301020000,0.946977,0,0.0,0.582,9.2,3.40531,2.45833,2.4432,0.0,0.0,10.0,95.0
201301020000,201301020030,1.72783,0,0.0,0.582,9.2,3.40531,1.67748,2.4432,0.0,0.0,10.0,95.0
201301020030,201301020100,-9999.0,1,0.0,0.582,9.2,3.40531,1.06561,2.4432,0.0,0.0,10.0,95.0
