TIMESTAMP_START,TIMESTAMP_END,NEE,NEE_VUT_REF_QC,SW_IN_F,VPD_F_MDS,TA_F_MDS,RECO_NT_VUT_REF,GPP_NT_VUT_REF,RECO_DT_VUT_REF,GPP_DT_VUT_REF,SW_IN_POT,PPFD_IN,RH
200801010000,200801010030,-9999.0,1,0.0,0.297,3.798,0.787231,0.279753,1.02202,0.0,0.0,0.0,96.3
200801010030,200801010100,-9999.0,1,0.0,0.813,4.294,0.807634,0.114748,1.1062,0.0,0.0,-9999.0,-9999.0
200801010100,200801010130,-9999.0,1,0.0,0.285,3.598,0.779038,0.241428,0.989472,0.0,0.0,0.0,96.4
200801010130,200801010200,-9999.0,1,0.0,0.276,3.568,0.777811,0.240201,0.984658,0.0,0.0,0.0,96.5
200801010200,200801010230,-9999.0,1,0.0,0.267,3.486,0.774459,0.257624,0.97159,0.0,0.0,0.0,96.6
200801010230,200801010300,-9999.0,1,0.0,0.266,3.427,0.772049,0.258849,0.962268,0.0,0.0,0.0,96.6
200801010300,200801010330,-9999.0,1,0.0,0.264,3.315,0.767479,0.252783,0.944757,0.0,0.0,0.0,96.6
200801010330,200801010400,-9999.0,1,0.0,0.255,3.259,0.765197,0.248371,0.936092,0.0,0.0,0.0,96.7
200801010400,200801010430,-9999.0,1,0.0,0.254,3.203,0.762916,0.235678,0.927488,0.0,0.0,0.0,96.7
200801010430,200801010500,-9999.0,1,0.0,0.252,3.118,0.759457,0.257721,0.914541,0.0,0.0,0.0,96.7
200801010500,200801010530,-9999.0,1,0.0,0.25,3.014,0.75523,0.180382,0.898887,0.0,0.0,0.0,96.7
200801010530,200801010600,-9999.0,1,0.0,0.25,3.012,0.755149,0.177419,0.898588,0.0,0.0,0.0,96.7
200801010600,200801010630,-9999.0,1,0.0,0.25,2.981,0.75389,0.19321,0.893962,0.0,0.0,0.0,96.7
200801010630,200801010700,-9999.0,1,0.0,0.249,2.941,0.752266,0.244267,0.88802,0.0,0.0,0.0,96.7
200801010700,200801010730,-9999.0,1,0.0,0.248,2.871,0.749427,0.222894,0.877693,0.0,0.0,0.0,96.7
200801010730,200801010800,-9999.0,1,0.0,0.245,2.689,0.742058,0.302605,0.851268,0.0,0.0,0.0,96.7
200801010800,200801010830,-9999.0,1,0.0,0.243,2.604,0.738622,0.402841,0.839135,0.0,0.0,0.0,96.7
200801010830,200801010900,-9999.0,1,10.83,0.243,2.566,0.737087,0.37945,0.833754,0.0,10.0667,20.47,96.7
200801010900,200801010930,-9999.0,1,20.92,0.243,2.564,0.737007,2.1631,0.833471,0.0,91.0888,42.13,96.7
200801010930,200801011000,-9999.0,1,52.76,0.242,2.539,0.735997,0.976627,0.829946,0.0,178.552,100.9,96.7
200801011000,200801011030,-1.95152,0,86.6,0.245,2.736,0.743959,2.69548,0.858034,0.0,255.814,160.2,96.7
200801011030,200801011100,0.711099,0,67.7,0.244,2.631,0.739713,0.028614,0.842975,0.0,321.554,136.1,96.7
200801011100,200801011130,0.091976,0,62.47,0.244,2.637,0.739955,0.647979,0.84383,0.0,374.645,132.8,96.7
200801011130,200801011200,-9999.0,1,66.96,0.249,2.522,0.735311,-0.066484,0.827555,0.0,414.18,142.2,96.6
200801011200,200801011230,-9999.0,1,88.1,0.243,2.564,0.737007,0.789126,0.833471,0.0,439.483,183.9,96.7
200801011230,200801011300,-9999.0,1,221.9,0.235,2.582,0.737733,-0.542277,0.836017,0.0,450.12,470.6,96.8
200801011300,200801011330,-9999.0,1,150.5,0.27,2.851,0.748616,0.089418,0.87476,0.0,445.91,332.5,96.4
200801011330,200801011400,1.53764,0,245.2,0.697,3.452,0.77307,-0.76457,0.966209,0.0,426.923,526.6,91.1
200801011400,200801011430,1.04645,0,156.8,0.983,3.517,0.775726,-0.270724,0.976514,0.0,393.487,349.1,87.5
200801011430,200801011500,0.726683,0,167.7,0.947,3.104,0.758887,0.032204,0.912422,0.0,346.171,330.9,87.6
200801011500,200801011530,-1.0781,0,49.32,0.668,1.954,0.712483,1.79058,0.75063,0.0,285.787,107.8,90.5
200801011530,200801011600,1.85963,0,18.54,0.484,1.119,0.679265,-1.18037,0.647565,0.0,213.367,45.53,92.7
200801011600,200801011630,0.537348,0,5.27,0.376,0.819,0.667435,0.130087,0.61331,0.0,130.15,17.05,94.2
200801011630,200801011700,1.04367,0,0.193,0.336,0.528,0.656015,-0.387655,0.581425,0.0,38.2056,2.708,94.7
200801011700,200801011730,1.35028,0,0.0,0.3,0.302,0.647184,-0.703096,0.557552,0.0,0.0,0.0,95.2
200801011730,200801011800,-4.33601,0,0.0,0.284,0.144,0.64103,4.97704,0.541315,0.0,0.0,0.0,95.4
200801011800,200801011830,-9999.0,1,0.0,0.281,-0.003,0.63532,1.85039,0.526537,0.0,0.0,0.0,95.4
200801011830,200801011900,-9999.0,1,0.0,0.281,-0.307,0.623558,1.83863,0.496963,0.0,0.0,0.0,95.3
