TIMESTAMP_START,TIMESTAMP_END,NEE,NEE_VUT_REF_QC,SW_IN_F,VPD_F_MDS,TA_F_MDS,RECO_NT_VUT_REF,GPP_NT_VUT_REF,RECO_DT_VUT_REF,GPP_DT_VUT_REF,SW_IN_POT,TS_F_MDS_1,RH
200501010000,200501010030,-9999.0,1,0.0,0.376,-20.45,0.799187,0.392752,0.022517,0.0,0.0,-8.46,68.65
200501010030,200501010100,-9999.0,1,0.0,0.372,-20.59,0.788871,0.382283,0.021633,0.0,0.0,-8.51,68.6
200501010100,200501010130,-9999.0,1,0.0,0.376,-20.55,0.791816,0.385272,0.021883,0.0,0.0,-8.55,68.4
200501010130,200501010200,-9999.0,1,0.0,0.407,-20.18,0.819137,0.413014,0.024295,0.0,0.0,-8.58,66.86
200501010200,200501010230,-9999.0,1,0.0,0.391,-20.47,0.797712,0.391255,0.022389,0.0,0.0,-8.62,67.29
200501010230,200501010300,-9999.0,1,0.0,0.351,-20.93,0.763909,0.27131,0.019592,0.0,0.0,-8.67,69.44
200501010300,200501010330,-9999.0,1,0.0,0.388,-20.48,0.796975,0.390506,0.022325,0.0,0.0,-8.71,67.51
200501010330,200501010400,-9999.0,1,0.0,0.372,-20.78,0.774906,0.269307,0.020475,0.0,0.0,-8.77,68.03
200501010400,200501010430,-9999.0,1,0.0,0.367,-20.89,0.766839,0.274279,0.019825,0.0,0.0,-8.83,68.21
200501010430,200501010500,-9999.0,1,0.0,0.392,-20.52,0.794026,0.387514,0.022072,0.0,0.0,-8.89,67.08
200501010500,200501010530,-9999.0,1,0.0,0.4,-20.23,0.815437,0.409254,0.023958,0.0,0.0,-8.95,67.27
200501010530,200501010600,-9999.0,1,0.0,0.391,-20.21,0.816917,0.410758,0.024092,0.0,0.0,-9.0,68.05
200501010600,200501010630,-9999.0,1,0.0,0.412,-19.81,0.84659,0.440927,0.026892,0.0,0.0,-9.05,67.49
200501010630,200501010700,-9999.0,1,0.774,0.431,-19.58,0.863715,0.521178,0.028604,0.002003,0.0,-9.11,66.67
200501010700,200501010730,-9999.0,3,34.51,0.456,-19.36,0.880135,0.889713,0.030314,0.088029,49.8832,-9.15,65.37
200501010730,200501010800,-9999.0,3,109.6,0.522,-18.69,0.93035,2.0167,0.035967,0.270826,159.301,-9.2,62.57
200501010800,200501010830,-9999.0,3,193.3,0.628,-17.65,1.00878,2.67488,0.046156,0.461563,259.816,-9.22,58.81
200501010830,200501010900,-9999.0,3,273.7,0.782,-16.29,1.11186,3.18109,0.062294,0.633059,349.45,-9.23,54.27
200501010900,200501010930,-9999.0,3,345.7,0.939,-15.15,1.1984,3.25646,0.07848,0.777763,426.669,-9.23,50.08
200501010930,200501011000,-9999.0,3,366.3,0.852,-15.6,1.16425,3.17946,0.071789,0.817721,490.151,-9.18,53.02
200501011000,200501011030,-9999.0,3,413.0,0.795,-15.78,1.15058,3.33941,0.069224,0.906053,538.81,-9.09,55.49
200501011030,200501011100,-9999.0,3,482.5,1.304,-12.84,1.3731,1.27456,0.119369,1.032,571.813,-8.97,42.69
200501011100,200501011130,-9999.0,3,496.7,1.485,-11.9,1.44365,0.736015,0.139298,1.05697,588.597,-8.84,39.51
200501011130,200501011200,-9999.0,3,496.1,1.621,-11.28,1.48994,0.784169,0.153528,1.05592,588.873,-8.66,37.2
200501011200,200501011230,-9999.0,3,480.2,1.718,-10.94,1.51523,1.42231,0.161703,1.02794,572.636,-8.45,35.2
200501011230,200501011300,-9999.0,3,446.0,1.817,-10.41,1.55452,3.56694,0.174977,0.966655,540.166,-8.24,34.32
200501011300,200501011330,-9999.0,3,395.2,1.882,-10.06,1.58037,1.9783,0.184101,0.872747,492.017,-8.06,33.83
200501011330,200501011400,-9999.0,3,338.4,1.886,-10.05,1.58111,1.37204,0.184366,0.763452,429.013,-7.905,33.75
200501011400,200501011430,-9999.0,3,268.3,1.964,-9.68,1.60835,0.82887,0.19433,0.621878,352.232,-7.76,33.0
200501011430,200501011500,-9999.0,3,188.9,1.991,-9.59,1.61496,2.51693,0.196802,0.451857,262.989,-7.638,32.55
200501011500,200501011530,-9999.0,3,107.8,1.977,-9.79,1.60026,2.69552,0.191334,0.266578,162.809,-7.538,31.97
200501011530,200501011600,-9999.0,1,0.0,1.851,-10.3,1.56265,0.46881,0.177814,0.0,53.4721,-7.458,33.68
200501011600,200501011630,-9999.0,2,0.0,1.693,-11.03,1.50854,0.540744,0.159513,0.0,0.0,-7.395,35.7
200501011630,200501011700,-9999.0,2,0.0,1.554,-11.65,1.46234,0.151734,0.144931,0.0,0.0,-7.346,37.98
200501011700,200501011730,-9999.0,1,0.0,1.489,-12.04,1.43317,-0.131805,0.136205,0.0,0.0,-7.309,38.66
200501011730,200501011800,-9999.0,1,0.0,1.456,-12.25,1.41743,-0.148158,0.131648,0.0,0.0,-7.283,39.01
200501011800,200501011830,-9999.0,1,0.0,1.395,-12.5,1.39866,0.033975,0.126351,0.0,0.0,-7.265,40.37
200501011830,200501011900,-9999.0,1,0.0,1.371,-12.54,1.39566,0.030855,0.125516,0.0,0.0,-7.253,41.2
200501011900,200501011930,-9999.0,1,0.0,1.396,-12.43,1.40392,0.039433,0.12782,0.0,0.0,-7.243,40.64
200501011930,200501012000,-9999.0,1,0.0,1.442,-12.3,1.41368,-0.152054,0.130578,0.0,0.0,-7.233,39.34
200501012000,200501012030,-9999.0,1,0.0,1.471,-12.26,1.41668,-0.148938,0.131433,0.0,0.0,-7.223,38.31
200501012030,200501012100,-9999.0,1,0.0,1.501,-12.13,1.42642,-0.138812,0.13424,0.0,0.0,-7.211,37.71
200501012100,200501012130,-9999.0,2,0.0,1.608,-11.74,1.45561,0.14474,0.142887,0.0,0.0,-7.198,35.34
200501012130,200501012200,-9999.0,2,0.0,1.594,-11.82,1.44963,0.138521,0.141085,0.0,0.0,-7.183,35.49
200501012200,200501012230,-9999.0,2,0.0,1.623,-11.71,1.45785,0.147072,0.143566,0.0,0.0,-7.165,34.9
200501012230,200501012300,-9999.0,2,0.0,1.613,-11.77,1.45337,0.142408,0.14221,0.0,0.0,-7.143,34.99
200501012300,200501012330,-9999.0,1,0.0,1.572,-12.0,1.43616,-0.128692,0.137084,0.0,0.0,-7.122,35.47
200501012330,200501020000,-9999.0,2,0.0,1.635,-11.73,1.45636,0.145517,0.143113,0.0,0.0,-7.107,34.3
200501020000,200501020030,-9999.0,2,0.0,1.692,-11.46,1.47652,0.507409,0.149307,0.0,0.0,-7.102,33.49
200501020030,200501020100,-9999.0,2,0.0,1.746,-11.24,1.49292,0.524474,0.154476,0.0,0.0,-7.093,32.56
200501020100,200501020130,-9999.0,2,0.0,1.794,-11.07,1.50557,0.537647,0.158546,0.0,0.0,-7.073,31.66
200501020130,200501020200,-9999.0,2,0.0,1.846,-10.88,1.51969,0.552353,0.163173,0.0,0.0,-7.047,30.74
200501020200,200501020230,-9999.0,1,0.0,1.963,-10.37,1.55748,0.463414,0.176006,0.0,0.0,-7.018,29.27
200501020230,200501020300,-9999.0,1,0.0,2.007,-10.19,1.57078,0.477285,0.180679,0.0,0.0,-6.986,28.71
200501020300,200501020330,-9999.0,1,0.0,1.975,-10.29,1.56339,0.469581,0.178073,0.0,0.0,-6.949,29.29
200501020330,200501020400,-9999.0,1,0.0,1.957,-10.33,1.56044,0.466497,0.177038,0.0,0.0,-6.911,29.71
200501020400,200501020430,-9999.0,1,0.0,1.972,-10.28,1.56413,0.470351,0.178333,0.0,0.0,-6.877,29.45
200501020430,200501020500,-9999.0,1,0.0,2.011,-10.14,1.57447,0.481135,0.18199,0.0,0.0,-6.848,28.87
200501020500,200501020530,-9999.0,1,0.0,2.039,-10.01,1.58406,0.491138,0.185427,0.0,0.0,-6.818,28.61
200501020530,200501020600,-9999.0,1,0.0,2.021,-10.02,1.58332,0.490369,0.185161,0.0,0.0,-6.788,29.16
200501020600,200501020630,-9999.0,1,0.0,2.079,-9.81,1.59879,0.50651,0.190792,0.0,0.0,-6.759,28.36
200501020630,200501020700,-9999.0,1,1.066,2.222,-9.31,1.63549,0.544841,0.204615,0.002759,0.0,-6.729,26.39
200501020700,200501020730,-9999.0,3,33.87,2.413,-8.63,1.68512,2.88156,0.224361,0.08642,47.7446,-6.697,24.21
200501020730,200501020800,-9999.0,3,70.25,2.676,-7.67,1.75459,2.77156,0.254106,0.176483,157.321,-6.664,22.02
200501020800,200501020830,-9999.0,3,74.93,2.774,-7.337,1.77851,2.882,0.264937,0.187868,258.232,-6.623,21.22
