TIMESTAMP_START,TIMESTAMP_END,NEE,NEE_VUT_REF_QC,SW_IN_F,VPD_F_MDS,TA_F_MDS,RECO_NT_VUT_REF,GPP_NT_VUT_REF,RECO_DT_VUT_REF,GPP_DT_VUT_REF,SW_IN_POT,PPFD_IN,RH
201001020030,201001020100,-9999.0,1,0.0,0.852,-2.291,0.656143,-0.104732,1.50252,0.0,0.0,0.0,83.5
201001020100,201001020130,-9999.0,1,0.0,0.879,-2.193,0.660137,-0.092994,1.50637,0.0,0.0,0.0,83.1
201001020130,201001020200,-9999.0,1,0.0,0.842,-2.204,0.659689,-0.086512,1.50593,0.0,0.0,0.0,83.8
201001020200,201001020230,-9999.0,1,0.0,0.79,-2.106,0.663689,-0.109652,1.50977,0.0,0.0,0.0,84.9
201001020230,201001020300,-9999.0,1,0.0,0.735,-2.171,0.661035,-0.084054,1.50723,0.0,0.0,0.0,85.9
201001020300,201001020330,-9999.0,1,0.0,0.691,-2.213,0.659321,-0.087481,1.50558,0.0,0.0,0.0,86.7
201001020330,201001020400,-9999.0,1,0.0,0.627,-2.242,0.658139,-0.089711,1.50444,0.0,0.0,0.0,87.9
201001020400,201001020430,-9999.0,1,0.0,0.553,-2.269,0.657039,-0.095165,1.50338,0.0,0.0,0.0,89.3
201001020430,201001020500,-9999.0,1,0.0,0.534,-2.115,0.663321,-0.112315,1.50942,0.0,0.0,0.0,89.8
201001020500,201001020530,-9999.0,1,0.0,0.502,-2.26,0.657405,-0.131155,1.50374,0.0,0.0,0.0,90.3
201001020530,201001020600,-9999.0,1,0.0,0.491,-1.999,0.668064,-0.150628,1.51396,0.0,0.0,0.0,90.7
201001020600,201001020630,-9999.0,1,0.0,0.54,-1.81,0.675809,-0.050809,1.52133,0.0,0.0,0.0,89.9
201001020630,201001020700,-9999.0,1,0.0,0.522,-2.142,0.662219,-0.147881,1.50836,0.0,0.0,0.0,90.0
201001020700,201001020730,-9999.0,1,0.0,0.457,-2.668,0.640835,-0.103011,1.48765,0.0,0.0,0.0,90.9
201001020730,201001020800,-9999.0,1,0.0,0.404,-3.085,0.624018,-0.175199,1.47108,0.0,0.0,0.0,91.7
201001020800,201001020830,-9999.0,1,0.0,0.388,-3.119,0.622652,-0.195039,1.46972,0.0,0.0,0.0,92.0
201001020830,201001020900,-9999.0,1,64.01,0.393,-3.119,0.622652,0.91244,1.46972,0.706359,9.34304,60.52,91.9
201001020900,201001020930,-9999.0,1,128.5,0.419,-2.9,0.631464,1.23561,1.47845,1.07193,89.6718,157.2,91.5
201001020930,201001021000,-9999.0,1,181.3,0.47,-2.588,0.644075,0.054067,1.49082,1.2605,177.503,270.5,90.7
201001021000,201001021030,-4.28744,0,240.9,0.566,-1.964,0.669496,4.95694,1.51532,1.40983,255.175,373.2,89.3
201001021030,201001021100,-3.50872,0,248.467,0.738,-1.107,0.704816,4.21354,1.5485,1.42548,321.358,452.0,86.9
201001021100,201001021130,0.585404,0,285.367,0.964,-0.11,0.746452,0.161048,1.58639,1.49371,374.919,515.7,84.1
201001021130,201001021200,3.09788,0,323.2,1.314,0.933,0.790578,-2.3073,1.62524,1.55228,414.943,562.9,79.9
201001021200,201001021230,-1.259,0,292.0,1.814,1.787,0.827099,2.0861,1.65645,1.50473,440.744,548.0,73.9
201001021230,201001021300,0.41028,0,305.2,2.558,2.504,0.858007,0.447728,1.68225,1.52567,451.881,568.9,65.04
201001021300,201001021330,-3.9775,0,97.6,2.372,1.996,0.836086,4.81359,1.66401,0.921982,448.163,193.6,66.38
201001021330,201001021400,-0.223182,0,81.9,2.136,1.805,0.827873,1.05106,1.6571,0.829484,429.655,161.1,69.31
201001021400,201001021430,0.687892,0,61.69,2.107,1.798,0.827572,0.13968,1.65685,0.688757,396.672,119.3,69.71
201001021430,201001021500,-0.83386,0,66.96,1.963,1.611,0.819546,1.65341,1.65006,0.728158,349.779,126.6,71.4
201001021500,201001021530,1.92358,0,43.64,1.804,1.492,0.814446,-1.10913,1.64573,0.536262,289.778,86.6,73.5
201001021530,201001021600,1.69996,0,38.53,1.704,1.457,0.812948,-0.887012,1.64445,0.487353,217.697,73.0,74.9
201001021600,201001021630,0.119797,0,12.15,1.587,1.267,0.804822,0.685025,1.63751,0.181096,134.767,32.02,76.3
201001021630,201001021700,0.207414,0,0.0,1.405,0.868,0.787812,0.580398,1.62284,0.0,42.6218,6.947,78.4
201001021700,201001021730,-9999.0,1,0.0,1.213,0.532,0.773548,0.097125,1.6104,0.0,0.0,0.0,80.9
201001021730,201001021800,-9999.0,1,0.0,1.056,0.231,0.760817,0.337798,1.59918,0.0,0.0,0.0,83.0
201001021800,201001021830,-9999.0,1,0.0,0.909,-0.014,0.75049,0.230909,1.59,0.0,0.0,0.0,85.1
201001021830,201001021900,-9999.0,1,0.0,0.833,-0.07,0.748134,0.217997,1.5879,0.0,0.0,0.0,86.3
201001021900,201001021930,-9999.0,1,0.0,0.785,-0.166,0.744098,0.195449,1.58428,0.0,0.0,0.0,87.0
201001021930,201001022000,-9999.0,1,0.0,0.742,-0.286,0.739062,0.209762,1.57976,0.0,0.0,0.0,87.6
201001022000,201001022030,-9999.0,1,0.0,0.754,-0.168,0.744015,0.164414,1.58421,0.0,0.0,0.0,87.5
201001022030,201001022100,-9999.0,1,0.0,0.726,-0.368,0.735624,0.225728,1.57666,0.0,0.0,0.0,87.8
201001022100,201001022130,-9999.0,1,0.0,0.64,-0.677,0.722704,0.19911,1.56493,0.0,0.0,0.0,89.0
201001022130,201001022200,-9999.0,1,0.0,0.599,-0.8,0.717577,0.201846,1.56025,0.0,0.0,0.0,89.6
201001022200,201001022230,-9999.0,1,0.0,0.573,-1.01,0.708842,0.204758,1.55222,0.0,0.0,0.0,89.9
201001022230,201001022300,-9999.0,1,0.0,0.565,-1.067,0.706475,0.211206,1.55003,0.0,0.0,0.0,90.0
201001022300,201001022330,-9999.0,1,0.0,0.549,-1.185,0.701583,0.125403,1.5455,0.0,0.0,0.0,90.2
201001022330,201001030000,-9999.0,1,0.0,0.53,-1.382,0.693433,0.075325,1.53791,0.0,0.0,0.0,90.4
201001030000,201001030030,-9999.0,1,0.0,0.502,-1.533,0.687202,-0.053477,1.53208,0.0,0.0,0.0,90.8
201001030030,201001030100,-9999.0,1,0.0,0.501,-1.573,0.685554,-0.090596,1.52325,0.0,0.0,0.0,90.8
201001030100,201001030130,-9999.0,1,0.0,0.537,-1.489,0.689017,-0.069829,1.5192,0.0,0.0,0.0,90.2
201001030130,201001030200,-9999.0,1,0.0,0.574,-1.511,0.688109,-0.024478,1.51107,0.0,0.0,0.0,89.5
201001030200,201001030230,-9999.0,1,0.0,0.59,-1.529,0.687367,-0.01032,1.5031,0.0,0.0,0.0,89.2
201001030230,201001030300,-9999.0,1,0.0,0.586,-1.62,0.683619,-0.039393,1.49237,0.0,0.0,0.0,89.2
201001030300,201001030330,-9999.0,1,0.0,0.582,-1.58,0.685266,-0.025823,1.48661,0.0,0.0,0.0,89.3
201001030330,201001030400,-9999.0,1,0.0,0.594,-1.558,0.686172,-0.008502,1.48016,0.0,0.0,0.0,89.1
201001030400,201001030430,-9999.0,1,0.0,0.6,-1.56,0.68609,0.036804,1.47281,0.0,0.0,0.0,89.0
201001030430,201001030500,-9999.0,1,0.0,0.599,-1.571,0.685637,0.030711,1.46512,0.0,0.0,0.0,89.0
201001030500,201001030530,-9999.0,1,0.0,0.565,-1.734,0.67893,0.035946,1.45182,0.0,0.0,0.0,89.5
201001030530,201001030600,-9999.0,1,0.0,0.524,-1.823,0.675276,0.010407,1.4413,0.0,0.0,0.0,90.2
201001030600,201001030630,-9999.0,1,0.0,0.53,-1.801,0.676179,0.020319,1.43488,0.0,0.0,0.0,90.1
201001030630,201001030700,-9999.0,1,0.0,0.525,-1.919,0.67134,-0.004566,1.42333,0.0,0.0,0.0,90.1
201001030700,201001030730,-9999.0,1,0.0,0.522,-2.013,0.667491,-0.098506,1.41269,0.0,0.0,0.0,90.1
201001030730,201001030800,-9999.0,1,0.0,0.528,-2.111,0.663485,-0.088455,1.40194,0.0,0.0,0.0,89.9
201001030800,201001030830,-9999.0,1,0.0,0.559,-2.135,0.662505,-0.08267,1.39389,0.0,0.0,0.0,89.3
201001030830,201001030900,-9999.0,1,27.9,0.625,-1.952,0.669988,-0.098517,1.3933,0.312611,8.68814,57.39,88.2
201001030900,201001030930,-9999.0,1,85.7,0.803,-1.344,0.695003,-0.638647,1.40766,0.703966,88.3994,162.5,85.5
201001030930,201001031000,-9999.0,1,133.7,1.049,-0.416,0.733614,-0.196456,1.4326,0.895123,176.602,266.4,82.3
201001031000,201001031030,-9999.0,1,192.9,1.356,0.436,0.769483,1.58002,1.45406,1.05127,254.686,385.1,78.5
201001031030,201001031100,-9999.0,2,236.9,1.488,0.967,0.792026,0.202212,1.46412,1.12954,321.314,470.4,77.3
201001031100,201001031130,-9999.0,1,270.2,1.612,1.25,0.804096,1.22846,1.4657,1.17243,375.347,533.3,75.9
201001031130,201001031200,-9999.0,1,298.1,1.887,1.502,0.814874,0.065154,1.46612,1.19951,415.861,581.9,72.3
201001031200,201001031230,-9999.0,1,310.6,2.115,2.078,0.839618,0.089898,1.47679,1.20236,442.162,598.5,70.2
201001031230,201001031300,-9999.0,1,309.0,2.209,2.592,0.861815,0.112095,1.4851,1.18649,453.799,596.7,70.0
201001031300,201001031330,-9999.0,1,293.0,2.363,2.784,0.870134,0.120414,1.48307,1.15151,450.575,566.6,68.35
201001031330,201001031400,-9999.0,1,266.6,2.409,2.765,0.86931,1.29367,1.47444,1.10003,432.544,522.9,67.69
201001031400,201001031430,-9999.0,2,229.9,2.638,3.325,0.893649,0.837047,1.48356,1.0267,400.015,458.7,65.99
201001031430,201001031500,-9999.0,2,203.2,2.381,2.988,0.878988,0.927567,1.46518,0.963512,353.544,385.5,68.56
201001031500,201001031530,-9999.0,1,141.7,2.159,2.701,0.866536,1.01048,1.44837,0.8038,293.926,253.1,70.9
201001031530,201001031600,-9999.0,1,43.22,1.753,2.079,0.839661,-0.437709,1.42135,0.369875,222.182,82.1,75.3
201001031600,201001031630,2.28355,0,5.623,1.096,1.232,0.803327,-1.48022,1.38733,0.059722,139.538,14.59,83.6
201001031630,201001031700,-9999.0,1,0.0,0.833,0.543,0.774014,0.449363,1.35812,0.0,47.4103,2.598,86.9
201001031700,201001031730,-9999.0,1,0.0,0.827,0.34,0.765422,0.492537,1.34413,0.0,0.0,0.0,86.8
201001031730,201001031800,1.46874,0,0.0,0.863,0.327,0.764873,-0.703867,1.3361,0.0,0.0,0.0,86.2
201001031800,201001031830,1.92133,0,0.0,0.99,0.342,0.765507,-1.15582,1.32895,0.0,0.0,0.0,84.2
201001031830,201001031900,1.54281,0,0.0,1.035,0.284,0.763056,-0.779754,1.31954,0.0,0.0,0.0,83.4
201001031900,201001031930,0.616585,0,0.0,1.07,0.251,0.761662,0.145077,1.31092,0.0,0.0,0.0,82.8
201001031930,201001032000,1.11381,0,0.0,1.005,0.213,0.760058,-0.353752,1.30216,0.0,0.0,0.0,83.8
201001032000,201001032030,1.12407,0,0.0,0.957,0.059,0.753564,-0.370507,1.28989,0.0,0.0,0.0,84.4
201001032030,201001032100,1.49638,0,0.0,0.861,-0.487,0.730642,-0.765738,1.26574,0.0,0.0,0.0,85.4
201001032100,201001032130,1.15176,0,0.0,0.767,-1.096,0.705272,-0.446488,1.23968,0.0,0.0,0.0,86.4
201001032130,201001032200,0.94461,0,0.0,0.723,-1.586,0.685019,-0.259591,1.21728,0.0,0.0,0.0,86.7
201001032200,201001032230,0.9687,0,0.0,0.695,-1.934,0.670725,-0.297975,1.19931,0.0,0.0,0.0,86.9
201001032230,201001032300,0.614879,0,0.0,0.701,-2.313,0.655247,0.040368,1.18043,0.0,0.0,0.0,86.4
201001032300,201001032330,0.95285,0,0.0,0.766,-2.611,0.643143,-0.309707,1.16412,0.0,0.0,0.0,84.8
201001032330,201001040000,0.66636,0,0.0,0.803,-2.918,0.630738,-0.035622,1.14758,0.0,0.0,0.0,83.7
201001040000,201001040030,0.386023,0,0.0,0.806,-3.27,0.616597,0.230574,1.12971,0.0,0.0,0.0,83.2
201001040030,201001040100,0.9102,0,0.0,0.775,-3.878,0.592385,-0.317815,1.10397,0.0,0.0,0.0,83.1
201001040100,201001040130,0.788446,0,0.0,0.711,-4.37,0.572999,-0.215447,1.08186,0.0,0.0,0.0,83.9
201001040130,201001040200,0.729082,0,0.0,0.652,-4.758,0.557847,-0.171235,1.06304,0.0,0.0,0.0,84.8
201001040200,201001040230,0.271603,0,0.0,0.61,-5.103,0.544479,0.272876,1.04563,0.0,0.0,0.0,85.4
201001040230,201001040300,0.68696,0,0.0,0.572,-5.315,0.536314,-0.150646,1.03244,0.0,0.0,0.0,86.1
201001040300,201001040330,0.427547,0,0.0,0.553,-5.654,0.523339,0.095792,1.01535,0.0,0.0,0.0,86.2
201001040330,201001040400,0.229576,0,0.0,0.52,-5.884,0.514594,0.285018,1.00172,0.0,0.0,0.0,86.8
201001040400,201001040430,0.409104,0,0.0,0.553,-5.836,0.516415,0.107311,0.996756,0.0,0.0,0.0,86.0
201001040430,201001040500,0.58313,0,0.0,0.59,-5.813,0.517289,-0.065841,0.991004,0.0,0.0,0.0,85.1
201001040500,201001040530,-0.601902,0,0.0,0.571,-6.069,0.507595,1.1095,0.976729,0.0,0.0,0.0,85.3
201001040530,201001040600,-0.429752,0,0.0,0.55,-6.453,0.493167,0.922919,0.958604,0.0,0.0,0.0,85.4
201001040600,201001040630,0.424046,0,0.0,0.546,-6.647,0.486181,0.062135,0.94636,0.0,0.0,0.0,85.3
201001040630,201001040700,0.879326,0,0.0,0.564,-6.749,0.482637,-0.396689,0.936971,0.0,0.0,0.0,84.7
201001040700,201001040730,0.848334,0,0.0,0.559,-6.937,0.475915,-0.372419,0.925015,0.0,0.0,0.0,84.6
201001040730,201001040800,0.797583,0,0.0,0.526,-7.13,0.469037,-0.328546,0.912966,0.0,0.0,0.0,85.3
201001040800,201001040830,0.255735,0,0.0,0.527,-7.2,0.466702,0.210967,0.904671,0.0,0.0,0.0,85.2
201001040830,201001040900,2.43244,0,55.6,0.538,-7.09,0.470993,-1.96145,0.901766,0.232264,9.5214,50.09,85.0
201001040900,201001040930,-9999.0,1,27.8,0.598,-6.638,0.488018,0.192503,0.908862,0.130019,90.3696,127.6,83.9
201001040930,201001041000,-9999.0,1,58.775,0.701,-6.172,0.505786,0.636536,0.916067,0.228906,178.633,229.8,81.8
201001041000,201001041030,-1.80163,0,126.308,0.813,-5.669,0.525189,2.32682,0.924018,0.370155,256.771,343.8,79.7
201001041030,201001041100,-1.02306,0,320.6,0.973,-4.94,0.553617,1.57668,0.937927,0.589647,323.445,444.7,77.0
201001041100,201001041130,1.80718,0,315.6,1.077,-4.543,0.569434,-1.23775,0.942205,0.571373,377.516,525.6,75.3
201001041130,201001041200,1.52666,0,325.6,1.181,-4.262,0.580803,-0.945857,0.943112,0.566146,418.058,578.0,73.5
201001041200,201001041230,-1.01545,0,315.7,1.214,-4.039,0.589941,1.60539,0.942319,0.543747,444.377,577.2,73.2
201001041230,201001041300,-4.88429,0,311.6,1.149,-4.008,0.591476,5.47577,0.936332,0.526373,456.023,568.3,74.7
201001041300,201001041330,2.97286,0,295.2,1.208,-3.7,0.604073,-2.36879,0.937602,0.498354,452.796,537.8,74.0
201001041330,201001041400,1.32365,0,273.7,1.318,-3.388,0.616916,-0.706734,0.938808,0.46558,434.753,501.3,72.3
201001041400,201001041430,-0.201994,0,232.2,1.332,-3.246,0.622963,0.824957,0.935509,0.41315,402.201,425.9,72.3
201001041430,201001041500,0.61702,0,187.4,1.359,-3.078,0.630084,0.013064,0.932802,0.354028,355.697,341.3,72.1
201001041500,201001041530,-0.716623,0,133.8,1.377,-2.989,0.63402,1.35064,0.92804,0.278377,296.038,235.5,71.9
201001041530,201001041600,0.052309,0,78.7,1.275,-3.087,0.630361,0.578052,0.91859,0.186963,224.245,133.7,73.8
201001041600,201001041630,-0.901567,0,29.6,1.214,-3.28,0.622858,1.52442,0.906816,0.082448,141.544,53.3,74.7
201001041630,201001041700,1.15403,0,1.382,1.09,-3.496,0.614445,-0.539585,0.894528,0.004261,49.3521,9.54,76.9
201001041700,201001041730,-9999.0,1,0.0,1.023,-3.694,0.606783,-0.074447,0.882745,0.0,0.0,0.0,78.0
201001041730,201001041800,-9999.0,1,0.0,1.012,-3.895,0.599022,-0.082208,0.870945,0.0,0.0,0.0,77.9
201001041800,201001041830,-9999.0,1,0.0,0.98,-4.078,0.592003,-0.078746,0.859643,0.0,0.0,0.0,78.3
201001041830,201001041900,-9999.0,1,0.0,0.863,-4.416,0.578841,-0.092905,0.844621,0.0,0.0,0.0,80.4
201001041900,201001041930,-9999.0,1,0.0,0.772,-5.057,0.553847,-0.142913,0.822273,0.0,0.0,0.0,81.6
201001041930,201001042000,-9999.0,1,0.0,0.691,-5.471,0.537974,-0.184179,0.80556,0.0,0.0,0.0,83.0
201001042000,201001042030,-9999.0,1,0.0,0.647,-5.696,0.529527,-0.172972,0.793551,0.0,0.0,0.0,83.8
201001042030,201001042100,-9999.0,1,0.0,0.604,-5.859,0.523504,-0.230822,0.783115,0.0,0.0,0.0,84.7
201001042100,201001042130,-9999.0,1,0.0,0.581,-6.009,0.517998,-0.283955,0.773046,0.0,0.0,0.0,85.1
201001042130,201001042200,-9999.0,1,0.0,0.591,-6.044,0.516916,-0.302931,0.765785,0.0,0.0,0.0,84.8
201001042200,201001042230,-9999.0,1,0.0,0.573,-6.196,0.511349,-0.350231,0.755754,0.0,0.0,0.0,85.1
201001042230,201001042300,-9999.0,1,0.0,0.523,-6.379,0.504617,-0.347714,0.745038,0.0,0.0,0.0,86.2
201001042300,201001042330,-9999.0,1,0.0,0.513,-6.445,0.502357,-0.391779,0.737138,0.0,0.0,0.0,86.4
201001042330,201001050000,-9999.0,1,0.0,0.526,-6.489,0.500936,-0.369913,0.729776,0.0,0.0,0.0,86.0
201001050000,201001050030,-9999.0,1,0.0,0.517,-6.72,0.492421,-0.270012,0.718092,0.0,0.0,0.0,86.0
201001050030,201001050100,-9999.0,1,0.0,0.478,-6.771,0.49074,0.033572,0.714642,0.0,0.0,0.0,87.0
201001050100,201001050130,-9999.0,1,0.0,0.497,-6.762,0.491328,0.03416,0.712586,0.0,0.0,0.0,86.5
201001050130,201001050200,-9999.0,1,0.0,0.519,-6.938,0.484928,0.047247,0.706258,0.0,0.0,0.0,85.7
201001050200,201001050230,-9999.0,1,0.0,0.466,-7.5,0.464143,-0.032257,0.690988,0.0,0.0,0.0,86.6
201001050230,201001050300,-9999.0,1,0.0,0.428,-7.49,0.464748,-0.031652,0.68901,0.0,0.0,0.0,87.7
201001050300,201001050330,-9999.0,1,0.0,0.46,-7.38,0.469078,0.009092,0.689341,0.0,0.0,0.0,86.9
201001050330,201001050400,-9999.0,1,0.0,0.452,-7.4,0.468568,0.008582,0.686661,0.0,0.0,0.0,87.1
201001050400,201001050430,-9999.0,1,0.0,0.433,-7.55,0.46322,-0.03318,0.680997,0.0,0.0,0.0,87.5
201001050430,201001050500,-9999.0,1,0.0,0.457,-7.56,0.463081,-0.033319,0.678562,0.0,0.0,0.0,86.8
201001050500,201001050530,-9999.0,1,0.0,0.484,-7.47,0.466664,-0.029736,0.678412,0.0,0.0,0.0,86.1
201001050530,201001050600,-9999.0,1,0.0,0.522,-7.32,0.472505,0.012519,0.679607,0.0,0.0,0.0,85.2
201001050600,201001050630,-9999.0,1,0.0,0.541,-7.29,0.473866,0.01388,0.678062,0.0,0.0,0.0,84.7
201001050630,201001050700,-9999.0,1,0.0,0.551,-7.29,0.474104,0.014118,0.675836,0.0,0.0,0.0,84.4
201001050700,201001050730,-9999.0,1,0.0,0.555,-7.38,0.470968,0.010982,0.671588,0.0,0.0,0.0,84.2
201001050730,201001050800,-9999.0,1,0.0,0.517,-7.62,0.462244,-0.051448,0.663977,0.0,0.0,0.0,85.0
201001050800,201001050830,-9999.0,1,0.0,0.511,-7.6,0.46322,-0.03318,0.662225,0.0,0.0,0.0,85.2
201001050830,201001050900,-9999.0,1,10.35,0.558,-7.22,0.47769,0.115674,0.668488,0.007003,8.99309,21.15,84.3
201001050900,201001050930,-9999.0,1,16.21,0.56,-6.912,0.489584,-0.050624,0.673054,0.010965,89.3942,35.87,84.6
201001050930,201001051000,-9999.0,1,28.88,0.625,-6.321,0.51247,0.494394,0.68369,0.019526,178.035,64.46,83.6
201001051000,201001051030,-9999.0,1,43.09,0.663,-5.931,0.52786,0.168096,0.689793,0.029118,256.591,95.8,83.1
201001051030,201001051100,-9999.0,1,65.18,0.719,-5.551,0.543013,0.742909,0.695566,0.044006,323.716,142.8,82.2
201001051100,201001051130,-9999.0,1,88.8,0.735,-5.121,0.560299,0.510108,0.702277,0.059897,378.263,189.1,82.4
201001051130,201001051200,-0.829666,0,96.9,0.778,-4.594,0.581663,1.41133,0.710864,0.065339,419.298,205.0,82.1
201001051200,201001051230,0.404369,0,229.2,0.886,-4.14,0.600314,0.195945,0.717773,0.153739,446.119,389.0,80.3
201001051230,201001051300,-9999.0,1,338.4,0.997,-3.54,0.625145,0.543753,0.727485,0.226006,458.268,588.3,78.8
201001051300,201001051330,-9999.0,1,262.767,1.057,-2.889,0.6524,-0.41573,0.737985,0.176014,455.536,575.6,78.6
201001051330,201001051400,0.032497,0,231.033,1.156,-2.3,0.677381,0.644884,0.747022,0.154948,437.97,481.2,77.6
