TIMESTAMP_START,TIMESTAMP_END,NEE,NEE_VUT_REF_QC,SW_IN_F,VPD_F_MDS,TA_F_MDS,RECO_NT_VUT_REF,GPP_NT_VUT_REF,RECO_DT_VUT_REF,GPP_DT_VUT_REF,SW_IN_POT,TS_F_MDS_1,RH
200501010000,200501010030,0.075219,0,0.0,0.277,-21.86,0.1163,0.041081,0.180603,0.0,0.0,-6.645,73.82
200501010030,200501010100,-9999.0,1,0.0,0.248,-22.39,0.108758,-0.164389,0.172411,0.0,0.0,-6.704,75.42
200501010100,200501010130,0.02206,0,0.0,0.246,-22.28,0.11031,0.08825,0.17411,0.0,0.0,-6.765,75.93
200501010130,200501010200,0.205889,0,0.0,0.252,-22.2,0.111442,-0.094447,0.175346,0.0,0.0,-6.822,75.52
200501010200,200501010230,0.169573,0,0.0,0.246,-22.54,0.106656,-0.062917,0.170097,0.0,0.0,-6.877,75.36
200501010230,200501010300,-9999.0,1,0.0,0.235,-22.86,0.102218,-0.163458,0.165165,0.0,0.0,-6.929,75.74
200501010300,200501010330,-9999.0,1,0.0,0.234,-23.26,0.096767,-0.166679,0.159015,0.0,0.0,-6.981,75.01
200501010330,200501010400,-9999.0,1,0.0,0.223,-23.16,0.09812,-0.165326,0.160551,0.0,0.0,-7.032,76.36
200501010400,200501010430,-9999.0,1,0.0,0.221,-23.0,0.100298,-0.163148,0.16301,0.0,0.0,-7.084,76.89
200501010430,200501010500,-9999.0,1,0.0,0.279,-21.21,0.125774,-0.20914,0.190666,0.0,0.0,-7.134,75.15
200501010500,200501010530,-9999.0,1,0.0,0.307,-20.92,0.130075,-0.204839,0.195157,0.0,0.0,-7.181,73.34
200501010530,200501010600,-9999.0,1,0.0,0.255,-22.3,0.110027,-0.177238,0.173801,0.0,0.0,-7.223,75.01
200501010600,200501010630,0.389924,0,0.0,0.276,-21.54,0.120934,-0.26899,0.185556,0.0,0.0,-7.264,74.64
200501010630,200501010700,-9999.0,1,0.0,0.305,-21.07,0.127845,-0.207069,0.192834,0.0,0.0,-7.303,73.11
200501010700,200501010730,-9999.0,1,0.0,0.425,-18.5,0.167523,-0.077591,0.23252,0.0,0.0,-7.341,70.06
200501010730,200501010800,0.425914,0,0.0,0.686,-15.09,0.223728,-0.202186,0.284088,0.0,0.0,-7.379,63.74
200501010800,200501010830,0.643597,0,0.0,0.775,-14.6,0.232024,-0.411573,0.291341,0.0,0.0,-7.412,60.64
200501010830,200501010900,-9999.0,1,39.97,0.857,-14.07,0.241041,-0.293714,0.299135,0.189891,47.272,-7.433,58.35
200501010900,200501010930,-9999.0,3,128.8,1.063,-12.52,0.267615,0.461376,0.321598,0.587063,168.438,-7.442,54.47
200501010930,200501011000,-9999.0,1,219.9,1.54,-9.59,0.31828,0.447442,0.362616,0.962223,282.082,-7.439,47.83
200501011000,200501011030,-9999.0,1,305.8,1.831,-7.937,0.346878,1.35124,0.384874,1.28949,385.074,-7.421,45.53
200501011030,200501011100,-9999.0,1,381.4,2.055,-6.822,0.366103,1.18233,0.39952,1.55846,475.652,-7.377,43.92
200501011100,200501011130,-9999.0,1,445.9,2.444,-5.508,0.388647,1.1443,0.416396,1.7751,552.268,-7.298,39.7
200501011130,200501011200,-9999.0,1,500.3,2.624,-4.741,0.401735,1.43686,0.426055,1.94932,613.609,-7.188,38.94
200501011200,200501011230,-9999.0,1,541.7,2.843,-4.258,0.409947,1.72308,0.432066,2.07703,658.626,-7.05,36.21
200501011230,200501011300,-9999.0,1,563.6,3.404,-3.002,0.431176,1.64825,0.447437,2.14295,686.549,-6.881,30.49
200501011300,200501011330,-9999.0,1,566.3,3.658,-2.358,0.441985,1.80254,0.455173,2.15101,696.901,-6.692,28.8
200501011330,200501011400,-9999.0,1,556.4,4.101,-1.291,0.459773,1.82032,0.467779,2.1214,689.504,-6.491,26.23
200501011400,200501011430,-9999.0,1,526.4,4.348,-0.865,0.46683,1.42745,0.472738,2.03031,664.484,-6.289,24.2
200501011430,200501011500,-9999.0,1,488.6,4.326,-0.98,0.464927,1.38506,0.471404,1.91248,622.27,-6.09,23.94
200501011500,200501011530,-9999.0,1,435.3,4.332,-0.861,0.466896,1.37997,0.472785,1.74026,563.584,-5.896,24.49
200501011530,200501011600,-9999.0,2,368.2,4.37,-0.897,0.4663,2.13565,0.472367,1.5127,489.43,-5.712,23.64
200501011600,200501011630,-9999.0,2,287.4,4.623,-0.561,0.471849,1.51728,0.476252,1.22141,401.077,-5.545,21.18
200501011630,200501011700,-9999.0,1,197.5,4.881,-0.186,0.478022,0.607184,0.480557,0.872786,300.037,-5.396,19.02
200501011700,200501011730,-9999.0,2,107.4,4.445,-0.784,0.468168,0.035713,0.473676,0.494359,188.038,-5.275,22.97
200501011730,200501011800,-9999.0,1,0.0,2.706,-5.201,0.393893,-0.021489,0.420279,0.0,66.9972,-5.184,34.78
200501011800,200501011830,-9999.0,1,0.0,1.021,-13.6,0.249071,-0.041616,0.305999,0.0,0.0612085,-5.135,52.23
200501011830,200501011900,-9999.0,1,0.0,0.771,-15.4,0.218501,-0.014413,0.279477,0.0,0.0,-5.132,58.15
200501011900,200501011930,0.371623,0,0.0,0.661,-16.46,0.200782,-0.170841,0.263582,0.0,0.0,-5.175,60.79
200501011930,200501012000,-9999.0,1,0.0,0.67,-16.2,0.205104,-0.025154,0.267498,0.0,0.0,-5.247,61.16
200501012000,200501012030,-9999.0,1,0.0,0.565,-17.35,0.186118,-0.065399,0.250099,0.0,0.0,-5.337,63.91
200501012030,200501012100,-9999.0,1,0.0,0.532,-17.95,0.176362,-0.065971,0.240947,0.0,0.0,-5.437,64.25
200501012100,200501012130,0.245956,0,0.0,0.591,-17.21,0.18841,-0.057546,0.252227,0.0,0.0,-5.538,62.7
200501012130,200501012200,0.020685,0,0.0,0.642,-16.82,0.194824,0.174139,0.258142,0.0,0.0,-5.642,60.77
200501012200,200501012230,-9999.0,1,0.0,0.576,-17.74,0.179763,-0.053983,0.244155,0.0,0.0,-5.743,61.92
200501012230,200501012300,-9999.0,1,0.0,0.547,-18.08,0.174263,-0.063299,0.238958,0.0,0.0,-5.842,62.79
200501012300,200501012330,0.077036,0,0.0,0.501,-18.4,0.169122,0.092086,0.234055,0.0,0.0,-5.939,64.96
200501012330,200501020000,0.055704,0,0.0,0.616,-17.16,0.18923,0.133526,0.252987,0.0,0.0,-6.035,61.28
200501020000,200501020030,0.174234,0,0.0,0.582,-17.8,0.17879,0.004556,0.243239,0.0,0.0,-6.129,61.38
200501020030,200501020100,0.230285,0,0.0,0.552,-17.97,0.176039,-0.054246,0.240641,0.0,0.0,-6.218,62.79
200501020100,200501020130,0.088896,0,0.0,0.58,-17.51,0.183505,0.094609,0.247663,0.0,0.0,-6.304,62.41
200501020130,200501020200,0.159101,0,0.0,0.664,-16.89,0.19367,0.034569,0.257082,0.0,0.0,-6.385,59.19
200501020200,200501020230,-9999.0,1,0.0,0.499,-18.77,0.163223,-0.076825,0.228372,0.0,0.0,-6.461,63.99
200501020230,200501020300,-9999.0,1,0.0,0.451,-19.12,0.157691,-0.089819,0.222984,0.0,0.0,-6.533,66.49
200501020300,200501020330,-9999.0,1,0.0,0.445,-19.24,0.155805,-0.091868,0.221135,0.0,0.0,-6.605,66.58
200501020330,200501020400,-9999.0,1,0.0,0.393,-19.59,0.15034,-0.104354,0.215735,0.0,0.0,-6.675,69.54
200501020400,200501020430,-9999.0,1,0.0,0.421,-18.98,0.159898,-0.08212,0.225141,0.0,0.0,-6.743,69.07
200501020430,200501020500,-9999.0,1,0.0,0.43,-18.58,0.166246,-0.069498,0.231292,0.0,0.0,-6.807,69.45
200501020500,200501020530,-9999.0,1,0.0,0.574,-16.03,0.207939,-0.019891,0.270052,0.0,0.0,-6.864,67.17
200501020530,200501020600,-9999.0,1,0.0,0.5,-17.58,0.182365,-0.060867,0.246596,0.0,0.0,-6.909,67.43
200501020600,200501020630,-9999.0,1,0.0,0.456,-18.35,0.169923,-0.065511,0.234822,0.0,0.0,-6.943,68.27
200501020630,200501020700,-9999.0,1,0.0,0.433,-18.68,0.164653,-0.069601,0.229756,0.0,0.0,-6.976,68.98
200501020700,200501020730,0.279591,0,0.0,0.556,-17.18,0.188902,-0.090689,0.252683,0.0,0.0,-7.014,64.96
200501020730,200501020800,0.092526,0,0.0,0.857,-14.59,0.232194,0.139668,0.291489,0.0,0.0,-7.055,56.53
200501020800,200501020830,-9999.0,1,0.0,0.643,-16.33,0.202941,-0.028475,0.265541,0.0,0.0,-7.091,62.27
200501020830,200501020900,-9999.0,2,24.61,0.705,-15.71,0.213294,-0.174052,0.274848,0.11778,44.8378,-7.121,60.75
200501020900,200501020930,-9999.0,3,96.5,1.152,-12.41,0.26951,0.482734,0.323173,0.446432,165.896,-7.146,51.11
200501020930,200501021000,-9999.0,1,194.3,1.531,-10.43,0.303731,0.432893,0.351057,0.859864,279.931,-7.165,44.58
200501021000,200501021030,-9999.0,1,274.2,2.364,-6.821,0.36612,1.37048,0.399533,1.1719,383.37,-7.171,35.49
200501021030,200501021100,-9999.0,1,351.5,2.859,-4.619,0.403812,1.62331,0.427579,1.4541,474.444,-7.144,34.07
200501021100,200501021130,-9999.0,1,412.9,2.435,-5.196,0.393978,1.11936,0.420342,1.66567,551.594,-7.069,41.34
200501021130,200501021200,-9999.0,1,453.7,2.515,-4.796,0.400799,1.29739,0.425367,1.80054,613.5,-6.94,41.23
200501021200,200501021230,-9999.0,1,492.0,3.437,-2.641,0.437242,1.47236,0.451785,1.92322,659.104,-6.766,31.69
200501021230,200501021300,-9999.0,1,507.2,3.934,-1.019,0.464282,1.42491,0.47095,1.97089,687.623,-6.562,30.64
200501021300,200501021330,-1.07504,0,520.6,4.481,0.137,0.483322,1.55836,0.484239,2.01245,698.572,-6.338,27.39
200501021330,200501021400,-0.930113,0,525.7,4.916,1.23,0.501135,1.43125,0.496527,2.02816,691.761,-6.105,26.4
200501021400,200501021430,-1.6013,0,499.8,5.41,2.637,0.52378,2.12508,0.511955,1.94775,667.309,-5.866,26.76
200501021430,200501021500,-0.928915,0,460.1,5.024,2.3,0.518386,1.4473,0.508299,1.8213,625.633,-5.628,30.34
200501021500,200501021530,-0.110127,0,407.6,5.078,2.288,0.518194,0.628321,0.508169,1.64782,567.446,-5.393,29.52
200501021530,200501021600,-1.16429,0,315.5,5.844,3.809,0.542387,1.70668,0.52448,1.32496,493.744,-5.167,27.19
200501021600,200501021630,0.230106,0,190.5,5.257,2.924,0.528358,0.298252,0.51505,0.844471,405.788,-4.956,30.27
200501021630,200501021700,-9999.0,1,48.75,4.293,1.111,0.499205,0.966297,0.495202,0.230639,305.083,-4.765,35.17
200501021700,200501021730,-9999.0,1,24.87,2.46,-2.844,0.433833,0.001378,0.449344,0.11901,193.352,-4.601,50.35
200501021730,200501021800,-9999.0,1,0.0,2.238,-4.023,0.413933,-0.011227,0.43497,0.0,72.5065,-4.472,50.66
200501021800,200501021830,0.634804,0,0.0,2.506,-3.524,0.422376,-0.212428,0.441094,0.0,0.352165,-4.38,46.79
200501021830,200501021900,0.250746,0,0.0,2.9,-2.516,0.439338,0.188592,0.453284,0.0,0.0,-4.321,42.88
