TIMESTAMP_START,TIMESTAMP_END,NEE,NEE_VUT_REF_QC,SW_IN_F,VPD_F_MDS,TA_F_MDS,RECO_NT_VUT_REF,GPP_NT_VUT_REF,RECO_DT_VUT_REF,GPP_DT_VUT_REF,SW_IN_POT,PPFD_IN,RH
201201010730,201201010800,0.204945,0,0.0,0.551,12.11,1.21733,1.01238,0.999807,0.0,0.0,0.0,96.1
201201010800,201201010830,2.81683,0,0.0,0.681,12.17,1.22035,-1.59648,1.0019,0.0,0.0,0.0,95.2
201201010830,201201010900,2.37819,0,0.032,0.733,12.08,1.21582,-1.16237,0.99876,0.000129,10.0667,3.123,94.8
201201010900,201201010930,-3.71399,0,8.87,0.76,12.04,1.2138,4.92779,0.997365,0.035719,91.0888,18.79,94.6
201201010930,201201011000,2.26835,0,16.06,0.835,12.14,1.21884,-1.04951,1.00085,0.064642,178.552,33.35,94.1
201201011000,201201011030,1.06959,0,21.04,0.886,12.28,1.22589,0.156301,1.00574,0.084659,255.814,45.41,93.8
201201011030,201201011100,1.30678,0,37.13,1.039,12.43,1.23346,-0.073324,1.01097,0.14924,321.554,76.3,92.8
201201011100,201201011130,4.67242,0,46.99,0.815,12.29,1.22639,-3.44603,1.00609,0.188747,374.645,92.7,94.3
201201011130,201201011200,6.78249,0,62.63,0.566,12.13,1.21833,-5.56416,1.0005,0.251306,414.18,116.6,96.0
201201011200,201201011230,1.96194,0,58.36,0.661,12.36,1.22992,-0.732015,1.00853,0.234239,439.483,110.3,95.4
201201011230,201201011300,-9999.0,1,64.98,0.774,12.6,1.24204,-1.10848,1.0169,0.260694,450.12,122.0,94.7
201201011300,201201011330,5.71437,0,93.8,0.612,12.57,1.24053,-4.47384,1.01585,0.375596,445.91,172.6,95.8
201201011330,201201011400,-9999.0,1,90.6,0.783,12.79,1.25164,-1.39959,1.02353,0.36286,426.923,173.3,94.7
201201011400,201201011430,-9999.0,1,53.32,0.825,12.75,1.24962,-1.22087,1.02214,0.214082,393.487,104.9,94.4
201201011430,201201011500,-9999.0,1,43.26,1.092,12.97,1.26076,-1.04632,1.02981,0.173807,346.171,86.9,92.7
201201011500,201201011530,-9999.0,1,30.32,1.224,13.13,1.26886,-0.752239,1.03539,0.121923,285.787,62.47,91.9
201201011530,201201011600,-9999.0,1,29.1,1.434,13.28,1.27647,-0.370412,1.04063,0.117027,213.367,58.8,90.6
201201011600,201201011630,-9999.0,1,17.38,1.265,13.08,1.26633,-0.203093,1.03365,0.069949,130.15,35.04,91.6
201201011630,201201011700,-9999.0,1,2.152,0.885,12.76,1.25013,0.019347,1.02248,0.00867,38.2056,6.608,94.0
201201011700,201201011730,-9999.0,1,0.0,0.684,12.56,1.24002,0.006589,1.01551,0.0,0.0,0.0,95.3
201201011730,201201011800,-9999.0,1,0.0,0.792,12.67,1.24558,-0.053163,1.01934,0.0,0.0,0.0,94.6
201201011800,201201011830,-9999.0,1,0.0,0.836,12.68,1.24608,-0.052657,1.01969,0.0,0.0,0.0,94.3
201201011830,201201011900,-9999.0,1,0.0,0.867,12.7,1.24709,-0.051646,1.02039,0.0,0.0,0.0,94.1
201201011900,201201011930,-9999.0,1,0.0,0.619,12.38,1.23093,-0.025916,1.00923,0.0,0.0,0.0,95.7
201201011930,201201012000,-9999.0,1,0.0,0.72,12.4,1.23194,-0.024907,1.00992,0.0,0.0,0.0,95.0
201201012000,201201012030,-9999.0,1,0.0,1.062,12.55,1.23951,0.006084,1.01516,0.0,0.0,0.0,92.7
201201012030,201201012100,-9999.0,1,0.0,1.188,12.49,1.23649,-0.020365,1.01306,0.0,0.0,0.0,91.8
201201012100,201201012130,-9999.0,1,0.0,1.392,12.5,1.23699,-0.019861,1.01341,0.0,0.0,0.0,90.4
201201012130,201201012200,-9999.0,1,0.0,1.013,12.05,1.21431,-0.109645,0.997713,0.0,0.0,0.0,92.8
201201012200,201201012230,-9999.0,1,0.0,0.615,11.6,1.19169,0.079062,0.982018,0.0,0.0,0.0,95.5
201201012230,201201012300,-9999.0,1,0.0,0.58,11.41,1.18217,0.373113,0.975393,0.0,0.0,0.0,95.7
201201012300,201201012330,-9999.0,1,0.0,0.533,11.21,1.17215,0.256198,0.968421,0.0,0.0,0.0,96.0
201201012330,201201020000,-9999.0,1,0.0,0.516,11.11,1.16715,0.247266,0.964935,0.0,0.0,0.0,96.1
201201020000,201201020030,-9999.0,1,0.0,0.432,10.97,1.16016,0.195766,0.960055,0.0,0.0,0.0,96.7
201201020030,201201020100,-9999.0,1,0.0,0.351,10.83,1.15318,0.242353,0.955177,0.0,0.0,0.0,97.3
201201020100,201201020130,-9999.0,1,0.0,0.27,10.69,1.1462,0.249617,0.950299,0.0,0.0,0.0,97.9
201201020130,201201020200,-9999.0,1,0.0,0.314,10.32,1.12779,0.285945,0.937413,0.0,0.0,0.0,97.5
201201020200,201201020230,-9999.0,1,0.0,0.302,10.37,1.13028,0.292859,0.939153,0.0,0.0,0.0,97.6
201201020230,201201020300,-9999.0,1,0.0,0.306,10.57,1.14022,0.162717,0.946119,0.0,0.0,0.0,97.6
201201020300,201201020330,-9999.0,1,0.0,0.379,10.42,1.13276,0.274407,0.940895,0.0,0.0,0.0,97.0
201201020330,201201020400,-9999.0,1,0.0,0.303,10.41,1.13226,0.27391,0.940546,0.0,0.0,0.0,97.6
201201020400,201201020430,-9999.0,1,0.0,0.293,10.57,1.14022,0.162717,0.946119,0.0,0.0,0.0,97.7
201201020430,201201020500,-9999.0,1,0.0,0.402,10.35,1.12928,0.291865,0.938457,0.0,0.0,0.0,96.8
201201020500,201201020530,-9999.0,1,0.0,0.588,9.07,1.06606,0.187159,0.893943,0.0,0.0,0.0,94.9
201201020530,201201020600,-9999.0,1,0.0,0.539,8.37,1.03181,0.100536,0.869656,0.0,0.0,0.0,95.1
201201020600,201201020630,-9999.0,1,0.0,0.536,7.99,1.01333,0.156157,0.856494,0.0,0.0,0.0,95.0
201201020630,201201020700,-9999.0,1,0.0,0.552,7.83,1.00556,0.122646,0.850957,0.0,0.0,0.0,94.8
201201020700,201201020730,-9999.0,1,0.0,0.57,7.77,1.00266,0.119738,0.848881,0.0,0.0,0.0,94.6
201201020730,201201020800,-9999.0,1,0.0,0.582,7.8,1.00411,0.121192,0.849919,0.0,0.0,0.0,94.5
201201020800,201201020830,-9999.0,1,0.0,0.539,7.77,1.00266,0.119738,0.848881,0.0,0.0,0.0,94.9
201201020830,201201020900,-9999.0,1,3.309,0.534,7.65,0.996848,0.106561,0.844731,0.01333,9.34304,8.81,94.9
201201020900,201201020930,-9999.0,1,21.62,0.467,7.51,0.990081,0.456656,0.839892,0.086989,89.6718,36.89,95.5
201201020930,201201021000,-9999.0,1,41.48,0.477,7.51,0.990081,-0.366069,0.839892,0.166676,177.503,69.53,95.4
201201021000,201201021030,-9999.0,1,58.92,0.594,7.57,0.99298,-0.55282,0.841966,0.236478,255.175,100.1,94.3
201201021030,201201021100,-9999.0,1,107.8,0.781,7.75,1.00169,-0.296482,0.848189,0.431253,321.358,181.9,92.6
201201021100,201201021130,-9999.0,1,134.4,0.952,7.95,1.01138,-0.104366,0.855109,0.536716,374.919,239.9,91.1
201201021130,201201021200,-9999.0,1,220.8,1.315,8.31,1.02889,0.287609,0.867577,0.876719,414.943,395.4,88.0
201201021200,201201021230,-9999.0,1,247.3,1.704,8.64,1.04499,1.1369,0.879018,0.980226,440.744,455.2,84.8
201201021230,201201021300,-9999.0,1,189.6,2.038,8.79,1.05233,-0.065446,0.884222,0.754389,451.881,353.4,82.0
201201021300,201201021330,-9999.0,1,264.1,2.434,8.79,1.05233,1.09573,0.884222,1.04566,448.163,486.8,78.5
201201021330,201201021400,-9999.0,1,266.8,2.725,9.02,1.06361,0.979474,0.892206,1.05616,429.655,501.4,76.3
201201021400,201201021430,-9999.0,1,123.4,3.045,8.73,1.0494,-0.223913,0.882141,0.493149,396.672,282.7,73.0
201201021430,201201021500,-9999.0,1,82.4,3.065,8.56,1.04109,-0.685685,0.876244,0.330198,349.779,170.7,72.5
201201021500,201201021530,-9999.0,1,112.3,3.069,8.74,1.04989,-0.364514,0.882487,0.449121,289.778,222.7,72.8
201201021530,201201021600,-9999.0,1,96.2,3.253,8.96,1.06066,-0.623346,0.890123,0.385144,217.697,197.5,71.6
201201021600,201201021630,-9999.0,1,52.59,2.971,8.48,1.03718,-0.577891,0.87347,0.211161,134.767,98.7,73.2
201201021630,201201021700,-9999.0,1,9.67,2.575,8.06,1.01673,0.143058,0.858917,0.038939,42.6218,25.21,76.1
201201021700,201201021730,-9999.0,1,0.0,2.469,7.88,1.00799,0.1423,0.852687,0.0,0.0,0.0,76.8
201201021730,201201021800,-9999.0,1,0.0,2.402,7.54,0.99153,0.050475,0.840929,0.0,0.0,0.0,76.9
201201021800,201201021830,-9999.0,1,0.0,2.362,6.673,0.949857,-0.037378,0.811016,0.0,0.0,0.0,75.9
201201021830,201201021900,-9999.0,1,0.0,2.081,6.093,0.922225,-0.210465,0.79107,0.0,0.0,0.0,77.9
201201021900,201201021930,-9999.0,1,0.0,1.669,5.397,0.889343,-0.320497,0.767211,0.0,0.0,0.0,81.4
201201021930,201201022000,-9999.0,1,0.0,1.494,4.936,0.867737,0.064769,0.751459,0.0,0.0,0.0,82.8
201201022000,201201022030,-9999.0,1,0.0,1.306,4.593,0.851756,0.0957,0.739768,0.0,0.0,0.0,84.6
201201022030,201201022100,-9999.0,1,0.0,1.26,4.555,0.849991,0.169024,0.738475,0.0,0.0,0.0,85.1
201201022100,201201022130,-9999.0,1,0.0,1.109,4.248,0.835764,0.083006,0.728036,0.0,0.0,0.0,86.6
201201022130,201201022200,-9999.0,1,0.0,0.973,3.948,0.821928,0.202031,0.717856,0.0,0.0,0.0,88.0
201201022200,201201022230,-9999.0,1,0.0,0.911,3.993,0.823999,0.231414,0.719381,0.0,0.0,0.0,88.8
201201022230,201201022300,-9999.0,1,0.0,0.899,4.062,0.827178,0.087552,0.721721,0.0,0.0,0.0,89.0
201201022300,201201022330,-9999.0,1,0.0,0.901,4.104,0.829115,0.091677,0.723146,0.0,0.0,0.0,89.0
201201022330,201201030000,-9999.0,1,0.0,0.907,4.065,0.827316,0.091661,0.721823,0.0,0.0,0.0,88.9
201201030000,201201030030,-9999.0,1,0.0,0.968,4.235,0.835164,0.082406,0.727594,0.0,0.0,0.0,88.3
201201030030,201201030100,-9999.0,1,0.0,0.888,4.149,0.831191,0.10085,0.734171,0.0,0.0,0.0,89.2
201201030100,201201030130,-9999.0,1,0.0,0.787,3.958,0.822388,0.229803,0.737018,0.0,0.0,0.0,90.3
201201030130,201201030200,-9999.0,1,0.0,0.699,3.828,0.816412,0.344681,0.74185,0.0,0.0,0.0,91.3
201201030200,201201030230,-9999.0,1,0.0,0.684,3.846,0.817239,0.351859,0.751846,0.0,0.0,0.0,91.5
201201030230,201201030300,-9999.0,1,0.0,0.633,3.788,0.814576,0.424117,0.759114,0.0,0.0,0.0,92.1
201201030300,201201030330,-9999.0,1,0.0,0.602,3.799,0.815081,0.4174,0.768852,0.0,0.0,0.0,92.5
201201030330,201201030400,-9999.0,1,0.0,0.607,3.926,0.820916,0.251546,0.782891,0.0,0.0,0.0,92.5
201201030400,201201030430,-9999.0,1,0.0,0.595,4.022,0.825335,0.219581,0.795886,0.0,0.0,0.0,92.7
201201030430,201201030500,-9999.0,1,0.0,0.643,4.363,0.841086,0.042685,0.818277,0.0,0.0,0.0,92.3
201201030500,201201030530,-9999.0,1,0.0,0.706,4.644,0.854127,0.094283,0.83869,0.0,0.0,0.0,91.7
201201030530,201201030600,-9999.0,1,0.0,0.805,5.046,0.87288,0.000965,0.864103,0.0,0.0,0.0,90.8
201201030600,201201030630,-9999.0,1,0.0,0.763,5.242,0.882063,-0.262937,0.881757,0.0,0.0,0.0,91.4
201201030630,201201030700,-9999.0,1,0.0,0.588,5.304,0.884973,-0.274667,0.894227,0.0,0.0,0.0,93.4
201201030700,201201030730,-9999.0,1,0.0,0.594,5.674,0.902392,-0.243588,0.919243,0.0,0.0,0.0,93.5
201201030730,201201030800,-9999.0,1,0.0,0.735,6.1,0.922557,-0.200653,0.946927,0.0,0.0,0.0,92.2
201201030800,201201030830,-9999.0,1,0.0,0.817,6.395,0.936587,-0.229743,0.969577,0.0,0.0,0.0,91.5
201201030830,201201030900,-9999.0,1,5.784,0.848,6.602,0.946463,-0.059057,0.988803,0.023296,10.1184,10.35,91.3
201201030900,201201030930,-9999.0,1,21.11,0.976,7.06,0.968405,0.808358,1.01893,0.084931,91.487,39.03,90.3
201201030930,201201031000,-9999.0,1,21.95,1.072,7.55,0.992014,0.413436,1.05089,0.088305,179.376,43.43,89.7
201201031000,201201031030,-9999.0,1,45.08,1.207,8.2,1.02353,-0.238317,1.09035,0.181053,257.098,86.9,88.9
201201031030,201201031100,-0.311878,0,46.4,1.316,8.57,1.04157,1.35345,1.11805,0.186334,323.324,92.3,88.2
201201031100,201201031130,-0.430832,0,68.18,1.267,8.78,1.05184,1.48268,1.13894,0.273362,376.92,133.4,88.8
201201031130,201201031200,3.43067,0,63.42,1.244,9.04,1.06459,-2.36608,1.1623,0.254361,416.97,126.1,89.2
201201031200,201201031230,-0.251841,0,46.17,0.833,8.9,1.05772,1.30956,1.16762,0.185407,442.788,89.6,92.7
201201031230,201201031300,2.40783,0,55.39,0.774,9.09,1.06704,-1.34079,1.18803,0.222278,453.932,109.4,93.3
201201031300,201201031330,8.78809,0,37.4,0.967,9.57,1.09067,-7.69742,1.22216,0.150282,450.212,79.4,91.9
201201031330,201201031400,2.49425,0,74.6,1.267,10.32,1.12779,-1.36646,1.26951,0.298933,431.691,142.3,89.9
201201031400,201201031430,8.73275,0,71.6,2.08,11.33,1.17816,-7.55459,1.32999,0.286969,398.687,140.0,84.5
201201031430,201201031500,-5.58932,0,54.93,2.064,11.41,1.18217,6.77149,1.34661,0.220426,351.763,108.8,84.7
201201031500,201201031530,-1.93229,0,37.74,2.046,11.47,1.18517,3.11746,1.36233,0.151638,291.724,76.6,84.9
201201031530,201201031600,-9999.0,1,16.06,2.152,11.65,1.1942,-0.081879,1.384,0.064633,219.595,34.45,84.3
201201031600,201201031630,-9999.0,1,9.57,1.765,11.5,1.18668,0.171287,1.38947,0.038533,136.612,17.94,87.0
201201031630,201201031700,5.00314,0,4.818,1.614,11.49,1.18618,-3.81697,1.40181,0.019406,44.2973,8.47,88.1
201201031700,201201031730,-9999.0,1,0.0,0.95,11.08,1.16566,0.143035,1.39395,0.0,0.0,0.0,92.8
201201031730,201201031800,-9999.0,1,0.0,0.667,10.93,1.15816,0.165371,1.39896,0.0,0.0,0.0,94.9
201201031800,201201031830,-9999.0,1,0.0,0.481,10.86,1.15467,0.186977,1.40794,0.0,0.0,0.0,96.3
201201031830,201201031900,-9999.0,1,0.0,0.377,10.83,1.15318,0.21167,1.41893,0.0,0.0,0.0,97.1
201201031900,201201031930,-9999.0,1,0.0,0.368,11.02,1.16266,0.169641,1.4414,0.0,0.0,0.0,97.2
201201031930,201201032000,-9999.0,1,0.0,0.303,11.06,1.16466,0.142035,1.45614,0.0,0.0,0.0,97.7
201201032000,201201032030,-0.907955,0,0.0,0.335,11.3,1.17666,2.08461,1.48155,0.0,0.0,0.0,97.5
201201032030,201201032100,-9999.0,1,0.0,0.34,10.95,1.15916,0.168767,1.47551,0.0,0.0,0.0,97.4
201201032100,201201032130,-9999.0,1,0.0,0.678,9.53,1.0887,0.054666,1.4113,0.0,0.0,0.0,94.3
201201032130,201201032200,-9999.0,1,0.0,0.589,9.08,1.06655,0.165325,1.39874,0.0,0.0,0.0,94.9
201201032200,201201032230,-9999.0,1,0.0,0.521,8.8,1.05282,0.118828,1.39511,0.0,0.0,0.0,95.4
201201032230,201201032300,-9999.0,1,0.0,0.675,8.22,1.02451,0.113426,1.37468,0.0,0.0,0.0,93.8
201201032300,201201032330,-9999.0,1,0.0,0.475,7.77,1.00266,0.102407,1.361,0.0,0.0,0.0,95.5
201201032330,201201040000,1.70642,0,0.0,0.39,7.75,1.00169,-0.704732,1.37101,0.0,0.0,0.0,96.3
201201040000,201201040030,-9999.0,1,0.0,0.382,7.84,1.00605,0.105799,1.38721,0.0,0.0,0.0,96.4
201201040030,201201040100,-0.93548,0,0.0,0.436,7.88,1.00799,1.94347,1.40066,0.0,0.0,0.0,95.9
201201040100,201201040130,-9.58713,0,0.0,0.449,7.93,1.01041,10.5975,1.41471,0.0,0.0,0.0,95.8
201201040130,201201040200,-9999.0,1,0.0,0.605,8.11,1.01916,0.171975,1.43633,0.0,0.0,0.0,94.4
201201040200,201201040230,-9999.0,1,0.0,0.788,8.08,1.0177,0.142905,1.44587,0.0,0.0,0.0,92.7
201201040230,201201040300,-9999.0,1,0.0,1.398,8.14,1.02061,0.180029,1.46067,0.0,0.0,0.0,87.1
201201040300,201201040330,7.61906,0,0.0,1.611,7.72,1.00024,-6.61883,1.4471,0.0,0.0,0.0,84.7
201201040330,201201040400,0.643498,0,0.0,1.525,7.31,0.980433,0.336935,1.43377,0.0,0.0,0.0,85.1
201201040400,201201040430,1.80301,0,0.0,1.586,7.02,0.966484,-0.836526,1.4273,0.0,0.0,0.0,84.2
201201040430,201201040500,1.91026,0,0.0,1.726,6.849,0.958281,-0.951979,1.42777,0.0,0.0,0.0,82.6
201201040500,201201040530,1.30047,0,0.0,1.809,6.722,0.952201,-0.348269,1.43077,0.0,0.0,0.0,81.6
201201040530,201201040600,0.358376,0,0.0,1.857,6.562,0.944553,0.586177,1.43163,0.0,0.0,0.0,80.9
201201040600,201201040630,1.23313,0,0.0,1.82,6.417,0.937635,-0.295495,1.43328,0.0,0.0,0.0,81.1
201201040630,201201040700,0.3599,0,0.0,1.711,6.152,0.925026,0.565126,1.42737,0.0,0.0,0.0,81.9
201201040700,201201040730,0.347669,0,0.0,1.475,5.793,0.908014,0.560345,1.41539,0.0,0.0,0.0,84.0
201201040730,201201040800,0.993565,0,0.0,1.402,5.605,0.899137,-0.094428,1.41383,0.0,0.0,0.0,84.6
201201040800,201201040830,0.787492,0,0.0,1.28,5.371,0.888121,0.100629,1.40922,0.0,0.0,0.0,85.7
201201040830,201201040900,-9999.0,1,6.073,1.154,5.25,0.882438,-0.405592,1.41159,0.024458,9.5214,17.26,87.0
201201040900,201201040930,-9999.0,1,37.27,1.076,5.154,0.877937,-1.22699,1.41544,0.1497,90.3696,70.8,87.8
201201040930,201201041000,-9999.0,1,89.1,1.254,5.474,0.892965,-1.50774,1.44599,0.356306,178.633,163.3,86.1
201201041000,201201041030,-9999.0,1,139.7,1.572,5.917,0.913881,-0.876649,1.48486,0.556246,256.771,266.9,83.1
201201041030,201201041100,-9999.0,1,186.0,1.876,6.332,0.933586,-0.282434,1.52237,0.737672,323.445,361.7,80.4
201201041100,201201041130,-9999.0,1,232.6,2.233,6.792,0.955551,1.07661,1.56328,0.918807,377.516,451.9,77.4
201201041130,201201041200,-9999.0,1,265.9,2.586,7.17,0.973693,1.53875,1.59919,1.04733,418.058,515.9,74.5
201201041200,201201041230,-9999.0,1,288.7,2.779,7.55,0.992014,1.04483,1.63563,1.13485,444.377,560.6,73.3
201201041230,201201041300,-9999.0,1,299.5,2.79,7.83,1.00556,1.33775,1.66566,1.17614,456.023,582.0,73.7
201201041300,201201041330,-9999.0,1,299.8,2.9,8.07,1.01721,1.30435,1.69322,1.17719,452.796,587.1,73.1
201201041330,201201041400,-9999.0,1,291.7,3.092,8.42,1.03425,1.01799,1.7286,1.14609,434.753,576.1,72.0
201201041400,201201041430,-0.622485,0,225.5,3.257,8.67,1.04646,1.66895,1.75738,0.890969,402.201,459.7,71.0
201201041430,201201041500,-0.978955,0,183.0,3.197,8.81,1.05331,2.03227,1.77872,0.72567,355.697,376.0,71.8
201201041500,201201041530,0.902613,0,125.4,2.596,8.3,1.0284,0.125789,1.75446,0.499742,296.038,250.6,76.3
201201041530,201201041600,0.03857,0,79.2,2.18,8.01,1.0143,0.975727,1.74533,0.3169,224.245,160.9,79.7
201201041600,201201041630,0.438888,0,24.16,2.018,7.85,1.00653,0.567645,1.7452,0.097141,141.544,52.72,81.0
201201041630,201201041700,0.415276,0,8.03,1.994,7.83,1.00556,0.590288,1.75494,0.032333,49.3521,16.5,81.2
201201041700,201201041730,-0.266632,0,0.0,1.85,7.7,0.999267,1.2659,1.75674,0.0,0.0,0.0,82.4
201201041730,201201041800,-9999.0,1,0.0,1.71,7.58,0.993463,0.092788,1.75916,0.0,0.0,0.0,83.6
201201041800,201201041830,2.86447,0,0.0,1.743,7.59,0.993947,-1.87052,1.77093,0.0,0.0,0.0,83.3
201201041830,201201041900,2.8282,0,0.0,2.032,7.72,1.00024,-1.82797,1.79151,0.0,0.0,0.0,80.7
201201041900,201201041930,1.19279,0,0.0,2.146,7.71,0.999751,-0.193039,1.80188,0.0,0.0,0.0,79.6
201201041930,201201042000,1.13939,0,0.0,2.316,7.72,1.00024,-0.139155,1.81373,0.0,0.0,0.0,78.0
201201042000,201201042030,0.373682,0,0.0,2.426,7.75,1.00169,0.628006,1.82708,0.0,0.0,0.0,77.0
201201042030,201201042100,0.92746,0,0.0,2.511,7.81,1.00459,0.077134,1.84272,0.0,0.0,0.0,76.3
201201042100,201201042130,0.314259,0,0.0,2.59,7.9,1.00896,0.694699,1.86067,0.0,0.0,0.0,75.7
201201042130,201201042200,1.04198,0,0.0,2.516,8.03,1.01527,-0.026712,1.88176,0.0,0.0,0.0,76.6
201201042200,201201042230,0.689845,0,0.0,2.429,8.09,1.01818,0.328338,1.89761,0.0,0.0,0.0,77.5
201201042230,201201042300,0.0963049,0,0.0,2.261,8.05,1.01624,0.919935,1.90581,0.0,0.0,0.0,79.0
201201042300,201201042330,-0.20966,0,0.0,2.03,8.01,1.0143,1.22396,1.91397,0.0,0.0,0.0,81.1
201201042330,201201050000,-0.423832,0,0.0,1.964,8.08,1.0177,1.44153,1.93067,0.0,0.0,0.0,81.8
201201050000,201201050030,-1.36203,0,0.0,1.997,8.33,1.02986,2.39189,1.96156,0.0,0.0,0.0,81.8
201201050030,201201050100,-1.08305,0,0.0,1.904,8.37,1.03181,2.11486,1.96011,0.0,0.0,0.0,82.7
201201050100,201201050130,0.540375,0,0.0,1.634,8.22,1.02451,0.484132,1.94381,0.0,0.0,0.0,85.0
201201050130,201201050200,-2.08678,0,0.0,1.713,8.34,1.03035,3.11713,1.9486,0.0,0.0,0.0,84.4
201201050200,201201050230,-1.46393,0,0.0,1.862,8.56,1.04109,2.50502,1.96113,0.0,0.0,0.0,83.3
201201050230,201201050300,-3.45727,0,0.0,2.014,8.78,1.05184,4.50911,1.9736,0.0,0.0,0.0,82.2
201201050300,201201050330,-2.17495,0,0.0,2.105,8.94,1.05968,3.23463,1.98134,0.0,0.0,0.0,81.6
201201050330,201201050400,-1.23251,0,0.0,2.179,9.06,1.06557,2.29808,1.98593,0.0,0.0,0.0,81.1
201201050400,201201050430,6.96935,0,0.0,1.749,8.74,1.04989,-5.91946,1.95653,0.0,0.0,0.0,84.5
201201050430,201201050500,-9999.0,1,0.0,1.406,8.46,1.0362,0.107231,1.93034,0.0,0.0,0.0,87.3
201201050500,201201050530,1.89522,0,0.0,1.823,8.88,1.05674,-0.838478,1.95797,0.0,0.0,0.0,84.0
201201050530,201201050600,-9999.0,1,0.0,1.735,8.91,1.05821,0.213274,1.95559,0.0,0.0,0.0,84.8
201201050600,201201050630,-1.24004,0,0.0,1.75,9.04,1.06459,2.30463,1.96084,0.0,0.0,0.0,84.8
201201050630,201201050700,-2.79876,0,0.0,1.708,9.07,1.06606,3.86482,1.95842,0.0,0.0,0.0,85.2
201201050700,201201050730,-1.99638,0,0.0,1.635,9.04,1.06459,3.06097,1.95142,0.0,0.0,0.0,85.8
201201050730,201201050800,-1.37083,0,0.0,1.452,8.93,1.05919,2.43002,1.93836,0.0,0.0,0.0,87.3
201201050800,201201050830,-2.70382,0,0.0,1.551,9.12,1.06852,3.77234,1.94806,0.0,0.0,0.0,86.6
201201050830,201201050900,-2.24822,0,0.009,1.491,9.21,1.07294,3.32116,1.95014,3e-05,10.4499,2.435,87.2
201201050900,201201050930,-9999.0,1,7.04,1.359,9.3,1.07737,0.179471,1.95219,0.023033,92.4958,14.62,88.4
201201050930,201201051000,-9999.0,1,15.61,0.741,8.9,1.05772,0.133651,1.91735,0.050377,180.824,30.05,93.5
201201051000,201201051030,-9999.0,1,18.15,0.523,8.85,1.05527,0.064849,1.90892,0.057799,259.019,35.74,95.4
201201051030,201201051100,-9999.0,1,26.15,0.47,8.98,1.06164,-0.158155,1.91397,0.082118,325.743,50.1,95.9
201201051100,201201051130,-9999.0,1,34.02,0.452,9.13,1.06901,-0.276182,1.92047,0.105331,379.853,65.54,96.1
201201051130,201201051200,-9999.0,1,42.34,0.422,9.32,1.07835,-0.555579,1.92989,0.129219,420.424,81.0,96.4
201201051200,201201051230,-9999.0,1,91.8,0.494,9.7,1.09709,-0.245084,1.95338,0.275064,446.763,163.6,95.9
201201051230,201201051300,-9999.0,1,82.7,0.704,10.08,1.11589,-0.373333,1.97675,0.244562,458.417,149.7,94.3
201201051300,201201051330,3.41211,0,161.4,0.895,10.39,1.13127,-2.28084,1.99482,0.467165,455.188,292.1,92.9
201201051330,201201051400,-1.66435,0,133.2,1.537,11.01,1.16216,2.82651,2.03571,0.381022,437.132,259.0,88.3
201201051400,201201051430,3.57327,0,124.4,2.052,11.32,1.17766,-2.39561,2.05352,0.350977,404.556,245.6,84.7
201201051430,201201051500,-9999.0,1,28.2,1.46,10.24,1.12382,-0.306339,1.96892,0.079095,358.018,54.52,88.3
