TIMESTAMP_START,TIMESTAMP_END,NEE,NEE_VUT_REF_QC,SW_IN_F,VPD_F_MDS,TA_F_MDS,RECO_NT_VUT_REF,GPP_NT_VUT_REF,RECO_DT_VUT_REF,GPP_DT_VUT_REF,SW_IN_POT,PPFD_IN,RH
200201030500,200201030530,-4.09411,0.0,0.0,1.54,-3.36,1e-06,4.09411,1.07634,0.0,0.0,0.0,67.97
200201030530,200201030600,-3.97833,0.0,0.0,1.77,-2.9,1e-06,3.97833,1.17699,0.0,0.0,0.0,64.47
200201030600,200201030630,-3.84361,0.0,0.0,1.62,-3.2,1e-06,3.84361,1.09113,0.0,0.0,0.0,66.61
200201030630,200201030700,-2.7535,0.0,0.0,1.19,-4.23,1e-06,2.7535,0.857368,0.0,0.0,0.0,73.54
200201030700,200201030730,-1.61972,0.0,0.4,0.85,-5.31,1e-06,1.61972,0.657834,0.002903,0.0,3.6,79.57
200201030730,200201030800,0.1035,0.0,13.2,0.6,-6.17,1e-06,-0.1035,0.526262,0.092332,35.2257,36.5,84.66
200201030800,200201030830,-0.622444,0.0,61.8,0.51,-6.03,1e-06,0.622444,0.538995,0.390678,146.174,134.6,87.17
200201030830,200201030900,1.23889,0.0,192.3,0.8,-5.03,1e-06,-1.23889,0.680188,0.977499,251.451,396.8,81.06
200201030900,200201030930,-3.17578,0.0,252.7,1.59,-2.69,1e-06,3.17578,1.13897,1.16787,346.161,592.8,68.57
200201030930,200201031000,-1.26956,0.0,316.4,1.7,-2.48,1e-06,1.26956,1.17706,1.3323,428.683,737.9,66.76
200201031000,200201031030,-0.299556,0.0,376.7,1.98,-2.0,1e-06,0.299557,1.28587,1.45918,497.606,855.2,62.71
200201031030,200201031100,0.941667,0.0,424.8,1.99,-2.02,1e-06,-0.941666,1.26542,1.54032,551.749,943.6,62.56
200201031100,200201031130,2.61889,0.0,456.3,2.06,-1.8,1e-06,-2.61889,1.30811,1.57928,590.187,1004.0,61.78
200201031130,200201031200,2.00878,0.0,477.7,1.94,-2.13,1e-06,-2.00878,1.2073,1.59568,612.262,1041.6,63.18
200201031200,200201031230,-9999.0,1.0,488.7,1.99,-2.0,1e-06,0.431378,1.22502,1.59234,617.596,1059.6,62.54
200201031230,200201031300,-9999.0,1.0,504.9,1.86,-2.5,1e-06,0.219695,1.08987,1.59638,606.098,1066.1,63.71
200201031300,200201031330,-9999.0,1.0,478.3,1.9,-2.4,1e-06,0.219695,1.09908,1.5311,577.964,994.1,63.14
200201031330,200201031400,4.39228,0.0,570.7,2.11,-1.94,1e-06,-4.39228,1.19406,1.64686,533.677,1168.8,60.52
200201031400,200201031430,0.361722,0.0,303.7,2.06,-2.19,1e-06,-0.361721,1.1192,1.14697,473.993,617.2,60.68
200201031430,200201031500,2.46711,0.0,353.4,2.02,-2.22,1e-06,-2.46711,1.09769,1.23937,399.934,710.4,61.28
200201031500,200201031530,4.03339,0.0,237.2,1.78,-3.12,1e-06,-4.03339,0.894305,0.946819,312.768,476.1,63.6
200201031530,200201031600,-9999.0,1.0,100.8,1.69,-3.82,1e-06,-0.982194,0.755873,0.484704,213.985,212.8,63.51
200201031600,200201031630,-9999.0,1.0,31.4,1.73,-4.64,1e-06,0.679953,0.617912,0.167711,105.275,69.0,60.31
200201031630,200201031700,-9999.0,1.0,3.1,1.71,-5.5,1e-06,1.9507,0.496358,0.017197,9.79888,12.2,58.12
200201031700,200201031730,-9999.0,1.0,0.0,1.66,-6.22,1e-06,2.00751,0.409377,0.0,0.0,0.4,57.2
200201031730,200201031800,-2.28428,0.0,0.0,1.65,-6.47,1e-06,2.28428,0.378731,0.0,0.0,0.0,56.65
200201031800,200201031830,-2.10594,0.0,0.0,1.71,-6.56,1e-06,2.10594,0.364771,0.0,0.0,0.0,54.6
200201031830,200201031900,-2.65022,0.0,0.0,1.79,-6.49,1e-06,2.65022,0.365959,0.0,0.0,0.0,52.84
200201031900,200201031930,-2.19056,0.0,0.0,1.75,-6.69,1e-06,2.19056,0.342456,0.0,0.0,0.0,53.19
200201031930,200201032000,-1.89928,0.0,0.0,1.61,-7.09,1e-06,1.89928,0.303839,0.0,0.0,0.0,55.53
200201032000,200201032030,-0.901944,0.0,0.0,1.35,-7.84,1e-06,0.901944,0.244516,0.0,0.0,0.0,60.51
200201032030,200201032100,-1.64439,0.0,0.0,1.13,-7.4,1e-06,1.64439,0.271245,0.0,0.0,0.0,67.99
200201032100,200201032130,-0.906778,0.0,0.0,0.79,-7.26,1e-06,0.906778,0.277152,0.0,0.0,0.0,77.93
200201032130,200201032200,-1.18122,0.0,0.0,0.76,-8.37,1e-06,1.18122,0.201178,0.0,0.0,0.0,77.0
200201032200,200201032230,-0.792611,0.0,0.0,0.63,-8.68,1e-06,0.792611,0.1812,0.0,0.0,0.0,80.3
200201032230,200201032300,-1.75483,0.0,0.0,0.51,-8.9,1e-06,1.75483,0.167244,0.0,0.0,0.0,83.98
200201032300,200201032330,-2.09367,0.0,0.0,0.57,-8.5,1e-06,2.09367,0.184452,0.0,0.0,0.0,82.48
200201032330,200201040000,-3.09456,0.0,0.0,0.6,-8.26,1e-06,3.09456,0.194011,0.0,0.0,0.0,81.99
200201040000,200201040030,-9999.0,1.0,0.0,0.46,-8.87,1e-06,1.74705,0.160203,0.0,0.0,0.0,85.61
200201040030,200201040100,-9999.0,1.0,0.0,0.45,-9.04,1e-06,1.53394,0.149769,0.0,0.0,0.0,85.67
200201040100,200201040130,-1.87044,0.0,0.0,0.52,-8.92,1e-06,1.87044,0.152308,0.0,0.0,0.0,83.66
200201040130,200201040200,-0.212889,0.0,0.0,0.48,-9.31,1e-06,0.212889,0.133333,0.0,0.0,0.0,84.2
200201040200,200201040230,1.50994,0.0,0.0,0.51,-9.47,1e-06,-1.50994,0.124748,0.0,0.0,0.0,83.24
200201040230,200201040300,-1.37394,0.0,0.0,0.5,-9.89,0.0,1.37394,0.107754,0.0,0.0,0.0,82.99
200201040300,200201040330,-1.58117,0.0,0.0,0.55,-10.11,0.0,1.58117,0.098734,0.0,0.0,0.0,80.94
200201040330,200201040400,-9999.0,1.0,0.0,0.63,-10.17,0.0,0.824579,0.094992,0.0,0.0,0.0,77.8
200201040400,200201040430,-0.403167,0.0,0.0,0.59,-10.36,0.0,0.403167,0.087702,0.0,0.0,0.0,78.91
200201040430,200201040500,-1.31733,0.0,0.0,0.67,-10.32,0.0,1.31733,0.086981,0.0,0.0,0.0,76.23
200201040500,200201040530,-0.725167,0.0,0.0,0.68,-10.35,0.0,0.725167,0.084352,0.0,0.0,0.0,75.82
200201040530,200201040600,-9999.0,1.0,0.0,0.5,-11.03,0.0,0.310703,0.066376,0.0,0.0,0.0,81.28
200201040600,200201040630,-9999.0,1.0,0.0,0.51,-11.13,0.0,0.295785,0.062825,0.0,0.0,0.0,80.61
200201040630,200201040700,-9999.0,1.0,0.0,0.49,-11.59,0.0,0.081718,0.052692,0.0,0.0,0.0,80.81
200201040700,200201040730,-9999.0,1.0,0.2,0.53,-11.81,0.0,0.037124,0.047776,0.000602,0.0,0.9,79.0
200201040730,200201040800,-9999.0,1.0,3.1,0.52,-11.92,0.0,0.006581,0.044925,0.009008,36.5565,8.7,79.08
200201040800,200201040830,0.247667,0.0,35.1,0.53,-12.09,0.0,-0.247667,0.041341,0.093101,147.96,69.4,78.38
200201040830,200201040900,0.795778,0.0,65.5,0.64,-11.7,0.0,-0.795778,0.046101,0.159421,253.31,129.5,74.56
200201040900,200201040930,1.1045,0.0,112.1,0.79,-10.69,0.0,-1.1045,0.062702,0.244271,348.086,222.0,71.06
200201040930,200201041000,-0.587444,0.0,124.4,0.85,-9.95,0.0,0.587444,0.077043,0.25696,430.665,256.3,70.9
200201041000,200201041030,-0.129056,0.0,120.9,0.72,-10.56,0.0,0.129056,0.061966,0.242456,499.635,249.1,73.89
200201041030,200201041100,-2.37906,0.0,134.7,0.77,-10.21,0.0,2.37906,0.067295,0.25491,553.816,276.2,73.03
200201041100,200201041130,-1.06961,0.0,130.4,0.79,-10.02,0.0,1.06961,0.069372,0.239228,592.281,267.8,72.81
200201041130,200201041200,-9999.0,1.0,215.3,0.82,-9.72,1e-06,-0.403866,0.073841,0.335356,614.371,436.2,72.17
200201041200,200201041230,-9999.0,1.0,220.4,0.78,-9.87,1e-06,-0.280258,0.068437,0.327267,619.709,454.6,73.34
200201041230,200201041300,-9999.0,1.0,220.0,0.81,-9.92,0.0,-0.280258,0.065324,0.313233,608.203,453.8,72.24
200201041300,200201041330,-9999.0,1.0,193.3,0.74,-10.27,0.0,0.184998,0.056749,0.273242,580.05,393.3,73.87
200201041330,200201041400,0.850611,0.0,180.8,0.72,-10.66,0.0,-0.850611,0.048517,0.248367,535.732,363.9,73.97
200201041400,200201041430,-3.65911,0.0,158.0,0.66,-10.64,0.0,3.65911,0.047175,0.213763,476.006,318.9,76.01
200201041430,200201041500,-9999.0,1.0,149.8,0.66,-10.48,0.0,0.716244,0.047898,0.194927,401.896,300.0,76.21
200201041500,200201041530,-9999.0,1.0,93.2,0.65,-10.88,0.0,-0.515081,0.040607,0.125668,314.669,190.5,75.79
200201041530,200201041600,-9999.0,1.0,53.8,0.61,-11.26,0.0,-0.427289,0.034504,0.073297,215.818,109.3,76.69
200201041600,200201041630,-9999.0,1.0,43.7,0.56,-11.66,0.0,-0.034991,0.028996,0.057056,107.033,82.6,77.82
200201041630,200201041700,-1.81161,0.0,7.2,0.52,-12.2,0.0,1.81161,0.023096,0.009435,10.4942,18.4,78.56
200201041700,200201041730,-0.117,0.0,0.0,0.48,-12.74,0.0,0.117,0.018252,0.0,0.0,0.6,79.44
200201041730,200201041800,-0.405056,0.0,0.0,0.42,-13.16,0.0,0.405056,0.014958,0.0,0.0,0.0,81.24
200201041800,200201041830,-9999.0,1.0,0.0,0.36,-13.5,0.0,-0.225858,0.012559,0.0,0.0,0.0,83.57
200201041830,200201041900,-9999.0,1.0,0.0,0.35,-13.32,0.0,-0.181705,0.012784,0.0,0.0,0.0,84.52
200201041900,200201041930,-9999.0,1.0,0.0,0.35,-13.45,0.0,-0.207333,0.011551,0.0,0.0,0.0,84.16
200201041930,200201042000,-9999.0,1.0,0.0,0.35,-13.61,0.0,-0.273193,0.010285,0.0,0.0,0.0,83.92
200201042000,200201042030,-9999.0,1.0,0.0,0.36,-13.81,0.0,-0.389624,0.008982,0.0,0.0,0.0,83.27
200201042030,200201042100,-9999.0,1.0,0.0,0.37,-13.81,0.0,-0.389624,0.008439,0.0,0.0,0.0,82.95
200201042100,200201042130,-9999.0,1.0,0.0,0.4,-13.78,0.0,-0.338691,0.007987,0.0,0.0,0.0,81.47
200201042130,200201042200,2.83883,0.0,0.0,0.42,-13.94,0.0,-2.83883,0.006991,0.0,0.0,0.0,80.21
200201042200,200201042230,2.19628,0.0,0.0,0.42,-14.16,0.0,-2.19628,0.00594,0.0,0.0,0.0,79.81
200201042230,200201042300,0.429222,0.0,0.0,0.47,-14.05,0.0,-0.429222,0.005707,0.0,0.0,0.0,77.48
200201042300,200201042330,0.992722,0.0,0.0,0.55,-13.9,0.0,-0.992722,0.005525,0.0,0.0,0.0,74.03
200201042330,200201050000,0.632833,0.0,0.0,0.52,-14.13,0.0,-0.632833,0.004571,0.0,0.0,0.0,75.09
200201050000,200201050030,-0.131611,0.0,0.0,0.44,-14.34,0.0,0.131611,0.003764,0.0,0.0,0.0,78.55
200201050030,200201050100,2.07467,0.0,0.0,0.4,-14.44,0.0,-2.07467,0.003624,0.0,0.0,0.0,80.44
200201050100,200201050130,1.98961,0.0,0.0,0.41,-14.45,0.0,-1.98961,0.003616,0.0,0.0,0.0,79.84
200201050130,200201050200,1.21572,0.0,0.0,0.42,-14.41,0.0,-1.21572,0.003681,0.0,0.0,0.0,79.21
200201050200,200201050230,1.18011,0.0,0.0,0.44,-14.35,0.0,-1.18011,0.003778,0.0,0.0,0.0,78.51
200201050230,200201050300,0.149833,0.0,0.0,0.57,-13.7,0.0,-0.149833,0.004877,0.0,0.0,0.0,73.56
200201050300,200201050330,0.0463889,0.0,0.0,0.51,-14.1,0.0,-0.046389,0.004185,0.0,0.0,0.0,75.79
200201050330,200201050400,-0.0485556,0.0,0.0,0.5,-14.32,0.0,0.048556,0.003844,0.0,0.0,0.0,75.72
200201050400,200201050430,0.313611,0.0,0.0,0.53,-14.24,0.0,-0.313611,0.003975,0.0,0.0,0.0,74.16
200201050430,200201050500,0.110667,0.0,0.0,0.8,-13.0,0.0,-0.110667,0.006382,0.0,0.0,0.0,65.03
200201050500,200201050530,-0.0771111,0.0,0.0,0.65,-13.72,0.0,0.077111,0.004883,0.0,0.0,0.0,69.89
200201050530,200201050600,0.195444,0.0,0.0,0.54,-14.09,0.0,-0.195444,0.00424,0.0,0.0,0.0,74.18
200201050600,200201050630,-0.0536667,0.0,0.0,0.72,-13.14,0.0,0.053667,0.006093,0.0,0.0,0.0,68.09
200201050630,200201050700,0.0431667,0.0,0.0,0.81,-12.72,0.0,-0.043166,0.007111,0.0,0.0,0.0,65.08
200201050700,200201050730,0.924333,0.0,2.5,0.74,-13.12,0.0,-0.924333,0.006159,1.8e-05,0.0,3.4,67.16
200201050730,200201050800,-0.185556,0.0,18.8,0.78,-12.85,0.0,0.185556,0.006808,0.000141,34.9653,37.0,66.25
200201050800,200201050830,-0.2985,0.0,70.3,0.74,-12.91,0.0,0.2985,0.006673,0.000563,146.211,136.2,67.55
200201050830,200201050900,-0.221333,0.0,108.3,0.81,-12.73,0.0,0.221333,0.007133,0.000921,251.961,219.2,65.2
200201050900,200201050930,-0.398222,0.0,187.6,1.02,-12.03,0.0,0.398222,0.00914,0.001688,347.186,406.8,58.56
200201050930,200201051000,-2.60872,0.0,327.5,1.08,-11.53,0.0,2.60872,0.010848,0.003104,430.257,720.7,57.6
200201051000,200201051030,-6.57178,0.0,345.8,1.14,-11.23,0.0,6.57178,0.012001,0.003449,499.752,759.3,56.38
